thisN,thisTrialN,thisRepN,find_box_press.keys,find_box_press.rt,find_box_press.duration,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,cue_resp_switch.keys,cue_resp_switch.rt,cue_resp_switch.duration,pointer_press.keys,pointer_press.rt,pointer_press.duration,cue_resp.keys,all_keys.keys,cue_resp.rt,cue_resp.duration,all_keys.rt,all_keys.duration,restart_key.keys,restart_key.rt,restart_key.duration,restart_both.thisRepN,restart_both.thisTrialN,restart_both.thisN,restart_both.thisIndex,find_magic_box_loop.thisRepN,find_magic_box_loop.thisTrialN,find_magic_box_loop.thisN,find_magic_box_loop.thisIndex,switch_side_loop.thisRepN,switch_side_loop.thisTrialN,switch_side_loop.thisN,switch_side_loop.thisIndex,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,first_box.started,show_stimuli.started,stimuli_text.started,key_resp.started,first_box.stopped,key_resp.keys,key_resp.rt,key_resp.duration,first_coin.started,first_coin_img.started,magic_coin_text.started,first_coin.stopped,prac_both_instructions.started,prac_both_text.started,key_resp_2.started,prac_both_instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,prac_both.started,prac_left_2.started,prac_right_2.started,find_box_press.started,prac_both.stopped,find_magic_box_loop.find_box_press.keys,find_magic_box_loop.find_box_press.rt,find_magic_box_loop.find_box_press.duration,prac_both_selec.started,left_box_lr.started,right_box_lr.started,left_box_lr.stopped,right_box_lr.stopped,prac_both_selec.stopped,prac_both_out.started,prac_left_box.started,prac_right_box.started,prac_both_out.stopped,fix_both.started,fix_text.started,fix_text.stopped,fix_both.stopped,saw_reward.started,restart_proceed_text.started,key_resp_3.started,saw_reward.stopped,restart_both.key_resp_3.keys,restart_both.key_resp_3.rt,restart_both.key_resp_3.duration,switch_cue.started,left_box_switch.started,right_box_switch.started,cue_resp_switch.started,switch_cue.stopped,switch_side_loop.cue_resp_switch.keys,switch_side_loop.cue_resp_switch.rt,switch_side_loop.cue_resp_switch.duration,switch_select.started,left_switch_selec.started,right_switch_selec.started,switch_select.stopped,switch_out.started,left_box_switch_out.started,right_box_switch_out.started,switch_out.stopped,no_coin_instruc.started,summary_text.started,pointer_press.started,no_coin_instruc.stopped,pracLoop.pointer_press.keys,pracLoop.pointer_press.rt,pracLoop.pointer_press.duration,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.cue_resp.rt,trials.cue_resp.duration,trials.all_keys.rt,trials.all_keys.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,understanding_check.started,restart_key.started,understanding_check.stopped,pracLoop.restart_key.keys,pracLoop.restart_key.rt,pracLoop.restart_key.duration,participant,handedness,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,,,,,,,,,,j,8.202343999990262,None,None,None,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,221.82372630003374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.540879300097,213.55651910009328,213.55651910009328,221.76842330000363,j,8.202343999990262,None,221.81612390000373,221.82372630003374,221.82372630003374,221.82372630003374,221.82372630003374,223.28270600002725,None,right,1,7,0,0,0,0,None,223.3001989000477,223.30813160003163,223.30813160003163,224.32048730005044,224.32048730005044,224.2988302001031,224.31321160006337,224.32048730005044,224.32048730005044,225.3140539000742,no selection made,225.31412590004038,225.3301899000071,227.34599950001575,227.3297340000281,,,,,,,,,,,,,,071385,right,2025-04-29_15h45.55.716,RL_practice,2024.2.4,59.99131321963629,2025-04-29 15h46.05.872871 -0700,
1,0,1,,,,,,,,,,j,8.202343999990262,None,j,None,0.991211700020358,None,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,227.34599950001575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.3312354000518,227.34599950001575,227.34599950001575,227.34599950001575,227.34599950001575,228.3471551000839,j,right,1,7,0,0,0,0,None,228.35784220008645,228.36556740000378,228.36556740000378,229.88367220002692,229.88367220002692,229.86143300007097,229.8765159000177,229.88367220002692,229.88367220002692,230.876522900071,stimuli/box_empty_transparent.png,230.87659730005544,230.89227170008235,232.39180810004473,232.3757031999994,0.991211700020358,None,,,,,,,,,,,,071385,right,2025-04-29_15h45.55.716,RL_practice,2024.2.4,59.99131321963629,2025-04-29 15h46.05.872871 -0700,
2,0,2,,,,,,,,,,j,8.202343999990262,None,k,None,0.6428174000466242,None,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,232.39180810004473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.3782152000349,232.39180810004473,232.39180810004473,232.39180810004473,232.39180810004473,233.04339480004273,k,right,1,7,1,0,1,1,None,233.05288790003397,233.0598181000678,233.0598181000678,234.08371160004754,234.08371160004754,234.05769170005806,234.075397000066,234.08371160004754,234.08371160004754,235.07311330002267,stimuli/box_coin_transparent.png,235.07318710000254,235.08930290001445,238.10388000006787,238.08732010005042,0.6428174000466242,None,,,,,,,,,,,,071385,right,2025-04-29_15h45.55.716,RL_practice,2024.2.4,59.99131321963629,2025-04-29 15h46.05.872871 -0700,
3,0,3,,,,,,,,,,j,8.202343999990262,None,k,None,0.6447633999632671,None,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,238.10388000006787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.08973270002753,238.10388000006787,238.10388000006787,238.10388000006787,238.10388000006787,238.75562000006903,k,right,1,7,2,0,2,2,None,238.76495420001447,238.77238830004353,238.77238830004353,240.7931364000542,240.7931364000542,240.76897490001284,240.78629469999578,240.7931364000542,240.7931364000542,241.78450420009904,stimuli/box_coin_transparent.png,241.78457840008195,241.80048910004552,242.79991060006432,242.78386359999422,0.6447633999632671,None,,,,,,,,,,,,071385,right,2025-04-29_15h45.55.716,RL_practice,2024.2.4,59.99131321963629,2025-04-29 15h46.05.872871 -0700,
4,0,4,,,,,,,,,,j,8.202343999990262,None,j,None,1.1015836999285966,None,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,242.79991060006432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.7863068000879,242.79991060006432,242.79991060006432,242.79991060006432,242.79991060006432,243.9179162000073,j,right,1,7,2,0,2,2,None,243.92718110000715,243.9348887000233,243.9348887000233,244.95386430004146,244.95386430004146,244.9324116000207,244.94659310008865,244.95386430004146,244.95386430004146,245.94771960005164,stimuli/box_empty_transparent.png,245.94779460004065,245.96359970001504,248.47891649999656,248.46237800002564,1.1015836999285966,None,,,,,,,,,,,,071385,right,2025-04-29_15h45.55.716,RL_practice,2024.2.4,59.99131321963629,2025-04-29 15h46.05.872871 -0700,
5,0,5,,,,,,,,,,j,8.202343999990262,None,k,None,0.36538900004234165,None,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,248.47891649999656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.46484490006696,248.47891649999656,248.47891649999656,248.47891649999656,248.47891649999656,248.84795890003443,k,right,1,7,3,0,3,3,None,248.85745510004926,248.86501440010034,248.86501440010034,252.38532360002864,252.38532360002864,252.36050260008778,252.3778447000077,252.38532360002864,252.38532360002864,253.37548260006588,stimuli/box_coin_transparent.png,253.3756202000659,253.39126880001277,255.40672359999735,255.39068850001786,0.36538900004234165,None,,,,,,,,,,,,071385,right,2025-04-29_15h45.55.716,RL_practice,2024.2.4,59.99131321963629,2025-04-29 15h46.05.872871 -0700,
6,0,6,,,,,,,,,,j,8.202343999990262,None,k,None,0.29305570002179593,None,,,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,255.40672359999735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255.39326030004304,255.40672359999735,255.40672359999735,255.40672359999735,255.40672359999735,255.70850850001443,k,right,1,7,4,0,4,4,None,255.71800270001404,255.72572670003865,255.72572670003865,256.7473351000808,256.7473351000808,256.7232232000679,256.74046870006714,256.7473351000808,256.7473351000808,257.73880070005544,stimuli/box_coin_transparent.png,257.73887830006424,257.75441450008657,258.75397730001714,258.73784469999373,0.29305570002179593,None,,,,,,,,,,,,071385,right,2025-04-29_15h45.55.716,RL_practice,2024.2.4,59.99131321963629,2025-04-29 15h46.05.872871 -0700,
7,0,7,,,,,,,,,,j,8.202343999990262,None,j,None,1.1473073000088334,None,,,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,258.75397730001714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.7412642000709,258.75397730001714,258.75397730001714,258.75397730001714,258.75397730001714,259.90534020005725,j,right,1,7,4,0,4,4,None,259.914871300105,259.9225470999954,259.9225470999954,261.94024710007943,261.94024710007943,261.91916600009426,261.93321410007775,261.94024710007943,261.94024710007943,262.9340686000651,stimuli/box_empty_transparent.png,262.9341457000701,262.95020080008544,264.96546720003244,264.94919330009725,1.1473073000088334,None,,,,,,,,,,,,071385,right,2025-04-29_15h45.55.716,RL_practice,2024.2.4,59.99131321963629,2025-04-29 15h46.05.872871 -0700,
8,0,8,,,,,,,,,,j,8.202343999990262,None,k,None,0.4000264999922365,None,,,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,264.96546720003244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.9517388000386,264.96546720003244,264.96546720003244,264.96546720003244,264.96546720003244,265.36829090001993,k,right,1,7,5,0,5,5,None,265.37744330009446,265.38543300004676,265.38543300004676,268.4059343000408,268.4059343000408,268.3807301000925,268.39819730003364,268.4059343000408,268.4059343000408,269.39550079999026,stimuli/box_coin_transparent.png,269.39557560009416,269.41168990009464,270.9276333000744,270.9112020001048,0.4000264999922365,None,,,,,,,,,,,,071385,right,2025-04-29_15h45.55.716,RL_practice,2024.2.4,59.99131321963629,2025-04-29 15h46.05.872871 -0700,
9,0,9,,,,,,,,,,j,8.202343999990262,None,j,None,0.6791092000203207,None,,,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,270.9276333000744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.91362120001577,270.9276333000744,270.9276333000744,270.9276333000744,270.9276333000744,271.6119556000922,j,right,1,7,5,0,5,5,None,271.62102150009014,271.6283810000168,271.6283810000168,273.14775750006083,273.14775750006083,273.12644590006676,273.14043530006893,273.14775750006083,273.14775750006083,274.141916600056,stimuli/box_empty_transparent.png,274.14199040003587,274.1582611000631,276.1738289000932,276.1575421000598,0.6791092000203207,None,,,,,,,,,,,,071385,right,2025-04-29_15h45.55.716,RL_practice,2024.2.4,59.99131321963629,2025-04-29 15h46.05.872871 -0700,
10,0,10,,,,,,,,,,j,8.202343999990262,None,None,['k'],,,[0.3827279999386519],[0.17518770007882267],,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,276.1738289000932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276.1599889000645,276.1738289000932,276.1738289000932,276.1738289000932,276.1738289000932,277.6727221000474,None,right,1,7,5,0,5,5,['k'],277.6822109000059,277.6904174000956,277.6904174000956,279.2103680000873,279.2103680000873,279.1886566000758,279.2029737000121,279.2103680000873,279.2103680000873,280.20373370009474,no selection made,280.2038135000039,280.21994990005624,281.21912300004624,281.202948500053,,,[0.3827279999386519],[0.17518770007882267],,,,,,,,,,071385,right,2025-04-29_15h45.55.716,RL_practice,2024.2.4,59.99131321963629,2025-04-29 15h46.05.872871 -0700,
11,0,11,,,,,,,,,,j,8.202343999990262,None,j,None,0.8674768999917433,None,,,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,281.21912300004624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.20464000001084,281.21912300004624,281.21912300004624,281.21912300004624,281.21912300004624,282.10406200005673,j,right,1,7,5,0,5,5,None,282.1138181000715,282.12123700010125,282.12123700010125,284.1383956000209,284.1383956000209,284.11773310007993,284.13169320009183,284.1383956000209,284.1383956000209,285.1328844000818,stimuli/box_empty_transparent.png,285.13293349999003,285.1489276000066,286.6483690000605,286.6322601001011,0.8674768999917433,None,,,,,,,,,,,,071385,right,2025-04-29_15h45.55.716,RL_practice,2024.2.4,59.99131321963629,2025-04-29 15h46.05.872871 -0700,
12,0,12,,,,,,,,,,j,8.202343999990262,None,k,None,0.3515281999716535,None,,,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,286.6483690000605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.6346880000783,286.6483690000605,286.6483690000605,286.6483690000605,286.6483690000605,287.017001900007,k,right,1,7,6,0,6,6,None,287.026723899995,287.0343923000619,287.0343923000619,288.0481156000169,288.0481156000169,288.03125530004036,288.04130350006744,288.0481156000169,288.0481156000169,289.04664820001926,stimuli/box_coin_transparent.png,289.0466947000241,289.0627831000602,292.0770596000366,292.0606362000108,0.3515281999716535,None,,,,,,,,,,,,071385,right,2025-04-29_15h45.55.716,RL_practice,2024.2.4,59.99131321963629,2025-04-29 15h46.05.872871 -0700,
13,0,13,,,,,,,,,,j,8.202343999990262,None,j,None,0.41354570002295077,None,,,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,292.0770596000366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292.06225390010513,292.0770596000366,292.0770596000366,292.0770596000366,292.0770596000366,292.49458010005765,j,right,1,7,6,0,6,6,None,292.5001850000117,292.5099978999933,292.5099978999933,293.01072430005297,293.01072430005297,292.99356219999027,293.0020535000367,293.01072430005297,293.01072430005297,294.00906770001166,stimuli/box_empty_transparent.png,294.00911510002334,294.02541480003856,296.04076640005223,296.02435200009495,0.41354570002295077,None,,,,,,,,,,,,071385,right,2025-04-29_15h45.55.716,RL_practice,2024.2.4,59.99131321963629,2025-04-29 15h46.05.872871 -0700,
14,0,14,,,,,,,,,,j,8.202343999990262,None,j,None,0.49532009998802096,None,,,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,296.04076640005223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.0268281000899,296.04076640005223,296.04076640005223,296.04076640005223,296.04076640005223,296.54272780008614,j,right,1,7,6,0,6,6,None,296.5519166000886,296.5595462000929,296.5595462000929,298.0788523000665,298.0788523000665,298.0573447000934,298.0716926000314,298.0788523000665,298.0788523000665,299.07185569999274,stimuli/box_empty_transparent.png,299.0719301000936,299.0878984000301,300.0880192000186,300.07141640002374,0.49532009998802096,None,,,,,,,,,,,,071385,right,2025-04-29_15h45.55.716,RL_practice,2024.2.4,59.99131321963629,2025-04-29 15h46.05.872871 -0700,
15,0,15,,,,,,,,,,j,8.202343999990262,None,k,None,0.3731087000342086,None,,,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,300.0880192000186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.07444680004846,300.0880192000186,300.0880192000186,300.0880192000186,300.0880192000186,300.4722764000762,k,right,0,7,6,0,7,6,None,300.4814579000231,300.48878070001956,300.48878070001956,301.50879680004437,301.50879680004437,301.4875928000547,301.5017511000624,301.50879680004437,301.50879680004437,302.5029001000803,stimuli/box_empty_transparent.png,302.5030422999989,302.5187259000959,304.53389399999287,304.5177458000835,0.3731087000342086,None,,,,,,,,,,,,071385,right,2025-04-29_15h45.55.716,RL_practice,2024.2.4,59.99131321963629,2025-04-29 15h46.05.872871 -0700,
16,0,16,,,,,,,,,,j,8.202343999990262,None,j,None,0.45729649998247623,None,,,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,304.53389399999287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.5201907000737,304.53389399999287,304.53389399999287,304.53389399999287,304.53389399999287,305.0020259000594,j,right,0,7,6,0,7,6,None,305.0116793999914,305.0187833000673,305.0187833000673,307.0368449999951,307.0368449999951,307.01607100002,307.02999200008344,307.0368449999951,307.0368449999951,308.03159480006434,stimuli/box_empty_transparent.png,308.03170220006723,308.04753650003113,309.04760190006346,309.0311986000743,0.45729649998247623,None,,,,,,,,,,,,071385,right,2025-04-29_15h45.55.716,RL_practice,2024.2.4,59.99131321963629,2025-04-29 15h46.05.872871 -0700,
17,0,17,,,,,,,,,,j,8.202343999990262,None,k,None,0.6647553000366315,None,,,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,309.04760190006346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.0336280000629,309.04760190006346,309.04760190006346,309.04760190006346,309.04760190006346,309.7156751001021,k,right,1,7,7,0,8,7,None,309.7258772000205,309.73344350000843,309.73344350000843,310.7550105000846,310.7550105000846,310.7301616000477,310.74752980004996,310.7550105000846,310.7550105000846,311.74565070006065,stimuli/box_coin_transparent.png,311.7457302000839,311.7613473000238,312.76104520005174,312.7448664000258,0.6647553000366315,None,,,,,,,,,,,,071385,right,2025-04-29_15h45.55.716,RL_practice,2024.2.4,59.99131321963629,2025-04-29 15h46.05.872871 -0700,
18,0,18,,,,,,,,,,j,8.202343999990262,None,k,None,0.41210160008631647,None,,,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,312.76104520005174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312.74741340009496,312.76104520005174,312.76104520005174,312.76104520005174,312.76104520005174,313.17964079999365,k,left,1,8,0,1,8,7,None,313.18960000004154,313.1967767000897,313.1967767000897,316.71364190010354,316.71364190010354,316.69175180001184,316.7058492000215,316.71364190010354,316.71364190010354,317.707449400099,stimuli/box_empty_transparent.png,317.70752190006897,317.7232553000795,319.73863170004915,319.72255240008235,0.41210160008631647,None,,,,,,,,,,,,071385,right,2025-04-29_15h45.55.716,RL_practice,2024.2.4,59.99131321963629,2025-04-29 15h46.05.872871 -0700,
19,0,19,,,,,,,,,,j,8.202343999990262,None,j,None,0.505559999961406,None,,,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,319.73863170004915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.72516550007276,319.73863170004915,319.73863170004915,319.73863170004915,319.73863170004915,320.2574441001052,j,left,1,8,1,1,9,8,None,320.26708820008207,320.2744481000118,320.2744481000118,321.2969097000314,321.2969097000314,321.27175640000496,321.2892369000474,321.2969097000314,321.2969097000314,322.2867532999953,stimuli/box_coin_transparent.png,322.286826100084,322.3029846000718,323.8177599000046,323.8020346000558,0.505559999961406,None,,,,,,,,,,,,071385,right,2025-04-29_15h45.55.716,RL_practice,2024.2.4,59.99131321963629,2025-04-29 15h46.05.872871 -0700,
0,0,0,,,,,,,,,,j,8.202343999990262,None,,,,,,,c,116.66504339990206,None,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.810838000034,323.8177599000046,327.81551400001626,327.8155804000562,327.83185620000586,444.5061647000257,c,116.66504339990206,None,071385,right,2025-04-29_15h45.55.716,RL_practice,2024.2.4,59.99131321963629,2025-04-29 15h46.05.872871 -0700,
