thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome_left_box.stopped,outcome_right_box.stopped,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,run_feedback.started,coins_won_text.started,coins_won_text.stopped,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
8,0,8,space,2.305732499808073,None,5,1.5967888003215194,None,39.766942700371146,k,0.4593778997659683,None,None,40.249672000296414,40.249855500180274,43.249770500231534,43.24980610003695,44.24935370031744,44.249380900058895,45.748440800234675,,,,,0,0,0,0,8,0,8,0,54.63555430015549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.766942700371146,54.61977030010894,54.63555430015549,54.63555430015549,54.63555430015549,54.63555430015549,55.102432100102305,k,0.4593778997659683,None,right,1,15,6,0,8,6,None,40.249672000296414,40.249855500180274,55.10268140025437,55.11854529986158,55.11854529986158,58.11810170020908,58.11810170020908,58.10254679992795,43.249770500231534,43.24980610003695,58.10898600006476,58.11810170020908,58.11810170020908,59.118276100140065,59.118276100140065,59.102144999895245,stimuli/box_coin_transparent.png,44.24935370031744,44.249380900058895,59.102206599898636,59.118276100140065,60.617931299842894,60.60123310005292,45.748440800234675,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
9,0,9,space,2.305732499808073,None,5,1.5967888003215194,None,45.74959660042077,k,0.3694142000749707,None,None,46.1499203001149,46.15011740010232,47.649094300344586,47.64912690035999,48.64924160018563,48.64927950035781,50.64912480022758,,,,,0,0,0,0,9,0,9,0,60.617931299842894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.74959660042077,60.60242549981922,60.617931299842894,60.617931299842894,60.617931299842894,60.617931299842894,61.00267940014601,k,0.3694142000749707,None,right,1,15,7,0,9,7,None,46.1499203001149,46.15011740010232,61.002943499945104,61.01830910006538,61.01830910006538,62.51783620007336,62.51783620007336,62.50186580000445,47.649094300344586,47.64912690035999,62.50911789992824,62.51783620007336,62.51783620007336,,,63.50203130021691,stimuli/box_coin_transparent.png,48.64924160018563,48.64927950035781,63.50210560020059,63.51790289999917,65.51809799997136,65.50191750004888,50.64912480022758,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
10,0,10,space,2.305732499808073,None,5,1.5967888003215194,None,50.65022300044075,k,0.374781200196594,None,None,51.04915130045265,51.049357700161636,52.54886239999905,52.54889550013468,53.54861530009657,53.54864180041477,54.54856310039759,,,,,0,0,0,0,10,0,10,0,65.51809799997136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.65022300044075,65.50305909989402,65.51809799997136,65.51809799997136,65.51809799997136,65.51809799997136,65.90189660014585,k,0.374781200196594,None,right,1,15,8,0,10,8,None,51.04915130045265,51.049357700161636,65.90218529989943,65.91806410020217,65.91806410020217,67.4178475998342,67.4178475998342,67.40163500001654,52.54886239999905,52.54889550013468,67.4079618002288,67.4178475998342,67.4178475998342,68.41683060023934,68.41683060023934,68.40140550024807,stimuli/box_coin_transparent.png,53.54861530009657,53.54864180041477,68.40146870026365,68.41683060023934,69.4178764000535,69.4013535999693,54.54856310039759,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
11,0,11,space,2.305732499808073,None,5,1.5967888003215194,None,54.54970300011337,k,0.4151286999695003,None,None,54.98219680041075,54.98240080010146,56.9819482001476,56.98197920015082,57.9816396003589,57.98166530020535,59.48154290020466,,,,,0,0,0,0,11,0,11,0,69.4178764000535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.54970300011337,69.40253059985116,69.4178764000535,69.4178764000535,69.4178764000535,69.4178764000535,69.83495339984074,k,0.4151286999695003,None,right,1,15,9,0,11,9,None,54.98219680041075,54.98240080010146,69.83522950019687,69.85124529991299,69.85124529991299,71.85097819985822,71.85097819985822,71.83473040023819,56.9819482001476,56.98197920015082,71.84203850012273,71.85097819985822,71.85097819985822,72.85001070005819,72.85001070005819,72.8344323001802,stimuli/box_coin_transparent.png,57.9816396003589,57.98166530020535,72.83448929991573,72.85001070005819,74.35060540027916,74.33432679995894,59.48154290020466,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
12,0,12,space,2.305732499808073,None,5,1.5967888003215194,None,59.482778400182724,k,0.47323850030079484,None,None,59.98185500036925,59.982041800394654,60.981273100245744,60.98130690027028,61.98154340032488,61.98157190019265,64.9817746002227,,,,,0,0,0,0,12,0,12,0,74.35060540027916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.482778400182724,74.33561540022492,74.35060540027916,74.35060540027916,74.35060540027916,74.35060540027916,74.83461519982666,k,0.47323850030079484,None,right,0,15,9,0,12,9,None,59.98185500036925,59.982041800394654,74.83486740011722,74.85069430014119,74.85069430014119,75.85074760019779,75.85074760019779,75.83404960017651,60.981273100245744,60.98130690027028,75.84010110003874,75.85074760019779,75.85074760019779,76.84973919996992,76.84973919996992,76.83433269988745,stimuli/box_empty_transparent.png,61.98154340032488,61.98157190019265,76.83440829999745,76.84973919996992,79.85065639996901,79.83456110022962,64.9817746002227,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
13,0,13,space,2.305732499808073,None,5,1.5967888003215194,None,64.98300160001963,k,0.2661206996999681,None,None,65.26552870031446,65.26574850035831,65.76520720031112,65.76523630041629,66.76527750026435,66.76530660036951,68.76419960008934,,,,,0,0,0,0,13,0,13,0,79.85065639996901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.98300160001963,79.83583600027487,79.85065639996901,79.85065639996901,79.85065639996901,79.85065639996901,80.11827180022374,k,0.2661206996999681,None,right,1,15,10,0,13,10,None,65.26552870031446,65.26574850035831,80.11858170013875,80.13380690012127,80.13380690012127,80.63508410006762,80.63508410006762,80.61798800015822,65.76520720031112,65.76523630041629,80.62541850004345,80.63508410006762,80.63508410006762,81.63394280010834,81.63394280010834,81.61806740006432,stimuli/box_coin_transparent.png,66.76527750026435,66.76530660036951,81.6181306000799,81.63394280010834,83.63436389993876,83.61699400004,68.76419960008934,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
14,0,14,space,2.305732499808073,None,5,1.5967888003215194,None,68.76526220003143,k,0.6243024999275804,None,None,69.41603930015117,69.41621820023283,70.91522640036419,70.91526030004025,71.91508450033143,71.91511260019615,72.91483110003173,,,,,0,0,0,0,14,0,14,0,83.63436389993876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.76526220003143,83.61808949988335,83.63436389993876,83.63436389993876,83.63436389993876,83.63436389993876,84.2688004001975,k,0.6243024999275804,None,right,0,15,10,0,14,10,None,69.41603930015117,69.41621820023283,84.26904409984127,84.2842037002556,84.2842037002556,85.7846865998581,85.7846865998581,85.76799870003015,70.91522640036419,70.91526030004025,85.77410989999771,85.7846865998581,85.7846865998581,86.78376490017399,86.78376490017399,86.7678744001314,stimuli/box_empty_transparent.png,71.91508450033143,71.91511260019615,86.76794600021094,86.78376490017399,87.78390179993585,87.76762579986826,72.91483110003173,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
15,0,15,space,2.305732499808073,None,5,1.5967888003215194,None,72.91589680034667,k,0.3639128999784589,None,None,73.29812220018357,73.29830360040069,74.29810590017587,74.29813910042867,75.31395220011473,75.31398930028081,77.31484550004825,,,,,0,0,0,0,15,0,15,0,87.78390179993585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.91589680034667,87.76872429996729,87.78390179993585,87.78390179993585,87.78390179993585,87.78390179993585,88.15088179986924,k,0.3639128999784589,None,right,1,15,11,0,15,11,None,73.29812220018357,73.29830360040069,88.15112939989194,88.16769050015137,88.16769050015137,89.16818160004914,89.16818160004914,89.1508797002025,74.29810590017587,74.29813910042867,89.15821669995785,89.16818160004914,89.16818160004914,,,90.16674140002578,stimuli/box_coin_transparent.png,75.31395220011473,75.31398930028081,90.16681910026819,90.18304659985006,92.18447080021724,92.16763829998672,77.31484550004825,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
16,0,16,space,2.305732499808073,None,5,1.5967888003215194,None,77.31597850006074,k,0.40123810013756156,None,None,77.747952000238,77.74815600039437,79.748359200079,79.74838840030134,80.74721090029925,80.74724070029333,81.75065740011632,,,,,0,0,0,0,16,0,16,0,92.18447080021724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.31597850006074,92.16880610026419,92.18447080021724,92.18447080021724,92.18447080021724,92.18447080021724,92.60069929994643,k,0.40123810013756156,None,right,1,15,12,0,16,12,None,77.747952000238,77.74815600039437,92.60098019987345,92.61660350020975,92.61660350020975,94.61717840004712,94.61717840004712,94.60113610001281,79.748359200079,79.74838840030134,94.60832419991493,94.61717840004712,94.61717840004712,95.61706269998103,95.61706269998103,95.599998800084,stimuli/box_coin_transparent.png,80.74721090029925,80.74724070029333,95.6000736001879,95.61706269998103,96.6203823001124,96.60344689991325,81.75065740011632,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
17,0,17,space,2.305732499808073,None,5,1.5967888003215194,None,81.7519669001922,k,1.0023727002553642,None,None,82.78414180036634,82.7843468002975,83.79732880042866,83.79736190009862,84.79724930040538,84.79727400001138,85.79632330033928,,,,,0,0,0,0,17,0,17,0,96.6203823001124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.7519669001922,96.60480450000614,96.6203823001124,96.6203823001124,96.6203823001124,96.6203823001124,97.63689230009913,k,1.0023727002553642,None,right,1,15,13,0,17,13,None,82.78414180036634,82.7843468002975,97.63717770017684,97.65353409992531,97.65353409992531,98.66646989993751,98.66646989993751,98.65010230010375,83.79732880042866,83.79736190009862,98.65677959984168,98.66646989993751,98.66646989993751,99.66555140027776,99.66555140027776,99.65004209987819,stimuli/box_coin_transparent.png,84.79724930040538,84.79727400001138,99.65009659994394,99.66555140027776,100.66612609988078,100.64911619992927,85.79632330033928,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
18,0,18,space,2.305732499808073,None,5,1.5967888003215194,None,85.79743150016293,k,0.6863016998395324,None,None,86.51551020005718,86.51573060033843,90.01434019999579,90.01437310036272,91.01344940019771,91.01347720017657,93.01560920011252,,,,,0,0,0,0,18,0,18,0,100.66612609988078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.79743150016293,100.6502592000179,100.66612609988078,100.66612609988078,100.66612609988078,100.66612609988078,101.3682633000426,k,0.6863016998395324,None,right,1,15,14,0,18,14,None,86.51551020005718,86.51573060033843,101.36855990020558,101.38291980000213,101.38291980000213,104.8831565999426,104.8831565999426,104.86711979983374,90.01434019999579,90.01437310036272,104.87426949990913,104.8831565999426,104.8831565999426,105.88247960014269,105.88247960014269,105.86623929999769,stimuli/box_coin_transparent.png,91.01344940019771,91.01347720017657,105.8663043002598,105.88247960014269,107.88320290017873,107.8684041001834,93.01560920011252,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
19,0,19,space,2.305732499808073,None,5,1.5967888003215194,None,93.01691510016099,k,0.5254275002516806,None,None,93.56372610013932,93.56391220027581,94.56414970010519,94.56417800020427,95.5639345003292,95.56395920040086,97.06414330005646,,,,,0,0,0,0,19,0,19,0,107.88320290017873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.01691510016099,107.86974330013618,107.88320290017873,107.88320290017873,107.88320290017873,107.88320290017873,108.41648609982803,k,0.5254275002516806,None,right,0,15,14,0,19,14,None,93.56372610013932,93.56391220027581,108.41673779999837,108.43277690000832,108.43277690000832,109.43387020006776,109.43387020006776,109.41693169996142,94.56414970010519,94.56417800020427,109.42300570011139,109.43387020006776,109.43387020006776,110.43222660012543,110.43222660012543,110.41672760015354,stimuli/box_empty_transparent.png,95.5639345003292,95.56395920040086,110.41678360011429,110.43222660012543,111.93372480012476,111.91693580010906,97.06414330005646,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
20,0,20,space,2.305732499808073,None,5,1.5967888003215194,None,97.06520160008222,k,0.4925521998666227,None,None,97.58056390006095,97.58075900003314,99.58079250017181,99.58082480030134,100.58106390014291,100.58109200000763,102.57946310006082,,,,,0,0,0,0,20,0,20,0,111.93372480012476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.06520160008222,111.9180283001624,111.93372480012476,111.93372480012476,111.93372480012476,111.93372480012476,112.4333152002655,k,0.4925521998666227,None,right,1,15,15,0,20,15,None,97.58056390006095,97.58075900003314,112.43358490010723,112.44962739991024,112.44962739991024,114.45039949985221,114.45039949985221,114.43357039988041,99.58079250017181,99.58082480030134,114.44093229994178,114.45039949985221,114.45039949985221,115.44937779987231,115.44937779987231,115.43385470006615,stimuli/box_coin_transparent.png,100.58106390014291,100.58109200000763,115.43391889985651,115.44937779987231,117.44908179994673,117.43225690023974,102.57946310006082,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
21,0,21,space,2.305732499808073,None,5,1.5967888003215194,None,102.58056760020554,k,0.4885002998635173,None,None,103.09702760027722,103.09724070038646,106.09685110021383,106.09687930019572,107.09725040011108,107.0972753004171,108.61317890044302,,,,,0,0,0,0,21,0,21,0,117.44908179994673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.58056760020554,117.4333938001655,117.44908179994673,117.44908179994673,117.44908179994673,117.44908179994673,117.94977940013632,k,0.4885002998635173,None,left,1,14,0,1,20,15,None,103.09702760027722,103.09724070038646,117.95007060002536,117.9662343999371,117.9662343999371,120.96699739992619,120.96699739992619,120.94963050028309,106.09685110021383,106.09687930019572,120.95603140024468,120.96699739992619,120.96699739992619,,,121.9500405001454,stimuli/box_empty_transparent.png,107.09725040011108,107.0972753004171,121.95010000001639,121.96621910016984,123.48292759992182,123.46597200026736,108.61317890044302,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
22,0,22,space,2.305732499808073,None,5,1.5967888003215194,None,108.61441520042717,k,0.561196300201118,None,None,109.19631500029936,109.19652230013162,110.69628830021247,110.69631860032678,111.69655280001462,111.69659850001335,113.6966923000291,,,,,0,0,0,0,22,0,22,0,123.48292759992182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.61441520042717,123.46724270004779,123.48292759992182,123.48292759992182,123.48292759992182,123.48292759992182,124.04906849982217,k,0.561196300201118,None,left,1,14,0,1,20,15,None,109.19631500029936,109.19652230013162,124.04935140023008,124.06598410010338,124.06598410010338,125.56559270014986,125.56559270014986,125.54906910005957,110.69628830021247,110.69631860032678,125.55508740013465,125.56559270014986,125.56559270014986,,,126.54933279985562,stimuli/box_empty_transparent.png,111.69655280001462,111.69659850001335,126.54942410020158,126.56502730026841,128.56605770019814,128.54948800010607,113.6966923000291,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
23,0,23,space,2.305732499808073,None,5,1.5967888003215194,None,113.69791450025514,k,0.5297953002154827,None,None,114.24687950033695,114.24707750044763,115.74713180027902,115.7471639001742,116.74657830037177,116.74660350009799,118.24600220005959,,,,,0,0,0,0,23,0,23,0,128.56605770019814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.69791450025514,128.55074719991535,128.56605770019814,128.56605770019814,128.56605770019814,128.56605770019814,129.09961580019444,k,0.5297953002154827,None,left,1,14,0,1,20,15,None,114.24687950033695,114.24707750044763,129.0999039998278,129.11510050017387,129.11510050017387,130.6166262999177,130.6166262999177,130.59990430017933,115.74713180027902,115.7471639001742,130.60588689986616,130.6166262999177,130.6166262999177,131.61484799999744,131.61484799999744,131.5993715999648,stimuli/box_empty_transparent.png,116.74657830037177,116.74660350009799,131.59942759992555,131.61484799999744,133.11531559983268,133.09879520023242,118.24600220005959,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
24,0,24,space,2.305732499808073,None,5,1.5967888003215194,None,118.24720760015771,j,0.339440300129354,None,None,118.61333170020953,118.61355350026861,120.61327690025792,120.61330990027636,121.61306710029021,121.61309290025383,123.11227560043335,,,,,0,0,0,0,24,0,24,0,133.11531559983268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.24720760015771,133.10004079993814,133.11531559983268,133.11531559983268,133.11531559983268,133.11531559983268,133.4660785999149,j,0.339440300129354,None,left,1,14,1,1,21,16,None,118.61333170020953,118.61355350026861,133.4663825002499,133.4819451002404,133.4819451002404,135.4824598999694,135.4824598999694,135.46605300018564,120.61327690025792,120.61330990027636,135.4734203000553,135.4824598999694,135.4824598999694,136.48191229999065,136.48191229999065,136.4658606001176,stimuli/box_coin_transparent.png,121.61306710029021,121.61309290025383,136.46591740008444,136.48191229999065,137.98154280008748,137.96506890002638,123.11227560043335,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
25,0,25,space,2.305732499808073,None,5,1.5967888003215194,None,123.11345890024677,j,0.44999800017103553,None,None,123.58005330013111,123.58029900025576,124.5809786003083,124.58102360041812,125.59620750043541,125.59624750027433,129.09582180017605,,,,,0,0,0,0,25,0,25,0,137.98154280008748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.11345890024677,137.96629039989784,137.98154280008748,137.98154280008748,137.98154280008748,137.98154280008748,138.432813399937,j,0.44999800017103553,None,left,1,14,2,1,22,17,None,123.58005330013111,123.58029900025576,138.4331284998916,138.4488447001204,138.4488447001204,139.44954690011218,139.44954690011218,139.43375519989058,124.5809786003083,124.58102360041812,139.44032379984856,139.44954690011218,139.44954690011218,,,140.44899700023234,stimuli/box_coin_transparent.png,125.59620750043541,125.59624750027433,140.4490804001689,140.46520970016718,143.9646254000254,143.948612799868,129.09582180017605,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
26,0,26,space,2.305732499808073,None,5,1.5967888003215194,None,129.09703550022095,j,0.3615772002376616,None,None,129.47912950022146,129.47939110035077,129.98003320023417,129.98006460024044,130.9788484000601,130.9788743001409,134.47947160014883,,,,,0,0,0,0,26,0,26,0,143.9646254000254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.09703550022095,143.94986320007592,143.9646254000254,143.9646254000254,143.9646254000254,143.9646254000254,144.33186679985374,j,0.3615772002376616,None,left,1,14,3,1,23,18,None,129.47912950022146,129.47939110035077,144.3322280002758,144.34878880018368,144.34878880018368,144.84888740023598,144.84888740023598,144.8328137001954,129.98003320023417,129.98006460024044,144.83902270020917,144.84888740023598,144.84888740023598,145.84758970001712,145.84758970001712,145.83164020022377,stimuli/box_coin_transparent.png,130.9788484000601,130.9788743001409,145.83169970009476,145.84758970001712,149.34880409995094,149.3322644000873,134.47947160014883,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
27,0,27,space,2.305732499808073,None,5,1.5967888003215194,None,134.48064800025895,j,0.45332089997828007,None,None,134.96246000006795,134.96273150015622,136.4627494001761,136.46278160018846,137.46300140023232,137.46303400024772,138.46231520036235,,,,,0,0,0,0,27,0,27,0,149.34880409995094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.48064800025895,149.33347570011392,149.34880409995094,149.34880409995094,149.34880409995094,149.34880409995094,149.81520509999245,j,0.45332089997828007,None,left,1,14,4,1,24,19,None,134.96246000006795,134.96273150015622,149.81556760007516,149.83133130008355,149.83133130008355,151.33226600009948,151.33226600009948,151.3155257999897,136.4627494001761,136.46278160018846,151.32318759988993,151.33226600009948,151.33226600009948,,,152.31578730000183,stimuli/box_coin_transparent.png,137.46300140023232,137.46303400024772,152.31586560001597,152.33181159989908,153.3312715999782,153.3151075001806,138.46231520036235,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
28,0,28,space,2.305732499808073,None,5,1.5967888003215194,None,138.46360130002722,j,0.43766820011660457,None,None,138.92921580001712,138.92949720006436,139.92921390011907,139.92924380023032,140.9289572001435,140.92898250045255,144.42908950010315,,,,,0,0,0,0,28,0,28,0,153.3312715999782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.46360130002722,153.31643290026113,153.3312715999782,153.3312715999782,153.3312715999782,153.3312715999782,153.78196820011362,j,0.43766820011660457,None,left,1,14,5,1,25,20,None,138.92921580001712,138.92949720006436,153.7823271001689,153.79852640023455,153.79852640023455,154.79872950026765,154.79872950026765,154.78199600009248,139.92921390011907,139.92924380023032,154.78937559993938,154.79872950026765,154.79872950026765,155.79809070006013,155.79809070006013,155.78175000008196,stimuli/box_coin_transparent.png,140.9289572001435,140.92898250045255,155.78180640004575,155.79809070006013,159.2984370002523,159.2818808001466,144.42908950010315,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
29,0,29,space,2.305732499808073,None,5,1.5967888003215194,None,144.43026840034872,j,0.3416327997110784,None,None,144.79629990039393,144.79654230037704,146.79546080017462,146.79549360042438,147.7958034002222,147.79584400029853,148.794796500355,,,,,0,0,0,0,29,0,29,0,159.2984370002523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.43026840034872,159.28309690020978,159.2984370002523,159.2984370002523,159.2984370002523,159.2984370002523,159.64905550004914,j,0.3416327997110784,None,left,0,14,5,1,26,20,None,144.79629990039393,144.79654230037704,159.6493693999946,159.6643391000107,159.6643391000107,161.66504890006036,161.66504890006036,161.64823839999735,146.79546080017462,146.79549360042438,161.65469600027427,161.66504890006036,161.66504890006036,,,162.6485939999111,stimuli/box_empty_transparent.png,147.7958034002222,147.79584400029853,162.64867060026154,162.66392240021378,163.66427579987794,163.64758530026302,148.794796500355,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
30,0,30,space,2.305732499808073,None,5,1.5967888003215194,None,148.79590260004625,j,0.36179890017956495,None,None,149.17858840012923,149.17881970014423,150.1790496003814,150.17907940037549,151.17856120038778,151.1785870003514,152.17830270016566,,,,,0,0,0,0,30,0,30,0,163.66427579987794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.79590260004625,163.64873069990426,163.66427579987794,163.66427579987794,163.66427579987794,163.66427579987794,164.03134150011465,j,0.36179890017956495,None,left,0,14,5,1,27,20,None,149.17858840012923,149.17881970014423,164.03164900001138,164.04858880024403,164.04858880024403,165.04863040009513,165.04863040009513,165.03183160023764,150.1790496003814,150.17907940037549,165.03816580027342,165.04863040009513,165.04863040009513,166.04685339983553,166.04685339983553,166.0313530000858,stimuli/box_empty_transparent.png,151.17856120038778,151.1785870003514,166.03141930000857,166.04685339983553,167.04741739993915,167.03109390009195,152.17830270016566,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
31,0,31,space,2.305732499808073,None,5,1.5967888003215194,None,152.17953510023654,k,0.424091599881649,None,None,152.62889380007982,152.62908810004592,155.62878450006247,155.62881420040503,156.62904020026326,156.62906840024516,159.12828530045226,,,,,0,0,0,0,31,0,31,0,167.04741739993915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.17953510023654,167.0323620000854,167.04741739993915,167.04741739993915,167.04741739993915,167.04741739993915,167.48165440000594,k,0.424091599881649,None,left,0,14,5,1,27,20,None,152.62889380007982,152.62908810004592,167.48191650025547,167.49814070016146,167.49814070016146,170.49831800023094,170.49831800023094,170.48156489990652,155.62878450006247,155.62881420040503,170.4875616002828,170.49831800023094,170.49831800023094,,,171.48182900017127,stimuli/box_empty_transparent.png,156.62904020026326,156.62906840024516,171.48190189991146,171.49699100013822,173.99791309982538,173.98107750015333,159.12828530045226,,,,,,,,,,,222222,right,no,None,2025-05-07_14h23.42.754,RL_out-of-scanner,2024.2.4,59.99268086513943,2025-05-07 14h23.54.505306 -0500,
