thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,outcome_left_box.stopped,outcome_right_box.stopped,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,trials.all_keys.rt,trials.all_keys.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
37,0,37,space,2.0801595830125734,None,space,1.9213828750653192,None,180.33432691602502,k,0.28080016595777124,None,None,180.62250483303796,180.6227409580024,182.62185204098932,182.62188950006384,183.6288313330151,183.62888154108077,184.6216730410233,,,,,,,2,0,2,0,37,0,37,0,802.5283909580903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.33432691602502,802.5235387920402,802.5283909580903,802.5283909580903,802.5283909580903,802.5283909580903,802.8116199580254,k,0.28080016595777124,None,right,1,13,2,9,110,22,None,180.62250483303796,180.6227409580024,802.8119322920684,802.819753583055,802.819753583055,804.8310141670518,804.8310141670518,804.8109894170193,182.62185204098932,182.62188950006384,804.8263076250441,804.8310141670518,804.8310141670518,805.8179662080947,stimuli/box_coin_transparent.png,183.6288313330151,183.62888154108077,805.8180822080467,805.8240492080804,806.8172685829923,806.8108299170854,184.6216730410233,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
38,0,38,space,2.0801595830125734,None,space,1.9213828750653192,None,184.62330966605805,k,0.2983193750260398,None,None,184.93062737502623,184.9308237080695,185.92837612505537,185.928443041048,186.92902670800686,186.9290764160687,188.42772204102948,,,,,,,2,0,2,0,38,0,38,0,806.8172685829923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.62330966605805,806.8125055420678,806.8172685829923,806.8172685829923,806.8172685829923,806.8172685829923,807.1197500830749,k,0.2983193750260398,None,right,1,13,3,9,111,23,None,184.93062737502623,184.9308237080695,807.1200125830946,807.128497208003,807.128497208003,808.1379267500015,808.1379267500015,808.1174758750712,185.92837612505537,185.928443041048,808.1337836669991,808.1379267500015,808.1379267500015,809.1181660420261,stimuli/box_coin_transparent.png,186.92902670800686,186.9290764160687,809.1182723330567,809.1231077500852,810.6241808329942,810.616862792056,188.42772204102948,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
39,0,39,space,2.0801595830125734,None,space,1.9213828750653192,None,188.43039595801383,k,0.27371412503998727,None,None,188.71119154104963,188.71149262506515,189.70065566606354,189.7006983750034,190.71145979105495,190.7115112079773,191.71399808302522,,,,,,,2,0,2,0,39,0,39,0,810.6241808329942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.43039595801383,810.6196117500076,810.6241808329942,810.6241808329942,810.6241808329942,810.6241808329942,810.9002730830107,k,0.27371412503998727,None,right,0,13,3,9,112,23,None,188.71119154104963,188.71149262506515,810.9006852080347,810.9054340830771,810.9054340830771,811.9074052500073,811.9074052500073,811.8897877500858,189.70065566606354,189.7006983750034,811.9033127500443,811.9074052500073,811.9074052500073,812.9005880000768,stimuli/box_empty_transparent.png,190.71145979105495,190.7115112079773,812.9007460830035,812.9058470000746,813.9112478750758,813.9031297080219,191.71399808302522,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
40,0,40,space,2.0801595830125734,None,space,1.9213828750653192,None,191.71683162508998,k,0.24044441699516028,None,None,191.9652259160066,191.96559116605204,193.46028933301568,193.46034674998373,194.46271012502257,194.46274091606028,195.46301458298694,,,,,,,2,0,2,0,40,0,40,0,813.9112478750758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.71683162508998,813.9060413750121,813.9112478750758,813.9112478750758,813.9112478750758,813.9112478750758,814.1543200419983,k,0.24044441699516028,None,right,0,13,3,9,113,23,None,191.9652259160066,191.96559116605204,814.1547851670766,814.1618884170894,814.1618884170894,815.670418792055,815.670418792055,815.6494040420512,193.46028933301568,193.46034674998373,815.6648032080848,815.670418792055,815.670418792055,816.651859292062,stimuli/box_empty_transparent.png,194.46271012502257,194.46274091606028,816.6519313330064,816.6666844170541,817.6660348330624,817.6521683750907,195.46301458298694,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
41,0,41,space,2.0801595830125734,None,space,1.9213828750653192,None,195.46468704100698,k,0.24410804104991257,None,None,195.73545379098505,195.73570700001437,196.7274120830698,196.72747829102445,197.7371900830185,197.7372253750218,200.73556420800742,,,,,,,2,0,2,0,41,0,41,0,817.6660348330624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.46468704100698,817.653883208055,817.6660348330624,817.6660348330624,817.6660348330624,817.6660348330624,817.9245622500312,k,0.24410804104991257,None,right,1,13,4,9,114,24,None,195.73545379098505,195.73570700001437,817.924897333025,817.9321070000296,817.9321070000296,818.9410452080192,818.9410452080192,818.9165108330781,196.7274120830698,196.72747829102445,818.9356212920975,818.9410452080192,818.9410452080192,819.9263375420123,stimuli/box_coin_transparent.png,197.7371900830185,197.7372253750218,819.9264199170284,819.9308752920479,822.9307815420907,822.9247193330666,200.73556420800742,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
42,0,42,space,2.0801595830125734,None,space,1.9213828750653192,None,200.73715591605287,k,0.27838999999221414,None,None,201.02193633303978,201.02218579105102,203.02868312504143,203.02871758304536,204.03470912505873,204.03475154098123,207.52175587508827,,,,,,,2,0,2,0,42,0,42,0,822.9307815420907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.73715591605287,822.9263517920626,822.9307815420907,822.9307815420907,822.9307815420907,822.9307815420907,823.2110510000493,k,0.27838999999221414,None,right,1,13,5,9,115,25,None,201.02193633303978,201.02218579105102,823.2113752500154,823.220361958025,823.220361958025,825.2409960000077,825.2409960000077,825.2178207080578,203.02868312504143,203.02871758304536,825.235324874986,825.2409960000077,825.2409960000077,826.2238592500798,stimuli/box_coin_transparent.png,204.03470912505873,204.03475154098123,826.2239427920431,826.2268788750516,829.7237370000221,829.7109089579899,207.52175587508827,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
43,0,43,space,2.0801595830125734,None,space,1.9213828750653192,None,207.52330516604707,k,0.3373879579594359,None,None,207.87424470798578,207.87457687500864,208.86739825003315,208.86746037506964,209.8691522909794,209.8691815410275,211.85654229100328,,,,,,,2,0,2,0,43,0,43,0,829.7237370000221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.52330516604707,829.7125021250686,829.7237370000221,829.7237370000221,829.7237370000221,829.7237370000221,830.0633378750645,k,0.3373879579594359,None,right,1,13,6,9,116,26,None,207.87424470798578,207.87457687500864,830.0637688330607,830.0703822920332,830.0703822920332,831.0793127920479,831.0793127920479,831.0565116670914,208.86739825003315,208.86746037506964,831.0736450420227,831.0793127920479,831.0793127920479,832.0583073330345,stimuli/box_coin_transparent.png,209.8691522909794,209.8691815410275,832.0583750000224,832.061853250023,834.0528005420929,834.0456789170858,211.85654229100328,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
44,0,44,space,2.0801595830125734,None,space,1.9213828750653192,None,211.85891904099844,k,0.41921483306214213,None,None,212.2935085829813,212.29387779103126,214.7849371660268,214.78501225006767,215.79335616598837,215.7933890830027,217.7833547909977,,,,,,,2,0,2,0,44,0,44,0,834.0528005420929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.85891904099844,834.0481315000216,834.0528005420929,834.0528005420929,834.0528005420929,834.0528005420929,834.4826051250566,k,0.41921483306214213,None,right,1,13,7,9,117,27,None,212.2935085829813,212.29387779103126,834.4830707079964,834.490598833072,834.490598833072,836.9971920420649,836.9971920420649,836.974044292001,214.7849371660268,214.78501225006767,836.9916966670426,836.9971920420649,836.9971920420649,837.9825076250127,stimuli/box_coin_transparent.png,215.79335616598837,215.7933890830027,837.9825804580469,837.9854320420418,839.9789679580135,839.9724963750923,217.7833547909977,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
45,0,45,space,2.0801595830125734,None,space,1.9213828750653192,None,217.78523254103493,k,0.4365710000274703,None,None,218.2310509160161,218.23138158302754,219.2349000000395,219.2349368330324,220.23799341602717,220.23804804100655,221.23420029098634,,,,,,,2,0,2,0,45,0,45,0,839.9789679580135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.78523254103493,839.9744290420786,839.9789679580135,839.9789679580135,839.9789679580135,839.9789679580135,840.4201402920298,k,0.4365710000274703,None,right,1,13,8,9,118,28,None,218.2310509160161,218.23138158302754,840.4205745420186,840.4283570830012,840.4283570830012,841.4445924999891,841.4445924999891,841.4240333330818,219.2349000000395,219.2349368330324,841.4402987500653,841.4445924999891,841.4445924999891,842.4271280830726,stimuli/box_coin_transparent.png,220.23799341602717,220.23804804100655,842.4272458750056,842.4324187920429,843.4304470000789,843.4233542080037,221.23420029098634,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
46,0,46,space,2.0801595830125734,None,space,1.9213828750653192,None,221.2367475409992,k,0.3278901670128107,None,None,221.57636058307253,221.57679841597565,223.56823591608554,223.56827358307783,224.5807755830465,224.58080137497745,225.57040504098404,,,,,,,2,0,2,0,46,0,46,0,843.4304470000789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221.2367475409992,843.4259566670517,843.4304470000789,843.4304470000789,843.4304470000789,843.4304470000789,843.765439458075,k,0.3278901670128107,None,right,1,13,9,9,119,29,None,221.57636058307253,221.57679841597565,843.765991958091,843.7740284170723,843.7740284170723,845.7775715420721,845.7775715420721,845.7573764580302,223.56823591608554,223.56827358307783,845.7733646250563,845.7775715420721,845.7775715420721,846.7699327080045,stimuli/box_coin_transparent.png,224.5807755830465,224.58080137497745,846.7699931670213,846.7740149170859,847.765996000031,847.759564875043,225.57040504098404,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
47,0,47,space,2.0801595830125734,None,space,1.9213828750653192,None,225.57217850000598,k,0.2885593749815598,None,None,225.8801147909835,225.8803979579825,228.87850666604936,228.8785703330068,229.87985129107255,229.87987825006712,231.37974683300126,,,,,,,2,0,2,0,47,0,47,0,847.765996000031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.57217850000598,847.7613735420164,847.765996000031,847.765996000031,847.765996000031,847.765996000031,848.0692230000859,k,0.2885593749815598,None,right,0,13,9,9,120,29,None,225.8801147909835,225.8803979579825,848.0695902920561,848.0773241249844,848.0773241249844,851.08676104201,851.08676104201,851.0676167079946,228.87850666604936,228.8785703330068,851.0826219170121,851.08676104201,851.08676104201,852.0690064170631,stimuli/box_empty_transparent.png,229.87985129107255,229.87987825006712,852.0690684580477,852.0833778330125,853.5768320000498,853.5688981669955,231.37974683300126,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
48,0,48,space,2.0801595830125734,None,space,1.9213828750653192,None,231.38269975001458,j,0.3674357500858605,None,None,231.76029245799873,231.76055512507446,233.24997658305801,233.2500457080314,234.25131583306938,234.25134283304214,237.73995695798658,,,,,,,2,0,2,0,48,0,48,0,853.5768320000498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.38269975001458,853.5719178750878,853.5768320000498,853.5768320000498,853.5768320000498,853.5768320000498,853.9494048750494,j,0.3674357500858605,None,right,0,13,9,9,120,29,None,231.76029245799873,231.76055512507446,853.9497474579839,853.9538043750217,853.9538043750217,855.4582396670012,855.4582396670012,855.4390955830459,233.24997658305801,233.2500457080314,855.4538906670641,855.4582396670012,855.4582396670012,856.4404727499932,stimuli/box_empty_transparent.png,234.25131583306938,234.25134283304214,856.4405335420743,856.4432206250494,859.9349470420275,859.9291145830648,237.73995695798658,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
49,0,49,space,2.0801595830125734,None,space,1.9213828750653192,None,237.74154770805035,k,0.26004862505942583,None,None,238.00995362503454,238.01018495799508,239.50465183297638,239.5046885830816,240.5051062910352,240.50513529102318,240.50545270799194,,,,,,,2,0,2,0,49,0,49,0,859.9349470420275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.74154770805035,859.9307446250459,859.9349470420275,859.9349470420275,859.9349470420275,859.9349470420275,860.1990715420106,k,0.26004862505942583,None,right,0,13,9,9,121,29,None,238.00995362503454,238.01018495799508,860.1993764580693,860.203359792009,860.203359792009,861.7110317080515,861.7110317080515,861.693786000018,239.50465183297638,239.5046885830816,861.7068796670064,861.7110317080515,861.7110317080515,862.6942601670744,stimuli/box_empty_transparent.png,240.5051062910352,240.50513529102318,862.6943256250815,862.7138367079897,862.7138367079897,862.6946146670962,240.50545270799194,,,,,,,,,,,,,,,,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
2,0,2,space,2.0801595830125734,None,space,1.9213828750653192,None,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.7097181670833,862.7138367079897,866.6993360830238,866.6993762920611,866.7019919999875,924.7643047500169,924.7601297920337,,,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.7603090420598,924.7606501250993,999999,right,no,None,2025-06-02_10h58.35.526,RL_out-of-scanner,2024.2.4,None,2025-06-02 10h58.45.743274 -0700,
