thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome_left_box.stopped,outcome_right_box.stopped,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.all_keys.rt,trials.all_keys.duration,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,coins_won_text.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
20,0,20,space,2.55885409982875,None,5,4.078784499783069,None,95.9141374998726,j,0.3690777001902461,None,None,96.31353330006823,96.31386110000312,98.31284009991214,98.31289549963549,99.31326259998605,99.31329579977319,101.31283479975536,,,,,,,0,0,0,0,20,0,20,0,181.01543639972806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.9141374998726,181.00078970007598,181.01543639972806,181.01543639972806,181.01543639972806,181.01543639972806,181.40008069993928,j,0.3690777001902461,None,right,0,15,9,0,13,9,None,96.31353330006823,96.31386110000312,181.40050379978493,181.41565260011703,181.41565260011703,183.41607799986377,183.41607799986377,183.39940170012414,98.31284009991214,98.31289549963549,183.40999149996787,183.41607799986377,183.41607799986377,184.41500640008599,184.41500640008599,184.39985919976607,stimuli/box_empty_transparent.png,99.31326259998605,99.31329579977319,184.39993559988216,184.41500640008599,186.41547140013427,186.39942779997364,101.31283479975536,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
21,0,21,space,2.55885409982875,None,5,4.078784499783069,None,101.31498309969902,j,0.4272907003760338,None,None,101.7636632998474,101.7639582999982,104.76283189980313,104.76286889985204,105.76269709970802,105.76272729970515,107.26200779993087,,,,,,,0,0,0,0,21,0,21,0,186.41547140013427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.31498309969902,186.4016398997046,186.41547140013427,186.41547140013427,186.41547140013427,186.41547140013427,186.8502211999148,j,0.4272907003760338,None,right,0,15,9,0,13,9,None,101.7636632998474,101.7639582999982,186.85060120001435,186.86555399978533,186.86555399978533,189.86570130009204,189.86570130009204,189.84940990014002,104.76283189980313,104.76286889985204,189.8587076999247,189.86570130009204,189.86570130009204,190.8650166997686,190.8650166997686,190.84929429972544,stimuli/box_empty_transparent.png,105.76269709970802,105.76272729970515,190.84936690004542,190.8650166997686,192.36528320005164,192.34860169980675,107.26200779993087,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
22,0,22,space,2.55885409982875,None,5,4.078784499783069,None,107.26374109974131,k,0.29462420009076595,None,None,107.58096309984103,107.58124309964478,109.08023179974407,109.08027509972453,110.07988599967211,110.07991899969056,112.07944600004703,,,,,,,0,0,0,0,22,0,22,0,192.36528320005164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.26374109974131,192.3503926997073,192.36528320005164,192.36528320005164,192.36528320005164,192.36528320005164,192.6675161998719,k,0.29462420009076595,None,right,1,15,10,0,14,10,None,107.58096309984103,107.58124309964478,192.66792509984225,192.68265199987218,192.68265199987218,194.1822269000113,194.1822269000113,194.166799900122,109.08023179974407,109.08027509972453,194.17656379984692,194.1822269000113,194.1822269000113,195.1824376997538,195.1824376997538,195.16648160014302,stimuli/box_coin_transparent.png,110.07988599967211,110.07991899969056,195.16656149970368,195.1824376997538,197.18334819981828,197.1660442999564,112.07944600004703,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
23,0,23,space,2.55885409982875,None,5,4.078784499783069,None,112.08090939978138,k,0.2676709000952542,None,None,112.37991409981623,112.38026960007846,113.87929710000753,113.87933469982818,114.88259849976748,114.88264549989253,116.379642999731,,,,,,,0,0,0,0,23,0,23,0,197.18334819981828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.08090939978138,197.16755349980667,197.18334819981828,197.18334819981828,197.18334819981828,197.18334819981828,197.46644990006462,k,0.2676709000952542,None,right,1,15,11,0,15,11,None,112.37991409981623,112.38026960007846,197.46691439999267,197.48196410015225,197.48196410015225,198.98236679984257,198.98236679984257,198.96587330009788,113.87929710000753,113.87933469982818,198.97552669979632,198.98236679984257,198.98236679984257,,,199.96918659983203,stimuli/box_coin_transparent.png,114.88259849976748,114.88264549989253,199.96929839998484,199.98204790009186,201.48281939979643,201.46624130010605,116.379642999731,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
24,0,24,space,2.55885409982875,None,5,4.078784499783069,None,116.38118849974126,k,0.25095090037211776,None,None,116.6503578000702,116.65061909984797,118.64531859988347,118.64535579970106,119.64597239997238,119.64601079979911,121.14589340006933,,,,,,,0,0,0,0,24,0,24,0,201.48281939979643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.38118849974126,201.46783259976655,201.48281939979643,201.48281939979643,201.48281939979643,201.48281939979643,201.73689649999142,k,0.25095090037211776,None,right,1,15,12,0,16,12,None,116.6503578000702,116.65061909984797,201.73726109974086,201.74887140002102,201.74887140002102,203.7487848997116,203.7487848997116,203.73189859976992,118.64531859988347,118.64535579970106,203.74360409984365,203.7487848997116,203.7487848997116,,,204.73256170004606,stimuli/box_coin_transparent.png,119.64597239997238,119.64601079979911,204.73265969986096,204.74873839970678,206.25001760013402,206.23249309975654,121.14589340006933,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
25,0,25,space,2.55885409982875,None,5,4.078784499783069,None,121.14734449982643,k,0.40442320005968213,None,None,121.58007830008864,121.58033929998055,122.57993549993262,122.57997459964827,123.59507399983704,123.5951239997521,127.09572479967028,,,,,,,0,0,0,0,25,0,25,0,206.25001760013402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.14734449982643,206.23398859985173,206.25001760013402,206.25001760013402,206.25001760013402,206.25001760013402,206.66663460014388,k,0.40442320005968213,None,right,0,15,12,0,17,12,None,121.58007830008864,121.58033929998055,206.66698750015348,206.682774099987,206.682774099987,207.68282209988683,207.68282209988683,207.66651300014928,122.57993549993262,122.57997459964827,207.6745285000652,207.68282209988683,207.68282209988683,,,208.68165539996698,stimuli/box_empty_transparent.png,123.59507399983704,123.5951239997521,208.68176990002394,208.69803609978408,212.19871990010142,212.18232439970598,127.09572479967028,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
26,0,26,space,2.55885409982875,None,5,4.078784499783069,None,127.09719110000879,j,0.4176956000737846,None,None,127.54752729972824,127.54789469996467,128.0458281999454,128.0458718999289,129.04588710004464,129.04592399997637,132.5459111998789,,,,,,,0,0,0,0,26,0,26,0,212.19871990010142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.09719110000879,212.1838349001482,212.19871990010142,212.19871990010142,212.19871990010142,212.19871990010142,212.6340736998245,j,0.4176956000737846,None,right,0,15,12,0,17,12,None,127.54752729972824,127.54789469996467,212.6345421001315,212.64885859983042,212.64885859983042,213.14876270014793,213.14876270014793,213.13240160001442,128.0458281999454,128.0458718999289,213.14107979973778,213.14876270014793,213.14876270014793,214.1484686997719,214.1484686997719,214.13248009979725,stimuli/box_empty_transparent.png,129.04588710004464,129.04592399997637,214.13256999989972,214.1484686997719,217.6483988999389,217.63250649999827,132.5459111998789,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
27,0,27,space,2.55885409982875,None,5,4.078784499783069,None,132.54763549985364,k,0.23024490009993315,None,None,132.7966636000201,132.7969796997495,134.2960461000912,134.29608420003206,135.2958190999925,135.29585069976747,136.29439029982314,,,,,,,0,0,0,0,27,0,27,0,217.6483988999389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.54763549985364,217.63428039988503,217.6483988999389,217.6483988999389,217.6483988999389,217.6483988999389,217.88320149993524,k,0.23024490009993315,None,right,1,15,13,0,18,13,None,132.7966636000201,132.7969796997495,217.8836302999407,217.89836819982156,217.89836819982156,219.39892209973186,219.39892209973186,219.38262239983305,134.2960461000912,134.29608420003206,219.39373289979994,219.39892209973186,219.39892209973186,220.39810639992356,220.39810639992356,220.38241609977558,stimuli/box_coin_transparent.png,135.2958190999925,135.29585069976747,220.38248939998448,220.39810639992356,221.3978984998539,221.38099059974775,136.29439029982314,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
28,0,28,space,2.55885409982875,None,5,4.078784499783069,None,136.2959082000889,k,0.2424775999970734,None,None,136.56214409973472,136.5623837998137,137.56268899980932,137.56272749975324,138.56277019996196,138.56280139973387,142.0609311000444,,,,,,,0,0,0,0,28,0,28,0,221.3978984998539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.2959082000889,221.38255390012637,221.3978984998539,221.3978984998539,221.3978984998539,221.3978984998539,221.64868809981272,k,0.2424775999970734,None,right,1,15,14,0,19,14,None,136.56214409973472,136.5623837998137,221.64902469981462,221.66446939995512,221.66446939995512,222.66469109989703,222.66469109989703,222.64926439989358,137.56268899980932,137.56272749975324,222.659068999812,222.66469109989703,222.66469109989703,223.6647089999169,223.6647089999169,223.6493659997359,stimuli/box_coin_transparent.png,138.56277019996196,138.56280139973387,223.64944089995697,223.6647089999169,227.1644970998168,227.1475285999477,142.0609311000444,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
29,0,29,space,2.55885409982875,None,5,4.078784499783069,None,142.06275669997558,j,0.4381384998559952,None,None,142.5324244000949,142.53274059994146,144.52871069964021,144.52874960005283,145.52885269979015,145.52888430003077,146.5282842000015,,,,,,,0,0,0,0,29,0,29,0,227.1644970998168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.06275669997558,227.14940989995375,227.1644970998168,227.1644970998168,227.1644970998168,227.1644970998168,227.61897830013186,j,0.4381384998559952,None,right,1,15,14,0,19,14,None,142.5324244000949,142.53274059994146,227.61938289972022,227.63172610010952,227.63172610010952,229.63117770012468,229.63117770012468,229.6152900001034,144.52871069964021,144.52874960005283,229.62352859973907,229.63117770012468,229.63117770012468,230.63124569971114,230.63124569971114,230.61544930003583,stimuli/box_empty_transparent.png,145.52885269979015,145.52888430003077,230.61552269989625,230.63124569971114,231.631528200116,231.61488430015743,146.5282842000015,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
30,0,30,space,2.55885409982875,None,5,4.078784499783069,None,146.5298281996511,k,0.4086424997076392,None,None,146.96211389964446,146.96237269975245,147.96128879999742,147.96132429968566,148.96166429994628,148.961698200088,149.97959639970213,,,,,,,0,0,0,0,30,0,30,0,231.631528200116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.5298281996511,231.61647249991074,231.631528200116,231.631528200116,231.631528200116,231.631528200116,232.0486240000464,k,0.4086424997076392,None,right,1,15,15,0,20,15,None,146.96211389964446,146.96237269975245,232.04901430010796,232.06418710015714,232.06418710015714,233.0646553998813,233.0646553998813,233.0478706001304,147.96128879999742,147.96132429968566,233.05755819985643,233.0646553998813,233.0646553998813,,,234.04825650015846,stimuli/box_coin_transparent.png,148.96166429994628,148.961698200088,234.0483408998698,234.06715099979192,235.0812642998062,235.06619499996305,149.97959639970213,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
31,0,31,space,2.55885409982875,None,5,4.078784499783069,None,149.98109890008345,k,0.9595235995948315,None,None,150.96284849988297,150.9631471997127,153.96117909997702,153.96121759992093,154.96236780006438,154.96240429999307,157.4617151999846,,,,,,,0,0,0,0,31,0,31,0,235.0812642998062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.98109890008345,235.06774309976026,235.0812642998062,235.0812642998062,235.0812642998062,235.0812642998062,236.0494049997069,k,0.9595235995948315,None,left,1,11,0,1,20,15,None,150.96284849988297,150.9631471997127,236.04978979984298,236.06482579978183,236.06482579978183,239.06492809997872,239.06492809997872,239.04775599995628,153.96117909997702,153.96121759992093,239.0559189999476,239.06492809997872,239.06492809997872,,,240.04894830007106,stimuli/box_empty_transparent.png,154.96236780006438,154.96240429999307,240.0490489997901,240.0647073998116,242.56472529983148,242.548313499894,157.4617151999846,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
32,0,32,space,2.55885409982875,None,5,4.078784499783069,None,157.4632389000617,j,0.6545850001275539,None,None,158.14507199963555,158.14541229978204,159.1443709996529,159.1444116998464,160.14475969970226,160.14479169994593,161.14498959993944,,,,,,,0,0,0,0,32,0,32,0,242.56472529983148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.4632389000617,242.54988329997286,242.56472529983148,242.56472529983148,242.56472529983148,242.56472529983148,243.23159509990364,j,0.6545850001275539,None,left,1,11,1,1,21,16,None,158.14507199963555,158.14541229978204,243.23206009995192,243.24716809997335,243.24716809997335,244.24747260008007,244.24747260008007,244.23094339994714,159.1443709996529,159.1444116998464,244.24148789979517,244.24747260008007,244.24747260008007,,,245.23135489970446,stimuli/box_coin_transparent.png,160.14475969970226,160.14479169994593,245.23143329983577,245.24767519999295,246.24793689977378,246.23158999998122,161.14498959993944,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
33,0,33,space,2.55885409982875,None,5,4.078784499783069,None,161.14645979972556,k,0.8660715003497899,None,None,162.02948709996417,162.02974909963086,164.02871549967676,164.02875789999962,165.0277281999588,165.02776489965618,166.52824439993128,,,,,,,0,0,0,0,33,0,33,0,246.24793689977378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.14645979972556,246.2331034997478,246.24793689977378,246.24793689977378,246.24793689977378,246.24793689977378,247.11604599980637,k,0.8660715003497899,None,left,1,11,1,1,21,16,None,162.02948709996417,162.02974909963086,247.116396300029,247.13043949985877,247.13043949985877,249.13089199969545,249.13089199969545,249.1152857998386,164.02871549967676,164.02875789999962,249.1236677998677,249.13089199969545,249.13089199969545,250.13000199990347,250.13000199990347,250.1143211997114,stimuli/box_empty_transparent.png,165.0277281999588,165.02776489965618,250.11441060015932,250.13000199990347,251.63103429973125,251.61484130006284,166.52824439993128,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
34,0,34,space,2.55885409982875,None,5,4.078784499783069,None,166.53003640007228,j,0.7841483000665903,None,None,167.3455777997151,167.34591759974137,170.34377249982208,170.34382549999282,171.34439460001886,171.34443839965388,173.84437649976462,,,,,,,0,0,0,0,34,0,34,0,251.63103429973125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.53003640007228,251.61668589990586,251.63103429973125,251.63103429973125,251.63103429973125,251.63103429973125,252.43213309999555,j,0.7841483000665903,None,left,0,11,1,1,22,16,None,167.3455777997151,167.34591759974137,252.43255949998274,252.44739049999043,252.44739049999043,255.44715679995716,255.44715679995716,255.43033359991387,170.34377249982208,170.34382549999282,255.4392817998305,255.44715679995716,255.44715679995716,,,256.43098470009863,stimuli/box_empty_transparent.png,171.34439460001886,171.34443839965388,256.43109809979796,256.447261699941,258.948001800105,258.9309724001214,173.84437649976462,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
35,0,35,space,2.55885409982875,None,5,4.078784499783069,None,173.84616729989648,k,0.2651438000611961,None,None,174.1291306996718,174.12942889984697,175.64383479999378,175.64388509979472,176.64401290006936,176.6440459000878,177.64427109993994,,,,,,,0,0,0,0,35,0,35,0,258.948001800105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.84616729989648,258.9328169999644,258.948001800105,258.948001800105,258.948001800105,258.948001800105,259.2156806997955,k,0.2651438000611961,None,left,0,11,1,1,22,16,None,174.1291306996718,174.12942889984697,259.2160747000016,259.23085429985076,259.23085429985076,260.74720750004053,260.74720750004053,260.73040079977363,175.64383479999378,175.64388509979472,260.73969009984285,260.74720750004053,260.74720750004053,,,261.730607399717,stimuli/box_empty_transparent.png,176.64401290006936,176.6440459000878,261.73068829998374,261.7476312997751,262.74787990003824,262.73087009973824,177.64427109993994,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
36,0,36,space,2.55885409982875,None,5,4.078784499783069,None,177.64573859982193,j,0.30447470024228096,None,None,177.97858799993992,177.978918899782,179.47795179998502,179.47798869991675,180.47797450004146,180.4780091997236,183.97757939994335,,,,,,,0,0,0,0,36,0,36,0,262.74787990003824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.64573859982193,262.73238189984113,262.74787990003824,262.74787990003824,262.74787990003824,262.74787990003824,263.06512229982764,j,0.30447470024228096,None,left,0,11,1,1,23,16,None,177.97858799993992,177.978918899782,263.0655608000234,263.081261199899,263.081261199899,264.58031109999865,264.58031109999865,264.564529299736,179.47795179998502,179.47798869991675,264.5728305000812,264.58031109999865,264.58031109999865,265.58007830008864,265.58007830008864,265.5645678001456,stimuli/box_empty_transparent.png,180.47797450004146,180.4780091997236,265.56465289974585,265.58007830008864,269.08022890007123,269.06417830009013,183.97757939994335,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
37,0,37,space,2.55885409982875,None,5,4.078784499783069,None,183.9790427996777,j,0.30734260007739067,None,None,184.3121167998761,184.31250240001827,186.3115917998366,186.31164059974253,187.32625389983878,187.3262944999151,188.32737689977512,,,,,,,0,0,0,0,37,0,37,0,269.08022890007123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.9790427996777,269.0656858999282,269.08022890007123,269.08022890007123,269.08022890007123,269.08022890007123,269.3986764997244,j,0.30734260007739067,None,left,1,11,2,1,24,17,None,184.3121167998761,184.31250240001827,269.3991462001577,269.4136835001409,269.4136835001409,271.41503869974986,271.41503869974986,271.398149299901,186.3115917998366,186.31164059974253,271.4093558997847,271.41503869974986,271.41503869974986,,,272.4128419999033,stimuli/box_coin_transparent.png,187.32625389983878,187.3262944999151,272.41294190008193,272.42902630008757,273.4306105999276,273.4139741999097,188.32737689977512,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
38,0,38,space,2.55885409982875,None,5,4.078784499783069,None,188.32914739986882,k,0.6866263998672366,None,None,189.04423879971728,189.04447899991646,190.04505970003083,190.04509649984539,191.043311199639,191.04334709979594,192.54445159994066,,,,,,,0,0,0,0,38,0,38,0,273.4306105999276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.32914739986882,273.4157969998196,273.4306105999276,273.4306105999276,273.4306105999276,273.4306105999276,274.1307958001271,k,0.6866263998672366,None,left,1,11,2,1,24,17,None,189.04423879971728,189.04447899991646,274.13112029992044,274.14643980003893,274.14643980003893,275.14653849974275,275.14653849974275,275.1316390000284,190.04505970003083,190.04509649984539,275.14002780010924,275.14653849974275,275.14653849974275,276.145517999772,276.145517999772,276.129903299734,stimuli/box_empty_transparent.png,191.043311199639,191.04334709979594,276.12999249994755,276.145517999772,277.646086699795,277.63104749983177,192.54445159994066,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
39,0,39,space,2.55885409982875,None,5,4.078784499783069,None,192.54596709972247,j,0.3404433000832796,None,None,192.91108469991013,192.91139179980382,193.9111672998406,193.91120929969475,194.91067689983174,194.91070719994605,195.9110463000834,,,,,,,0,0,0,0,39,0,39,0,277.646086699795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.54596709972247,277.6326103997417,277.646086699795,277.646086699795,277.646086699795,277.646086699795,277.99764339998364,j,0.3404433000832796,None,left,1,11,3,1,25,18,None,192.91108469991013,192.91139179980382,277.9980337996967,278.0128143001348,278.0128143001348,279.01304089976475,279.01304089976475,278.9977388000116,193.9111672998406,193.91120929969475,279.0077323000878,279.01304089976475,279.01304089976475,280.0131981000304,280.0131981000304,279.997273999732,stimuli/box_coin_transparent.png,194.91067689983174,194.91070719994605,279.9973463998176,280.0131981000304,281.0145811997354,280.99764119973406,195.9110463000834,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
40,0,40,space,2.55885409982875,None,5,4.078784499783069,None,195.91314039984718,j,0.30720079969614744,None,None,196.24478279985487,196.2451635999605,197.7448605997488,197.7448959997855,198.75930029992014,198.75933119980618,199.7605268000625,,,,,,,0,0,0,0,40,0,40,0,281.0145811997354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.91314039984718,280.99978999979794,281.0145811997354,281.0145811997354,281.0145811997354,281.0145811997354,281.33131940010935,j,0.30720079969614744,None,left,1,11,4,1,26,19,None,196.24478279985487,196.2451635999605,281.3318083998747,281.3468558001332,281.3468558001332,282.84695040015504,282.84695040015504,282.8314378000796,197.7448605997488,197.7448959997855,282.84151710011065,282.84695040015504,282.84695040015504,,,283.8458965998143,stimuli/box_coin_transparent.png,198.75930029992014,198.75933119980618,283.8459712001495,283.8620782997459,284.86317230015993,284.8471237998456,199.7605268000625,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
41,0,41,space,2.55885409982875,None,5,4.078784499783069,None,199.76230309996754,None,,,['j'],201.2610073997639,201.26108219986781,202.2609145999886,202.26095129968598,203.26079209987074,203.26082259975374,206.26021969970316,[0.4167749001644552],[0.11550690000876784],,,,,0,0,0,0,41,0,41,0,284.86317230015993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.76230309996754,284.8489526999183,284.86317230015993,284.86317230015993,284.86317230015993,284.86317230015993,286.34753999998793,None,,,left,1,11,4,1,26,19,['j'],201.2610073997639,201.26108219986781,286.3477210998535,286.3634712998755,286.3634712998755,287.36287780012935,287.36287780012935,287.3474921998568,202.2609145999886,202.26095129968598,287.35600030003116,287.36287780012935,287.36287780012935,288.3625655998476,288.3625655998476,288.3473888998851,no selection made,203.26079209987074,203.26082259975374,288.34745839983225,288.3625655998476,291.3632021998055,291.34682069998235,206.26021969970316,[0.4167749001644552],[0.11550690000876784],286.3634712998755,286.3634712998755,286.3634712998755,286.3634712998755,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
42,0,42,space,2.55885409982875,None,5,4.078784499783069,None,206.26174640003592,j,0.2751071001403034,None,None,206.56122149992734,206.5615353998728,208.56064609996974,208.56068329978734,209.5605633999221,209.56060099974275,213.05972509970888,,,,,,,0,0,0,0,42,0,42,0,291.3632021998055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.26174640003592,291.3483893997036,291.3632021998055,291.3632021998055,291.3632021998055,291.3632021998055,291.6477800998837,j,0.2751071001403034,None,left,1,11,5,1,27,20,None,206.56122149992734,206.5615353998728,291.64817690011114,291.6628812998533,291.6628812998533,293.6628739000298,293.6628739000298,293.64722359972075,208.56064609996974,208.56068329978734,293.65719289984554,293.6628739000298,293.6628739000298,294.66282889992,294.66282889992,294.6471564001404,stimuli/box_coin_transparent.png,209.5605633999221,209.56060099974275,294.64724709978327,294.66282889992,298.1629674001597,298.146325699985,213.05972509970888,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
43,0,43,space,2.55885409982875,None,5,4.078784499783069,None,213.06195400003344,j,0.33674219995737076,None,None,213.42725909966975,213.42762380000204,214.42670219996944,214.42673809966072,215.42598460009322,215.42602519970387,217.42607240006328,,,,,,,0,0,0,0,43,0,43,0,298.1629674001597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.06195400003344,298.14859730005264,298.1629674001597,298.1629674001597,298.1629674001597,298.1629674001597,298.5138194998726,j,0.33674219995737076,None,left,1,11,6,1,28,21,None,213.42725909966975,213.42762380000204,298.5142680001445,298.52942920010537,298.52942920010537,299.52940819971263,299.52940819971263,299.5132792997174,214.42670219996944,214.42673809966072,299.52290559979156,299.52940819971263,299.52940819971263,300.5282848998904,300.5282848998904,300.5125747998245,stimuli/box_coin_transparent.png,215.42598460009322,215.42602519970387,300.5126776001416,300.5282848998904,302.5292257000692,302.5126718999818,217.42607240006328,,,,,,,,,,,,,,,,,44444,right,no,None,2025-05-15_09h57.44.615,RL_out-of-scanner,2024.2.4,59.53794966579882,2025-05-15 09h57.59.412237 -0500,
