thisN,thisTrialN,thisRepN,find_box_press.keys,find_box_press.rt,find_box_press.duration,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,cue_resp_switch.keys,cue_resp_switch.rt,cue_resp_switch.duration,pointer_press.keys,pointer_press.rt,pointer_press.duration,cue_resp.keys,all_keys.keys,cue_resp.rt,cue_resp.duration,restart_key.keys,restart_key.rt,restart_key.duration,restart_both.thisRepN,restart_both.thisTrialN,restart_both.thisN,restart_both.thisIndex,find_magic_box_loop.thisRepN,find_magic_box_loop.thisTrialN,find_magic_box_loop.thisN,find_magic_box_loop.thisIndex,switch_side_loop.thisRepN,switch_side_loop.thisTrialN,switch_side_loop.thisN,switch_side_loop.thisIndex,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,first_box.started,show_stimuli.started,stimuli_text.started,key_resp.started,first_box.stopped,key_resp.keys,key_resp.rt,key_resp.duration,first_coin.started,first_coin_img.started,magic_coin_text.started,first_coin_img.stopped,magic_coin_text.stopped,first_coin.stopped,prac_both_instructions.started,prac_both_text.started,key_resp_2.started,prac_both_instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,prac_both.started,prac_left_2.started,prac_right_2.started,find_box_press.started,prac_both.stopped,find_magic_box_loop.find_box_press.keys,find_magic_box_loop.find_box_press.rt,find_magic_box_loop.find_box_press.duration,prac_both_selec.started,left_box_lr.started,right_box_lr.started,prac_both_selec.stopped,prac_both_out.started,prac_left_box.started,prac_right_box.started,prac_both_out.stopped,fix_both.started,fix_text.started,fix_text.stopped,fix_both.stopped,left_box_lr.stopped,right_box_lr.stopped,prac_left_box.stopped,prac_right_box.stopped,saw_reward.started,restart_proceed_text.started,key_resp_3.started,saw_reward.stopped,restart_both.key_resp_3.keys,restart_both.key_resp_3.rt,restart_both.key_resp_3.duration,switch_cue.started,left_box_switch.started,right_box_switch.started,cue_resp_switch.started,switch_cue.stopped,switch_side_loop.cue_resp_switch.keys,switch_side_loop.cue_resp_switch.rt,switch_side_loop.cue_resp_switch.duration,switch_select.started,left_switch_selec.started,right_switch_selec.started,left_switch_selec.stopped,right_switch_selec.stopped,switch_select.stopped,switch_out.started,left_box_switch_out.started,right_box_switch_out.started,switch_out.stopped,left_box_switch_out.stopped,right_box_switch_out.stopped,no_coin_instruc.started,summary_text.started,pointer_press.started,no_coin_instruc.stopped,pracLoop.pointer_press.keys,pracLoop.pointer_press.rt,pracLoop.pointer_press.duration,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.cue_resp.rt,trials.cue_resp.duration,outcome_left_box.stopped,outcome_right_box.stopped,run_feedback.started,coins_won_text.started,coins_won_text.stopped,run_feedback.stopped,understanding_check.started,restart_key.started,understanding_check.stopped,pracLoop.restart_key.keys,pracLoop.restart_key.rt,pracLoop.restart_key.duration,participant,handedness,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,,,,,,,,,,j,11.761979199945927,None,None,None,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,173.28334779990837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.4587941998616,161.47460019961,161.47460019961,173.24157049972564,j,11.761979199945927,None,173.27677469979972,173.28334779990837,173.28334779990837,173.28334779990837,173.28334779990837,174.74799419986084,None,left,0,7,0,0,0,0,None,174.756535299588,174.78228869987652,174.78228869987652,175.78773419978097,175.78773419978097,175.77135899988934,175.77996929967776,175.78773419978097,175.78773419978097,176.78552639996633,no selection made,176.78557379962876,176.80202089995146,178.80367809999734,178.7866151998751,,,,,,,,,,,,,,,44444,right,2025-05-15_09h51.51.787,RL_practice,2024.2.4,60.05046632079814,2025-05-15 09h52.21.448198 -0500,
1,0,1,,,,,,,,,,j,11.761979199945927,None,j,None,0.45364269986748695,None,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,178.80367809999734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.78820810001343,178.80367809999734,178.80367809999734,178.80367809999734,178.80367809999734,179.27170319994912,j,left,1,7,1,0,1,1,None,179.27761679980904,179.28525149961933,179.28525149961933,180.7863993998617,180.7863993998617,180.77070789970458,180.78063249960542,180.7863993998617,180.7863993998617,181.76968839997426,stimuli/box_coin_transparent.png,181.7697311998345,181.78626999957487,183.28636779962108,183.27119579957798,0.45364269986748695,None,181.78626999957487,181.78626999957487,,,,,,,,,,,44444,right,2025-05-15_09h51.51.787,RL_practice,2024.2.4,60.05046632079814,2025-05-15 09h52.21.448198 -0500,
2,0,2,,,,,,,,,,j,11.761979199945927,None,k,None,0.4885918996296823,None,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,183.28636779962108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.2727316999808,183.28636779962108,183.28636779962108,183.28636779962108,183.28636779962108,183.7882781997323,k,left,1,7,1,0,1,1,None,183.79455569991842,183.80170469963923,183.80170469963923,184.802204599604,184.802204599604,184.78750879969448,184.79567139968276,184.802204599604,184.802204599604,185.78757119970396,stimuli/box_empty_transparent.png,185.7876235996373,185.8013948998414,188.80170740000904,188.7854724000208,0.4885918996296823,None,185.8013948998414,185.8013948998414,,,,,,,,,,,44444,right,2025-05-15_09h51.51.787,RL_practice,2024.2.4,60.05046632079814,2025-05-15 09h52.21.448198 -0500,
3,0,3,,,,,,,,,,j,11.761979199945927,None,j,None,0.41619389969855547,None,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,188.80170740000904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.7869770997204,188.80170740000904,188.80170740000904,188.80170740000904,188.80170740000904,189.22051369957626,j,left,1,7,2,0,2,2,None,189.22652019979432,189.23641349980608,189.23641349980608,191.23649599961936,191.23649599961936,191.22037729993463,191.23041610000655,191.23649599961936,191.23649599961936,192.22025329992175,stimuli/box_coin_transparent.png,192.2203055997379,192.23642239999026,193.23623639997095,193.21968949958682,0.41619389969855547,None,192.23642239999026,192.23642239999026,,,,,,,,,,,44444,right,2025-05-15_09h51.51.787,RL_practice,2024.2.4,60.05046632079814,2025-05-15 09h52.21.448198 -0500,
4,0,4,,,,,,,,,,j,11.761979199945927,None,j,None,0.4213914000429213,None,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,193.23623639997095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.22123709972948,193.23623639997095,193.23623639997095,193.23623639997095,193.23623639997095,193.6719426997006,j,left,1,7,3,0,3,3,None,193.6779955998063,193.68497669976205,193.68497669976205,194.68721519969404,194.68721519969404,194.67002029996365,194.68102359957993,194.68721519969404,194.68721519969404,195.68639039993286,stimuli/box_coin_transparent.png,195.68644890002906,195.7026052000001,198.20248320000246,198.18609379976988,0.4213914000429213,None,,,,,,,,,,,,,44444,right,2025-05-15_09h51.51.787,RL_practice,2024.2.4,60.05046632079814,2025-05-15 09h52.21.448198 -0500,
5,0,5,,,,,,,,,,j,11.761979199945927,None,j,None,0.3563195001333952,None,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,198.20248320000246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.18762939982116,198.20248320000246,198.20248320000246,198.20248320000246,198.20248320000246,198.57096999976784,j,left,1,7,4,0,4,4,None,198.57669019978493,198.5854030996561,198.5854030996561,202.08597999997437,202.08597999997437,202.0699107996188,202.07979210000485,202.08597999997437,202.08597999997437,203.06981180002913,stimuli/box_coin_transparent.png,203.0698565999046,203.0855831997469,205.08495559962466,205.0685123000294,0.3563195001333952,None,203.0855831997469,203.0855831997469,,,,,,,,,,,44444,right,2025-05-15_09h51.51.787,RL_practice,2024.2.4,60.05046632079814,2025-05-15 09h52.21.448198 -0500,
6,0,6,,,,,,,,,,j,11.761979199945927,None,j,None,0.660039400216192,None,,,,,,,,,,,,,,,,0,0,0,0,6,0,6,0,205.08495559962466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0699892998673,205.08495559962466,205.08495559962466,205.08495559962466,205.08495559962466,205.7527159997262,j,left,0,7,4,0,5,4,None,205.75889469962567,205.76790610002354,205.76790610002354,206.7682744995691,206.7682744995691,206.75364389969036,206.76228399993852,206.7682744995691,206.7682744995691,207.75319959968328,stimuli/box_empty_transparent.png,207.75324549991637,207.7688881997019,208.76942289993167,208.75304559990764,0.660039400216192,None,207.7688881997019,207.7688881997019,,,,,,,,,,,44444,right,2025-05-15_09h51.51.787,RL_practice,2024.2.4,60.05046632079814,2025-05-15 09h52.21.448198 -0500,
7,0,7,,,,,,,,,,j,11.761979199945927,None,k,None,0.3972928998991847,None,,,,,,,,,,,,,,,,0,0,0,0,7,0,7,0,208.76942289993167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.7546674995683,208.76942289993167,208.76942289993167,208.76942289993167,208.76942289993167,209.17058089980856,k,left,0,7,4,0,5,4,None,209.17681939993054,209.18438339978456,209.18438339978456,211.1849495996721,211.1849495996721,211.1690346999094,211.1790055995807,211.1849495996721,211.1849495996721,212.16941390000284,stimuli/box_empty_transparent.png,212.16945909988135,212.1853571999818,214.18542919959873,214.16973479976878,0.3972928998991847,None,212.1853571999818,212.1853571999818,,,,,,,,,,,44444,right,2025-05-15_09h51.51.787,RL_practice,2024.2.4,60.05046632079814,2025-05-15 09h52.21.448198 -0500,
8,0,8,,,,,,,,,,j,11.761979199945927,None,k,None,0.40286120027303696,None,,,,,,,,,,,,,,,,0,0,0,0,8,0,8,0,214.18542919959873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.17138700000942,214.18542919959873,214.18542919959873,214.18542919959873,214.18542919959873,214.60425429977477,k,left,0,7,4,0,5,4,None,214.60990799963474,214.61758989980444,214.61758989980444,217.61790349986404,217.61790349986404,217.60277739958838,217.61114249983802,217.61790349986404,217.61790349986404,218.60301449988037,stimuli/box_empty_transparent.png,218.60306430002674,218.61873300001025,220.11934239976108,220.10258869966492,0.40286120027303696,None,218.61873300001025,218.61873300001025,,,,,,,,,,,44444,right,2025-05-15_09h51.51.787,RL_practice,2024.2.4,60.05046632079814,2025-05-15 09h52.21.448198 -0500,
9,0,9,,,,,,,,,,j,11.761979199945927,None,k,None,0.5278986999765038,None,,,,,,,,,,,,,,,,0,0,0,0,9,0,9,0,220.11934239976108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.10418769996613,220.11934239976108,220.11934239976108,220.11934239976108,220.11934239976108,220.6525783999823,k,left,0,7,4,0,5,4,None,220.65880410000682,220.66865319991484,220.66865319991484,222.1845646998845,222.1845646998845,222.16789189958945,222.17736499989405,222.1845646998845,222.1845646998845,223.16895490000024,stimuli/box_empty_transparent.png,223.16901359986514,223.18534619966522,225.20203609997407,225.18535179970786,0.5278986999765038,None,,,,,,,,,,,,,44444,right,2025-05-15_09h51.51.787,RL_practice,2024.2.4,60.05046632079814,2025-05-15 09h52.21.448198 -0500,
10,0,10,,,,,,,,,,j,11.761979199945927,None,j,None,0.3378234999254346,None,,,,,,,,,,,,,,,,0,0,0,0,10,0,10,0,225.20203609997407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.18696289975196,225.20203609997407,225.20203609997407,225.20203609997407,225.20203609997407,225.55342020001262,j,left,0,7,4,0,6,4,None,225.559004499577,225.56794239999726,225.56794239999726,227.06750130001456,227.06750130001456,227.05271579977125,227.06098219985142,227.06750130001456,227.06750130001456,228.0510212997906,stimuli/box_empty_transparent.png,228.0510856998153,228.06676129996777,229.0686301998794,229.05226519983262,0.3378234999254346,None,228.06676129996777,228.06676129996777,,,,,,,,,,,44444,right,2025-05-15_09h51.51.787,RL_practice,2024.2.4,60.05046632079814,2025-05-15 09h52.21.448198 -0500,
11,0,11,,,,,,,,,,j,11.761979199945927,None,j,None,0.4259027997031808,None,,,,,,,,,,,,,,,,0,0,0,0,11,0,11,0,229.0686301998794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.05376409972087,229.0686301998794,229.0686301998794,229.0686301998794,229.0686301998794,229.50261629978195,j,left,1,7,5,0,7,5,None,229.50849149981514,229.51788469962776,229.51788469962776,231.51823039958254,231.51823039958254,231.50232480000705,231.51230689976364,231.51823039958254,231.51823039958254,232.5027508996427,stimuli/box_coin_transparent.png,232.50280109979212,232.5182312997058,234.03362519992515,234.0172101999633,0.4259027997031808,None,,,,,,,,,,,,,44444,right,2025-05-15_09h51.51.787,RL_practice,2024.2.4,60.05046632079814,2025-05-15 09h52.21.448198 -0500,
12,0,12,,,,,,,,,,j,11.761979199945927,None,k,None,0.7435361002571881,None,,,,,,,,,,,,,,,,0,0,0,0,12,0,12,0,234.03362519992515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.0195155995898,234.03362519992515,234.03362519992515,234.03362519992515,234.03362519992515,234.78596979985014,k,left,1,7,5,0,7,5,None,234.79153029993176,234.80117609957233,234.80117609957233,235.80123739968985,235.80123739968985,235.78542329976335,235.7936185998842,235.80123739968985,235.80123739968985,236.7856357996352,stimuli/box_empty_transparent.png,236.78569419961423,236.80100909993052,239.81687489990145,239.80043939966708,0.7435361002571881,None,,,,,,,,,,,,,44444,right,2025-05-15_09h51.51.787,RL_practice,2024.2.4,60.05046632079814,2025-05-15 09h52.21.448198 -0500,
13,0,13,,,,,,,,,,j,11.761979199945927,None,j,None,0.42383129987865686,None,,,,,,,,,,,,,,,,0,0,0,0,13,0,13,0,239.81687489990145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.80259739980102,239.81687489990145,239.81687489990145,239.81687489990145,239.81687489990145,240.2514272998087,j,left,1,7,6,0,8,6,None,240.25701389973983,240.26682120002806,240.26682120002806,240.76771269971505,240.76771269971505,240.75215279962867,240.76193449972197,240.76771269971505,240.76771269971505,241.75193549972028,stimuli/box_coin_transparent.png,241.7519767996855,241.767529099714,243.76805939991027,243.75199149968103,0.42383129987865686,None,241.767529099714,241.767529099714,,,,,,,,,,,44444,right,2025-05-15_09h51.51.787,RL_practice,2024.2.4,60.05046632079814,2025-05-15 09h52.21.448198 -0500,
14,0,14,,,,,,,,,,j,11.761979199945927,None,j,None,0.41717040026560426,None,,,,,,,,,,,,,,,,0,0,0,0,14,0,14,0,243.76805939991027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.75362979993224,243.76805939991027,243.76805939991027,243.76805939991027,243.76805939991027,244.2023761998862,j,left,1,7,7,0,9,7,None,244.20789429964498,244.21749579999596,244.21749579999596,245.71717479964718,245.71717479964718,245.70051189977676,245.71039809985086,245.71717479964718,245.71717479964718,246.70150760002434,stimuli/box_coin_transparent.png,246.70156649965793,246.7172138998285,247.71823060000315,247.70203799987212,0.41717040026560426,None,,,,,,,,,,,,,44444,right,2025-05-15_09h51.51.787,RL_practice,2024.2.4,60.05046632079814,2025-05-15 09h52.21.448198 -0500,
15,0,15,,,,,,,,,,j,11.761979199945927,None,j,None,0.4734351998195052,None,,,,,,,,,,,,,,,,0,0,0,0,15,0,15,0,247.71823060000315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.70359549997374,247.71823060000315,247.71823060000315,247.71823060000315,247.71823060000315,248.20330489985645,j,right,1,8,0,1,9,7,None,248.20865579973906,248.21798299998045,248.21798299998045,249.2170166997239,249.2170166997239,249.20198679994792,249.21032609976828,249.2170166997239,249.2170166997239,250.20229139970616,stimuli/box_empty_transparent.png,250.2023421996273,250.2174829998985,252.2178595997393,252.20143949985504,0.4734351998195052,None,,,,,,,,,,,,,44444,right,2025-05-15_09h51.51.787,RL_practice,2024.2.4,60.05046632079814,2025-05-15 09h52.21.448198 -0500,
16,0,16,,,,,,,,,,j,11.761979199945927,None,k,None,0.4791349000297487,None,,,,,,,,,,,,,,,,0,0,0,0,16,0,16,0,252.2178595997393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.20301289996132,252.2178595997393,252.2178595997393,252.2178595997393,252.2178595997393,252.70330269960687,k,right,1,8,1,1,10,8,None,252.70869759982452,252.7166746999137,252.7166746999137,254.71799659961835,254.71799659961835,254.701680699829,254.71166559960693,254.71799659961835,254.71799659961835,255.70124379964545,stimuli/box_coin_transparent.png,255.70128909964114,255.71746249962598,256.7331749997102,256.7163646998815,0.4791349000297487,None,255.71746249962598,255.71746249962598,,,,,,,,,,,44444,right,2025-05-15_09h51.51.787,RL_practice,2024.2.4,60.05046632079814,2025-05-15 09h52.21.448198 -0500,
17,0,17,,,,,,,,,,j,11.761979199945927,None,k,None,0.557235199958086,None,,,,,,,,,,,,,,,,0,0,0,0,17,0,17,0,256.7331749997102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.71812099963427,256.7331749997102,256.7331749997102,256.7331749997102,256.7331749997102,257.30302320001647,k,right,1,8,2,1,11,9,None,257.3086023996584,257.31645289994776,257.31645289994776,258.31903599994257,258.31903599994257,258.3016786999069,258.3131785998121,258.31903599994257,258.31903599994257,259.31821269961074,stimuli/box_coin_transparent.png,259.3182758996263,259.33396789990366,260.33521229960024,260.3180513996631,0.557235199958086,None,,,,,,,,,,,,,44444,right,2025-05-15_09h51.51.787,RL_practice,2024.2.4,60.05046632079814,2025-05-15 09h52.21.448198 -0500,
18,0,18,,,,,,,,,,j,11.761979199945927,None,j,None,0.5780084002763033,None,,,,,,,,,,,,,,,,0,0,0,0,18,0,18,0,260.33521229960024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.3195850998163,260.33521229960024,260.33521229960024,260.33521229960024,260.33521229960024,260.91910179983824,j,right,1,8,2,1,11,9,None,260.92562269978225,260.93284999998286,260.93284999998286,264.4335044999607,264.4335044999607,264.41856179991737,264.42664359975606,264.4335044999607,264.4335044999607,265.41847069980577,stimuli/box_empty_transparent.png,265.41851549968123,265.4344890997745,267.45021619973704,267.43491439986974,0.5780084002763033,None,265.4344890997745,265.4344890997745,,,,,,,,,,,44444,right,2025-05-15_09h51.51.787,RL_practice,2024.2.4,60.05046632079814,2025-05-15 09h52.21.448198 -0500,
19,0,19,,,,,,,,,,j,11.761979199945927,None,k,None,0.3088707998394966,None,,,,,,,,,,,,,,,,0,0,0,0,19,0,19,0,267.45021619973704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.43642999976873,267.45021619973704,267.45021619973704,267.45021619973704,267.45021619973704,267.7670864998363,k,right,1,8,3,1,12,10,None,267.7727307998575,267.7827285998501,267.7827285998501,268.7843048996292,268.7843048996292,268.76793779991567,268.7782620997168,268.7843048996292,268.7843048996292,269.76848449977115,stimuli/box_coin_transparent.png,269.7685353998095,269.7840342000127,271.28184359986335,271.26774299982935,0.3088707998394966,None,269.7840342000127,269.7840342000127,,,,,,,,,,,44444,right,2025-05-15_09h51.51.787,RL_practice,2024.2.4,60.05046632079814,2025-05-15 09h52.21.448198 -0500,
0,0,0,,,,,,,,,,j,11.761979199945927,None,,,,,c,26.57796199992299,None,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.2758805998601,271.28184359986335,275.28485669987276,275.2671656999737,275.2672147997655,275.28485669987276,301.86586879985407,c,26.57796199992299,None,44444,right,2025-05-15_09h51.51.787,RL_practice,2024.2.4,60.05046632079814,2025-05-15 09h52.21.448198 -0500,
