thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,outcome_left_box.stopped,outcome_right_box.stopped,trials.all_keys.rt,trials.all_keys.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
18,0,18,space,2.064062099903822,None,5,2.7026381003670394,None,88.56523049995303,j,0.6417216002009809,None,None,89.23030279995874,89.23062269994989,92.73019010014832,92.73023479990661,93.73008849984035,93.73013469995931,95.72911940002814,,,,,,,0,0,0,0,18,0,18,0,155.4490871001035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.56523049995303,155.43448980012909,155.4490871001035,155.4490871001035,155.4490871001035,155.4490871001035,156.09947350015864,j,0.6417216002009809,None,right,1,11,8,0,9,8,None,89.23030279995874,89.23062269994989,156.0998816001229,156.11531190015376,156.11531190015376,159.615831900388,159.615831900388,159.59933950006962,92.73019010014832,92.73023479990661,159.60863419994712,159.615831900388,159.615831900388,160.59930140012875,stimuli/box_empty_transparent.png,93.73008849984035,93.73013469995931,160.59939069999382,160.6151915001683,162.6152068004012,162.5983303003013,95.72911940002814,160.6151915001683,160.6151915001683,,,,,,,,,,,,33333,right,no,None,2025-05-09_11h08.27.465,RL_out-of-scanner,2024.2.4,59.52901828888127,2025-05-09 11h08.48.227010 -0500,
19,0,19,space,2.064062099903822,None,5,2.7026381003670394,None,95.73102089995518,k,0.5165711999870837,None,None,96.26451689982787,96.26487529976293,97.263147899881,97.26319540012628,98.26329360017553,98.26332509983331,99.76250159973279,,,,,,,0,0,0,0,19,0,19,0,162.6152068004012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.73102089995518,162.60028959996998,162.6152068004012,162.6152068004012,162.6152068004012,162.6152068004012,163.1336294002831,k,0.5165711999870837,None,right,0,11,8,0,10,8,None,96.26451689982787,96.26487529976293,163.13414880027995,163.1486569000408,163.1486569000408,164.14851200021803,164.14851200021803,164.13233180018142,97.263147899881,97.26319540012628,164.1413404000923,164.14851200021803,164.14851200021803,165.13250569999218,stimuli/box_empty_transparent.png,98.26329360017553,98.26332509983331,165.1325803999789,165.14777899999171,166.64818410016596,166.63171610003337,99.76250159973279,165.14777899999171,165.14777899999171,,,,,,,,,,,,33333,right,no,None,2025-05-09_11h08.27.465,RL_out-of-scanner,2024.2.4,59.52901828888127,2025-05-09 11h08.48.227010 -0500,
20,0,20,space,2.064062099903822,None,5,2.7026381003670394,None,99.7644994999282,j,0.7573997997678816,None,None,100.54758400004357,100.54792359983549,102.54683519992977,102.546873500105,103.54713039984927,103.54717219993472,105.54548660013825,,,,,,,0,0,0,0,20,0,20,0,166.64818410016596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.7644994999282,166.63377200020477,166.64818410016596,166.64818410016596,166.64818410016596,166.64818410016596,167.41675550024956,j,0.7573997997678816,None,right,0,11,8,0,10,8,None,100.54758400004357,100.54792359983549,167.41718200035393,167.4317983002402,167.4317983002402,169.43184010032564,169.43184010032564,169.416026300285,102.54683519992977,102.546873500105,169.42474590009078,169.43184010032564,169.43184010032564,170.4163363999687,stimuli/box_empty_transparent.png,103.54713039984927,103.54717219993472,170.41643960028887,170.43107180017978,172.43139730021358,172.4147001001984,105.54548660013825,170.43107180017978,170.43107180017978,,,,,,,,,,,,33333,right,no,None,2025-05-09_11h08.27.465,RL_out-of-scanner,2024.2.4,59.52901828888127,2025-05-09 11h08.48.227010 -0500,
21,0,21,space,2.064062099903822,None,5,2.7026381003670394,None,105.54699759976938,k,0.343754599802196,None,None,105.91339879995212,105.9137014998123,108.91303859977052,108.91307750018314,109.91263599973172,109.91266619972885,111.41240129992366,,,,,,,0,0,0,0,21,0,21,0,172.43139730021358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.54699759976938,172.41625720029697,172.43139730021358,172.43139730021358,172.43139730021358,172.43139730021358,172.78255280014127,k,0.343754599802196,None,right,1,11,9,0,11,9,None,105.91339879995212,105.9137014998123,172.78296660026535,172.79786280030385,172.79786280030385,175.7985726003535,175.7985726003535,175.78222870035097,108.91303859977052,108.91307750018314,175.79185130028054,175.7985726003535,175.7985726003535,176.78184760035947,stimuli/box_coin_transparent.png,109.91263599973172,109.91266619972885,176.78192110033706,176.79741650028154,178.29791750013828,178.28161510033533,111.41240129992366,176.79741650028154,176.79741650028154,,,,,,,,,,,,33333,right,no,None,2025-05-09_11h08.27.465,RL_out-of-scanner,2024.2.4,59.52901828888127,2025-05-09 11h08.48.227010 -0500,
22,0,22,space,2.064062099903822,None,5,2.7026381003670394,None,111.413863199763,k,0.3543641003780067,None,None,111.79761980008334,111.79800379974768,113.29679200006649,113.29683629982173,114.31205249996856,114.31210019998252,116.3117207000032,,,,,,,0,0,0,0,22,0,22,0,178.29791750013828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.413863199763,178.28312260005623,178.29791750013828,178.29791750013828,178.29791750013828,178.29791750013828,178.6667745001614,k,0.3543641003780067,None,right,1,11,10,0,12,10,None,111.79761980008334,111.79800379974768,178.66727630002424,178.68183060036972,178.68183060036972,180.18445800011978,180.18445800011978,180.16597540024668,113.29679200006649,113.29683629982173,180.17738280026242,180.18445800011978,180.18445800011978,181.181249700021,stimuli/box_coin_transparent.png,114.31205249996856,114.31210019998252,181.18137100012973,181.1971986000426,183.1977739003487,183.18093110015616,116.3117207000032,,,,,,,,,,,,,,33333,right,no,None,2025-05-09_11h08.27.465,RL_out-of-scanner,2024.2.4,59.52901828888127,2025-05-09 11h08.48.227010 -0500,
23,0,23,space,2.064062099903822,None,5,2.7026381003670394,None,116.31350240018219,k,0.4763964000158012,None,None,116.81367269996554,116.81400980008766,118.3131710998714,118.31321110017598,119.31224399991333,119.3122872998938,120.81257160007954,,,,,,,0,0,0,0,23,0,23,0,183.1977739003487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.31350240018219,183.18277020007372,183.1977739003487,183.1977739003487,183.1977739003487,183.1977739003487,183.68282200023532,k,0.4763964000158012,None,right,1,11,11,0,13,11,None,116.81367269996554,116.81400980008766,183.6832826002501,183.69825180014595,183.69825180014595,185.19810410030186,185.19810410030186,185.18236340023577,118.3131710998714,118.31321110017598,185.19217520020902,185.19810410030186,185.19810410030186,186.1814484000206,stimuli/box_coin_transparent.png,119.31224399991333,119.3122872998938,186.18155700014904,186.19708020007238,187.69833980035037,187.68178220000118,120.81257160007954,186.19708020007238,186.19708020007238,,,,,,,,,,,,33333,right,no,None,2025-05-09_11h08.27.465,RL_out-of-scanner,2024.2.4,59.52901828888127,2025-05-09 11h08.48.227010 -0500,
24,0,24,space,2.064062099903822,None,5,2.7026381003670394,None,120.81479670014232,k,0.4318304997868836,None,None,121.26369039993733,121.26398660009727,123.26337869977579,123.26342670014128,124.26224099984393,124.26227239985019,125.7634756998159,,,,,,,0,0,0,0,24,0,24,0,187.69833980035037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.81479670014232,187.684064200148,187.69833980035037,187.69833980035037,187.69833980035037,187.69833980035037,188.13285819999874,k,0.4318304997868836,None,left,1,15,0,1,13,11,None,121.26369039993733,121.26398660009727,188.13324940018356,188.14829990034923,188.14829990034923,190.14846740011126,190.14846740011126,190.1325632003136,123.26337869977579,123.26342670014128,190.14081410039216,190.14846740011126,190.14846740011126,191.13145390013233,stimuli/box_empty_transparent.png,124.26224099984393,124.26227239985019,191.13152680033818,191.14832870010287,192.64822360035032,192.6326863002032,125.7634756998159,191.14832870010287,191.14832870010287,,,,,,,,,,,,33333,right,no,None,2025-05-09_11h08.27.465,RL_out-of-scanner,2024.2.4,59.52901828888127,2025-05-09 11h08.48.227010 -0500,
25,0,25,space,2.064062099903822,None,5,2.7026381003670394,None,125.76504570012912,k,0.6211208002641797,None,None,126.41331030009314,126.41355659998953,127.41269219992682,127.41273210011423,128.41200549993664,128.4120473000221,131.91133360005915,,,,,,,0,0,0,0,25,0,25,0,192.64822360035032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.76504570012912,192.63430500030518,192.64822360035032,192.64822360035032,192.64822360035032,192.64822360035032,193.28248180029914,k,0.6211208002641797,None,left,1,15,0,1,13,11,None,126.41331030009314,126.41355659998953,193.28281330037862,193.29761990020052,193.29761990020052,194.29779170034453,194.29779170034453,194.2818845999427,127.41269219992682,127.41273210011423,194.2901774002239,194.29779170034453,194.29779170034453,195.2812120001763,stimuli/box_empty_transparent.png,128.41200549993664,128.4120473000221,195.28131300024688,195.29685900034383,198.7973265000619,198.78054740000516,131.91133360005915,195.29685900034383,195.29685900034383,,,,,,,,,,,,33333,right,no,None,2025-05-09_11h08.27.465,RL_out-of-scanner,2024.2.4,59.52901828888127,2025-05-09 11h08.48.227010 -0500,
26,0,26,space,2.064062099903822,None,5,2.7026381003670394,None,131.9127968000248,j,0.46132680028676987,None,None,132.39694180013612,132.39727149996907,132.89527270011604,132.8953122999519,133.89521980006248,133.8952524997294,137.3947887001559,,,,,,,0,0,0,0,26,0,26,0,198.7973265000619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.9127968000248,198.78205770021304,198.7973265000619,198.7973265000619,198.7973265000619,198.7973265000619,199.26609829999506,j,0.46132680028676987,None,left,1,15,1,1,14,12,None,132.39694180013612,132.39727149996907,199.2665294003673,199.28086270019412,199.28086270019412,199.78131039999425,199.78131039999425,199.76446490036324,132.89527270011604,132.8953122999519,199.7747387001291,199.78131039999425,199.78131039999425,200.76443159999326,stimuli/box_coin_transparent.png,133.89521980006248,133.8952524997294,200.7645099000074,200.7800406003371,204.28055849997327,204.26400319999084,137.3947887001559,200.7800406003371,200.7800406003371,,,,,,,,,,,,33333,right,no,None,2025-05-09_11h08.27.465,RL_out-of-scanner,2024.2.4,59.52901828888127,2025-05-09 11h08.48.227010 -0500,
27,0,27,space,2.064062099903822,None,5,2.7026381003670394,None,137.39632169995457,j,0.5578840998932719,None,None,137.97913789981976,137.97944949986413,139.47916219988838,139.4792029997334,140.47837219992653,140.47840309981257,141.47873960016295,,,,,,,0,0,0,0,27,0,27,0,204.28055849997327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.39632169995457,204.26559460023418,204.28055849997327,204.28055849997327,204.28055849997327,204.28055849997327,204.84827620023862,j,0.5578840998932719,None,left,0,15,1,1,15,12,None,137.97913789981976,137.97944949986413,204.8487080000341,204.86394990002736,204.86394990002736,206.36420139996335,206.36420139996335,206.34835400013253,139.47916219988838,139.4792029997334,206.35690420027822,206.36420139996335,206.36420139996335,207.34758420009166,stimuli/box_empty_transparent.png,140.47837219992653,140.47840309981257,207.34765799995512,207.36310850037262,208.36461660033092,208.34794840030372,141.47873960016295,207.36310850037262,207.36310850037262,,,,,,,,,,,,33333,right,no,None,2025-05-09_11h08.27.465,RL_out-of-scanner,2024.2.4,59.52901828888127,2025-05-09 11h08.48.227010 -0500,
28,0,28,space,2.064062099903822,None,5,2.7026381003670394,None,141.48118800017983,j,0.678161499556154,None,None,142.17943509994075,142.17975979996845,143.1795621998608,143.17960639996454,144.1786909000948,144.17872569989413,147.69409740017727,,,,,,,0,0,0,0,28,0,28,0,208.36461660033092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.48118800017983,208.35045649996027,208.36461660033092,208.36461660033092,208.36461660033092,208.36461660033092,209.04860510025173,j,0.678161499556154,None,left,0,15,1,1,16,12,None,142.17943509994075,142.17975979996845,209.0490178000182,209.0644460003823,209.0644460003823,210.0643432000652,210.0643432000652,210.04874570015818,143.1795621998608,143.17960639996454,210.05719320010394,210.0643432000652,210.0643432000652,211.0478996001184,stimuli/box_empty_transparent.png,144.1786909000948,144.17872569989413,211.04798560030758,211.06415290012956,214.57992390030995,214.56330389995128,147.69409740017727,211.06415290012956,211.06415290012956,,,,,,,,,,,,33333,right,no,None,2025-05-09_11h08.27.465,RL_out-of-scanner,2024.2.4,59.52901828888127,2025-05-09 11h08.48.227010 -0500,
29,0,29,space,2.064062099903822,None,5,2.7026381003670394,None,147.6962624997832,k,0.4957819003611803,None,None,148.21178029989824,148.2121311998926,150.21201210003346,150.21207530004904,151.21118520013988,151.2112162001431,152.21103349979967,,,,,,,0,0,0,0,29,0,29,0,214.57992390030995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.6962624997832,214.5655525000766,214.57992390030995,214.57992390030995,214.57992390030995,214.57992390030995,215.0809231000021,k,0.4957819003611803,None,left,0,15,1,1,16,12,None,148.21178029989824,148.2121311998926,215.08141650026664,215.09658560017124,215.09658560017124,217.0971285002306,217.0971285002306,217.08107020007446,150.21201210003346,150.21207530004904,217.0901184999384,217.0971285002306,217.0971285002306,218.08039849996567,stimuli/box_empty_transparent.png,151.21118520013988,151.2112162001431,218.08047140017152,218.0966171999462,219.09689539996907,219.08024280006066,152.21103349979967,218.0966171999462,218.0966171999462,,,,,,,,,,,,33333,right,no,None,2025-05-09_11h08.27.465,RL_out-of-scanner,2024.2.4,59.52901828888127,2025-05-09 11h08.48.227010 -0500,
30,0,30,space,2.064062099903822,None,5,2.7026381003670394,None,152.2129950998351,k,0.5994061999954283,None,None,152.8292112001218,152.82950669992715,153.82830980001017,153.82836710009724,154.84753410005942,154.84757780004293,155.844925200101,,,,,,,0,0,0,0,30,0,30,0,219.09689539996907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.2129950998351,219.0822688001208,219.09689539996907,219.09689539996907,219.09689539996907,219.09689539996907,219.69836889998987,k,0.5994061999954283,None,left,0,15,1,1,16,12,None,152.8292112001218,152.82950669992715,219.69877010025084,219.71382710011676,219.71382710011676,220.7142850002274,220.7142850002274,220.69748680014163,153.82830980001017,153.82836710009724,220.70864760037512,220.7142850002274,220.7142850002274,221.71673410013318,stimuli/box_empty_transparent.png,154.84753410005942,154.84757780004293,221.71684710029513,221.72942520026118,222.73023110022768,222.71413680026308,155.844925200101,,,,,,,,,,,,,,33333,right,no,None,2025-05-09_11h08.27.465,RL_out-of-scanner,2024.2.4,59.52901828888127,2025-05-09 11h08.48.227010 -0500,
31,0,31,space,2.064062099903822,None,5,2.7026381003670394,None,155.84640089981258,k,0.40577589999884367,None,None,156.27999059995636,156.28025700012222,159.2941820998676,159.29421829991043,160.29423230001703,160.2942717000842,162.79343640012667,,,,,,,0,0,0,0,31,0,31,0,222.73023110022768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.84640089981258,222.7156597999856,222.73023110022768,222.73023110022768,222.73023110022768,222.73023110022768,223.14914970006794,k,0.40577589999884367,None,left,0,15,1,1,16,12,None,156.27999059995636,156.28025700012222,223.14951420016587,223.16477760020643,223.16477760020643,226.17992869997397,226.17992869997397,226.16337960027158,159.2941820998676,159.29421829991043,226.17248270008713,226.17992869997397,226.17992869997397,227.16343760024756,stimuli/box_empty_transparent.png,160.29423230001703,160.2942717000842,227.16354029998183,227.17910730000585,229.67943490017205,229.66264160024002,162.79343640012667,227.17910730000585,227.17910730000585,,,,,,,,,,,,33333,right,no,None,2025-05-09_11h08.27.465,RL_out-of-scanner,2024.2.4,59.52901828888127,2025-05-09 11h08.48.227010 -0500,
32,0,32,space,2.064062099903822,None,5,2.7026381003670394,None,162.7949064001441,j,0.5786948003806174,None,None,163.39437610004097,163.39462389983237,164.39409429999068,164.3941290001385,165.394326900132,165.39435479976237,166.39372609974816,,,,,,,0,0,0,0,32,0,32,0,229.67943490017205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.7949064001441,229.66416499996558,229.67943490017205,229.67943490017205,229.67943490017205,229.67943490017205,230.26355540007353,j,0.5786948003806174,None,left,1,15,2,1,17,13,None,163.39437610004097,163.39462389983237,230.26387650007382,230.27928770007566,230.27928770007566,231.2799034002237,231.2799034002237,231.2632916001603,164.39409429999068,164.3941290001385,231.27100120019168,231.2799034002237,231.2799034002237,232.26354110008106,stimuli/box_coin_transparent.png,165.394326900132,165.39435479976237,232.26360930036753,232.27914520027116,233.2794118002057,233.26294280029833,166.39372609974816,232.27914520027116,232.27914520027116,,,,,,,,,,,,33333,right,no,None,2025-05-09_11h08.27.465,RL_out-of-scanner,2024.2.4,59.52901828888127,2025-05-09 11h08.48.227010 -0500,
33,0,33,space,2.064062099903822,None,5,2.7026381003670394,None,166.3952263998799,j,0.6429208996705711,None,None,167.06414719996974,167.06444129999727,169.06063719978556,169.06067149993032,170.06071220012382,170.06073609972373,171.56005829991773,,,,,,,0,0,0,0,33,0,33,0,233.2794118002057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.3952263998799,233.26449670037255,233.2794118002057,233.2794118002057,233.2794118002057,233.2794118002057,233.93333359993994,j,0.6429208996705711,None,left,1,15,3,1,18,14,None,167.06414719996974,167.06444129999727,233.93370140017942,233.9464838001877,233.9464838001877,235.94671660009772,235.94671660009772,235.92983670020476,169.06063719978556,169.06067149993032,235.93898220034316,235.94671660009772,235.94671660009772,236.92993090022355,stimuli/box_coin_transparent.png,170.06071220012382,170.06073609972373,236.9299862999469,236.9457209999673,238.44614170026034,238.4292729003355,171.56005829991773,236.9457209999673,236.9457209999673,,,,,,,,,,,,33333,right,no,None,2025-05-09_11h08.27.465,RL_out-of-scanner,2024.2.4,59.52901828888127,2025-05-09 11h08.48.227010 -0500,
34,0,34,space,2.064062099903822,None,5,2.7026381003670394,None,171.56148719973862,k,0.5005839001387358,None,None,172.09524649986997,172.09550540009513,175.09568919986486,175.09572659991682,176.11026669992134,176.11032760003582,178.60971579980105,,,,,,,0,0,0,0,34,0,34,0,238.44614170026034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.56148719973862,238.43074870016426,238.44614170026034,238.44614170026034,238.44614170026034,238.44614170026034,238.96440050005913,k,0.5005839001387358,None,left,1,15,3,1,18,14,None,172.09524649986997,172.09550540009513,238.9647566000931,238.979358300101,238.979358300101,241.98060380015522,241.98060380015522,241.96488250000402,175.09568919986486,175.09572659991682,241.97499390039593,241.98060380015522,241.98060380015522,242.97946269996464,stimuli/box_empty_transparent.png,176.11026669992134,176.11032760003582,242.97960840025917,242.9955261000432,245.4961880003102,245.4789328002371,178.60971579980105,,,,,,,,,,,,,,33333,right,no,None,2025-05-09_11h08.27.465,RL_out-of-scanner,2024.2.4,59.52901828888127,2025-05-09 11h08.48.227010 -0500,
35,0,35,space,2.064062099903822,None,5,2.7026381003670394,None,178.6110483999364,j,0.7112249997444451,None,None,179.3452010001056,179.34561219997704,180.84345819987357,180.8435009000823,181.8606563997455,181.86070129973814,182.85984990000725,,,,,,,0,0,0,0,35,0,35,0,245.4961880003102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.6110483999364,245.48030250007287,245.4961880003102,245.4961880003102,245.4961880003102,245.4961880003102,246.21435490017757,j,0.7112249997444451,None,left,1,15,4,1,19,15,None,179.3452010001056,179.34561219997704,246.21487830020487,246.22932260017842,246.22932260017842,247.73016940010712,247.73016940010712,247.71265070000663,180.84345819987357,180.8435009000823,247.72066320013255,247.73016940010712,247.73016940010712,248.72984739998356,stimuli/box_coin_transparent.png,181.8606563997455,181.86070129973814,248.7299566003494,248.74591880012304,249.74564500013366,249.72906480031088,182.85984990000725,,,,,,,,,,,,,,33333,right,no,None,2025-05-09_11h08.27.465,RL_out-of-scanner,2024.2.4,59.52901828888127,2025-05-09 11h08.48.227010 -0500,
36,0,36,space,2.064062099903822,None,5,2.7026381003670394,None,182.86139070009813,j,0.498660100158304,None,None,183.37730239983648,183.3776179999113,184.87736709974706,184.87741449987516,185.8932837001048,185.8933104998432,189.39311499986798,,,,,,,0,0,0,0,36,0,36,0,249.74564500013366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.86139070009813,249.73065249994397,249.74564500013366,249.74564500013366,249.74564500013366,249.74564500013366,250.246466900222,j,0.498660100158304,None,left,0,15,4,1,20,15,None,183.37730239983648,183.3776179999113,250.24687300017104,250.26212309999391,250.26212309999391,251.7635799003765,251.7635799003765,251.74654490035027,184.87736709974706,184.87741449987516,251.7550454000011,251.7635799003765,251.7635799003765,252.76249670004472,stimuli/box_empty_transparent.png,185.8932837001048,185.8933104998432,252.76256450032815,252.7788113001734,256.2786816000007,256.262324700132,189.39311499986798,,,,,,,,,,,,,,33333,right,no,None,2025-05-09_11h08.27.465,RL_out-of-scanner,2024.2.4,59.52901828888127,2025-05-09 11h08.48.227010 -0500,
37,0,37,space,2.064062099903822,None,5,2.7026381003670394,None,189.39501299988478,k,0.9058127999305725,None,None,190.3273792997934,190.32763830013573,192.32677539996803,192.32680839998648,193.32723799999803,193.32728409999982,194.3291802997701,,,,,,,0,0,0,0,37,0,37,0,256.2786816000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.39501299988478,256.26428530039266,256.2786816000007,256.2786816000007,256.2786816000007,256.2786816000007,257.19656290020794,k,0.9058127999305725,None,left,0,15,4,1,20,15,None,190.3273792997934,190.32763830013573,257.1968921003863,257.2124618003145,257.2124618003145,259.2125950003974,259.2125950003974,259.19597550015897,192.32677539996803,192.32680839998648,259.20270090037957,259.2125950003974,259.2125950003974,260.1964439000003,stimuli/box_empty_transparent.png,193.32723799999803,193.32728409999982,260.19654810009524,260.21217820001766,261.21232130005956,261.1983850002289,194.3291802997701,260.21217820001766,260.21217820001766,,,,,,,,,,,,33333,right,no,None,2025-05-09_11h08.27.465,RL_out-of-scanner,2024.2.4,59.52901828888127,2025-05-09 11h08.48.227010 -0500,
38,0,38,space,2.064062099903822,None,5,2.7026381003670394,None,194.33036779984832,j,0.5094614000990987,None,None,194.86000039987266,194.86033409973606,195.85948069998994,195.85951700014994,196.85987340006977,196.8599052997306,198.3594201998785,,,,,,,0,0,0,0,38,0,38,0,261.21232130005956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.33036779984832,261.1996245002374,261.21232130005956,261.21232130005956,261.21232130005956,261.21232130005956,261.7291628001258,j,0.5094614000990987,None,left,1,15,5,1,21,16,None,194.86000039987266,194.86033409973606,261.72959670005366,261.745147800073,261.745147800073,262.74562950013205,262.74562950013205,262.72867979994044,195.85948069998994,195.85951700014994,262.7393742003478,262.74562950013205,262.74562950013205,263.7290861001238,stimuli/box_coin_transparent.png,196.85987340006977,196.8599052997306,263.72916470002383,263.74554280005395,265.24516610009596,265.2286355001852,198.3594201998785,263.74554280005395,263.74554280005395,,,,,,,,,,,,33333,right,no,None,2025-05-09_11h08.27.465,RL_out-of-scanner,2024.2.4,59.52901828888127,2025-05-09 11h08.48.227010 -0500,
39,0,39,space,2.064062099903822,None,5,2.7026381003670394,None,198.36128180008382,j,0.6192538002505898,None,None,199.01045610010624,199.01082019973546,200.00993780000135,200.00997699983418,201.00956339994445,201.00959819974378,202.01079339999706,,,,,,,0,0,0,0,39,0,39,0,265.24516610009596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.36128180008382,265.23054810008034,265.24516610009596,265.24516610009596,265.24516610009596,265.24516610009596,265.8796117003076,j,0.6192538002505898,None,left,1,15,6,1,22,17,None,199.01045610010624,199.01082019973546,265.8800877002068,265.8953110999428,265.8953110999428,266.8957295003347,266.8957295003347,266.87912560021505,200.00993780000135,200.00997699983418,266.8892145999707,266.8957295003347,266.8957295003347,267.8787739002146,stimuli/box_coin_transparent.png,201.00956339994445,201.00959819974378,267.87885960005224,267.89455180009827,268.89587110001594,268.88000799994916,202.01079339999706,267.89455180009827,267.89455180009827,,,,,,,,,,,,33333,right,no,None,2025-05-09_11h08.27.465,RL_out-of-scanner,2024.2.4,59.52901828888127,2025-05-09 11h08.48.227010 -0500,
40,0,40,space,2.064062099903822,None,5,2.7026381003670394,None,202.0125740999356,j,0.6297663999721408,None,None,202.66043779999018,202.6607817998156,204.16104439971969,204.16108859982342,205.1760122999549,205.17605199990794,206.17680929973722,,,,,,,0,0,0,0,40,0,40,0,268.89587110001594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.0125740999356,268.8818358001299,268.89587110001594,268.89587110001594,268.89587110001594,268.89587110001594,269.5295971003361,j,0.6297663999721408,None,left,1,15,7,1,23,18,None,202.66043779999018,202.6607817998156,269.53004550002515,269.5452347001992,269.5452347001992,271.04686340037733,271.04686340037733,271.0302309002727,204.16104439971969,204.16108859982342,271.0415401002392,271.04686340037733,271.04686340037733,272.04521370027214,stimuli/box_coin_transparent.png,205.1760122999549,205.17605199990794,272.0453200000338,272.06113080028445,273.0623981002718,273.0460210000165,206.17680929973722,,,,,,,,,,,,,,33333,right,no,None,2025-05-09_11h08.27.465,RL_out-of-scanner,2024.2.4,59.52901828888127,2025-05-09 11h08.48.227010 -0500,
41,0,41,space,2.064062099903822,None,5,2.7026381003670394,None,206.17841139994562,k,0.44283910002559423,None,None,206.64486180013046,206.6451693000272,207.66027770005167,207.66032620007172,208.66031439974904,208.66034909989685,211.6586388000287,,,,,,,0,0,0,0,41,0,41,0,273.0623981002718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.17841139994562,273.0476697003469,273.0623981002718,273.0623981002718,273.0623981002718,273.0623981002718,273.514020500239,k,0.44283910002559423,None,left,1,15,7,1,23,18,None,206.64486180013046,206.6451693000272,273.5144319999963,273.52995120035484,273.52995120035484,274.5454542003572,274.5454542003572,274.5294631002471,207.66027770005167,207.66032620007172,274.5383758000098,274.5454542003572,274.5454542003572,275.5295239002444,stimuli/box_empty_transparent.png,208.66031439974904,208.66034909989685,275.52961040008813,275.5445817001164,278.54483860032633,278.5278528002091,211.6586388000287,275.5445817001164,275.5445817001164,,,,,,,,,,,,33333,right,no,None,2025-05-09_11h08.27.465,RL_out-of-scanner,2024.2.4,59.52901828888127,2025-05-09 11h08.48.227010 -0500,
