thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,outcome_left_box.stopped,outcome_right_box.stopped,trials.all_keys.rt,trials.all_keys.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
18,0,18,space,35.62098659994081,None,5,2.950730500044301,None,86.76508140005171,k,0.3105101000983268,None,None,87.09814639994875,87.09855190012604,90.61102190008387,90.61104979994707,91.62593419989571,91.62597970012575,93.64087220001966,,,,,,,0,0,0,0,18,0,18,0,255.3984493999742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.76508140005171,255.3836407000199,255.3984493999742,255.3984493999742,255.3984493999742,255.3984493999742,255.7165727999527,k,0.3105101000983268,None,right,1,10,10,0,14,10,None,87.09814639994875,87.09855190012604,255.71711470000446,255.73154369997792,255.73154369997792,259.2462897999212,259.2462897999212,259.2295057999436,90.61102190008387,90.61104979994707,259.2361924999859,259.2462897999212,259.2462897999212,260.24441779986955,stimuli/box_coin_transparent.png,91.62593419989571,91.62597970012575,260.24453869997524,260.2607280998491,262.2760401000269,262.2593784998171,93.64087220001966,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
19,0,19,space,35.62098659994081,None,5,2.950730500044301,None,93.6423841000069,k,0.5126025001518428,None,None,94.175363099901,94.17557669989765,95.19037989992648,95.19043470011093,96.20568259991705,96.20572800002992,97.72186810011044,,,,,,,0,0,0,0,19,0,19,0,262.2760401000269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.6423841000069,262.26092509995215,262.2760401000269,262.2760401000269,262.2760401000269,262.2760401000269,262.79383319988847,k,0.5126025001518428,None,left,1,13,0,1,14,10,None,94.175363099901,94.17557669989765,262.7941143999342,262.8093206998892,262.8093206998892,263.8261782999616,263.8261782999616,263.80883269989863,95.19037989992648,95.19043470011093,263.81472030002624,263.8261782999616,263.8261782999616,264.82416690001264,stimuli/box_empty_transparent.png,96.20568259991705,96.20572800002992,264.82428659987636,264.8408311998937,266.35600489983335,266.3403547999915,97.72186810011044,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
20,0,20,space,35.62098659994081,None,5,2.950730500044301,None,97.72393400012515,k,0.30266339983791113,None,None,98.05584669997916,98.05613970011473,100.06980290007778,100.06985879992135,101.08541729999706,101.08546350011602,103.10037979995832,,,,,,,0,0,0,0,20,0,20,0,266.35600489983335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.72393400012515,266.34247349994257,266.35600489983335,266.35600489983335,266.35600489983335,266.35600489983335,266.6742870998569,k,0.30266339983791113,None,left,1,13,0,1,14,10,None,98.05584669997916,98.05613970011473,266.6746922999155,266.6893648998812,266.6893648998812,268.7493171999231,268.7493171999231,268.68825429980643,100.06980290007778,100.06985879992135,268.74415909987874,268.7493171999231,268.7493171999231,269.7039024999831,stimuli/box_empty_transparent.png,101.08541729999706,101.08546350011602,269.7040224999655,269.7203249000013,271.73527649999596,271.7188614998013,103.10037979995832,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
21,0,21,space,35.62098659994081,None,5,2.950730500044301,None,103.10176409990527,k,0.33011620002798736,None,None,103.45137530006468,103.45167539990507,106.46487069991417,106.464924500091,107.4806663999334,107.48071589996107,108.99562070006505,,,,,,,0,0,0,0,21,0,21,0,271.73527649999596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.10176409990527,271.7203061999753,271.73527649999596,271.73527649999596,271.73527649999596,271.73527649999596,272.0698125998024,k,0.33011620002798736,None,left,1,13,0,1,14,10,None,103.45137530006468,103.45167539990507,272.07022929983214,272.08522120001726,272.08522120001726,275.09969830000773,275.09969830000773,275.0833258999046,106.46487069991417,106.464924500091,275.09018830000423,275.09969830000773,275.09969830000773,276.0991481000092,stimuli/box_empty_transparent.png,107.4806663999334,107.48071589996107,276.0992835999932,276.1146330998745,277.63074119994417,277.61411109985784,108.99562070006505,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
22,0,22,space,35.62098659994081,None,5,2.950730500044301,None,108.9977990000043,j,0.4545511999167502,None,None,109.48022869997658,109.4804680000525,110.99448319990188,110.99454639991745,111.99410060001537,111.99414670001715,114.00853059999645,,,,,,,0,0,0,0,22,0,22,0,277.63074119994417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.9977990000043,277.61633949982934,277.63074119994417,277.63074119994417,277.63074119994417,277.63074119994417,278.09868269995786,j,0.4545511999167502,None,left,1,13,1,1,15,11,None,109.48022869997658,109.4804680000525,278.0990141998045,278.11368860001676,278.11368860001676,279.629456799943,279.629456799943,279.6129562999122,110.99448319990188,110.99454639991745,279.6208939999342,279.629456799943,279.629456799943,280.61258509987965,stimuli/box_coin_transparent.png,111.99410060001537,111.99414670001715,280.6127057999838,280.6284878998995,282.64380279998295,282.62702769995667,114.00853059999645,280.6284878998995,280.6284878998995,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
23,0,23,space,35.62098659994081,None,5,2.950730500044301,None,114.00979889999144,j,0.38247339986264706,None,None,114.40948210004717,114.40969100012444,115.92398219997995,115.92400939995423,116.94010820006952,116.94015099992976,118.4551272999961,,,,,,,0,0,0,0,23,0,23,0,282.64380279998295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.00979889999144,282.6283405998256,282.64380279998295,282.64380279998295,282.64380279998295,282.64380279998295,283.0279519998003,j,0.38247339986264706,None,left,1,13,2,1,16,12,None,114.40948210004717,114.40969100012444,283.02822739980184,283.04303559986874,283.04303559986874,284.55939229996875,284.55939229996875,284.5424716998823,115.92398219997995,115.92400939995423,284.54924419987947,284.55939229996875,284.55939229996875,285.5585794998333,stimuli/box_coin_transparent.png,116.94010820006952,116.94015099992976,285.55869450001046,285.574252899969,287.08973599993624,287.0736334999092,118.4551272999961,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
24,0,24,space,35.62098659994081,None,5,2.950730500044301,None,118.45642530010082,j,0.3712591999210417,None,None,118.85598980006762,118.8563306001015,120.8706551999785,120.87071399996057,121.8853359001223,121.88535919995047,123.38443799992092,,,,,,,0,0,0,0,24,0,24,0,287.08973599993624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.45642530010082,287.0749839998316,287.08973599993624,287.08973599993624,287.08973599993624,287.08973599993624,287.4744243999012,j,0.3712591999210417,None,left,1,13,3,1,17,13,None,118.85598980006762,118.8563306001015,287.4748833999038,287.489804700017,287.489804700017,289.50500359991565,289.50500359991565,289.4890995998867,120.8706551999785,120.87071399996057,289.4958967999555,289.50500359991565,289.50500359991565,290.50383959989995,stimuli/box_coin_transparent.png,121.8853359001223,121.88535919995047,290.50389679986984,290.52000639983453,292.0191933999304,292.0029440999497,123.38443799992092,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
25,0,25,space,35.62098659994081,None,5,2.950730500044301,None,123.38559640012681,j,1.311732100090012,None,['j'],124.71782230003737,124.71809770003892,125.71705599990673,125.71711000008509,126.73197919991799,126.73202789993957,130.24572440003976,[0.46654679998755455],[0.17952809995040298],,,,,0,0,0,0,25,0,25,0,292.0191933999304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.38559640012681,292.0041418999899,292.0191933999304,292.0191933999304,292.0191933999304,292.0191933999304,293.3362159000244,j,1.311732100090012,None,left,1,13,4,1,18,14,['j'],124.71782230003737,124.71809770003892,293.3366512998473,293.3520931999665,293.3520931999665,294.3514048999641,294.3514048999641,294.33550839987583,125.71705599990673,125.71711000008509,294.3428193000145,294.3514048999641,294.3514048999641,295.35045939986594,stimuli/box_coin_transparent.png,126.73197919991799,126.73202789993957,295.35059809987433,295.3666862999089,298.88061170000583,298.8642125998158,130.24572440003976,,,[0.46654679998755455],[0.17952809995040298],,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
26,0,26,space,35.62098659994081,None,5,2.950730500044301,None,130.24712450010702,j,0.4229068998247385,None,None,130.69632699992508,130.6965548999142,131.1962526999414,131.19627869990654,132.21072799991816,132.21077620005235,135.72466389997862,,,,,,,0,0,0,0,26,0,26,0,298.88061170000583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.24712450010702,298.8656668998301,298.88061170000583,298.88061170000583,298.88061170000583,298.88061170000583,299.3147875999566,j,0.4229068998247385,None,left,0,13,4,1,19,14,None,130.69632699992508,130.6965548999142,299.3150967999827,299.3301944998093,299.3301944998093,299.82992980000563,299.82992980000563,299.8147436999716,131.1962526999414,131.19627869990654,299.8207723000087,299.82992980000563,299.82992980000563,300.8292019998189,stimuli/box_empty_transparent.png,132.21072799991816,132.21077620005235,300.8293184998911,300.84494589990936,304.3594763998408,304.34317080001347,135.72466389997862,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
27,0,27,space,35.62098659994081,None,5,2.950730500044301,None,135.72588060004637,j,0.37079759989865124,None,None,136.12568820011802,136.12590770004317,137.64004199998453,137.64008869999088,138.65561569994316,138.65567880007438,139.67134619993158,,,,,,,0,0,0,0,27,0,27,0,304.3594763998408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.72588060004637,304.3444405000191,304.3594763998408,304.3594763998408,304.3594763998408,304.3594763998408,304.7441506998148,j,0.37079759989865124,None,left,1,13,5,1,20,15,None,136.12568820011802,136.12590770004317,304.7444482999854,304.7595627999399,304.7595627999399,306.27563679986633,306.27563679986633,306.2585020000115,137.64004199998453,137.64008869999088,306.26591799990274,306.27563679986633,306.27563679986633,307.2740873999428,stimuli/box_coin_transparent.png,138.65561569994316,138.65567880007438,307.2742625998799,307.29011069983244,308.3077336999122,308.289840699872,139.67134619993158,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
28,0,28,space,35.62098659994081,None,5,2.950730500044301,None,139.6731332000345,j,0.5542096998542547,None,None,140.25571559998207,140.25593330012634,141.2539570000954,141.25401209993288,142.2696253999602,142.26967060007155,145.7834598000627,,,,,,,0,0,0,0,28,0,28,0,308.3077336999122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.6731332000345,308.2916961000301,308.3077336999122,308.3077336999122,308.3077336999122,308.3077336999122,308.8741605998948,j,0.5542096998542547,None,left,1,13,6,1,21,16,None,140.25571559998207,140.25593330012634,308.87447149981745,308.8892614999786,308.8892614999786,309.88955580000766,309.88955580000766,309.87240939983167,141.2539570000954,141.25401209993288,309.8796751999762,309.88955580000766,309.88955580000766,310.88811149983667,stimuli/box_coin_transparent.png,142.2696253999602,142.26967060007155,310.8882279000245,310.9040611998644,314.41822399990633,314.40194979985245,145.7834598000627,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
29,0,29,space,35.62098659994081,None,5,2.950730500044301,None,145.7847247000318,j,0.3841248999815434,None,None,146.2008324000053,146.20106979995035,148.21490229992196,148.21492960001342,149.2304269000888,149.23047189996578,150.2293481999077,,,,,,,0,0,0,0,29,0,29,0,314.41822399990633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.7847247000318,314.4032641998492,314.41822399990633,314.41822399990633,314.41822399990633,314.41822399990633,314.819295699941,j,0.3841248999815434,None,left,1,13,7,1,22,17,None,146.2008324000053,146.20106979995035,314.8196109000128,314.8346742999274,314.8346742999274,316.849789199885,316.849789199885,316.8333925998304,148.21490229992196,148.21492960001342,316.84007929987274,316.849789199885,316.849789199885,317.8489122998435,stimuli/box_coin_transparent.png,149.2304269000888,149.23047189996578,317.84902909980156,317.86463989992626,318.8644765999634,318.8478369999211,150.2293481999077,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
30,0,30,space,35.62098659994081,None,5,2.950730500044301,None,150.23062069993466,j,0.38070420012809336,None,None,150.63030959991738,150.6307123999577,151.62902080011554,151.62907949998043,152.62853390001692,152.62855600006878,153.62670770008117,,,,,,,0,0,0,0,30,0,30,0,318.8644765999634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.23062069993466,318.8491636000108,318.8644765999634,318.8644765999634,318.8644765999634,318.8644765999634,319.24872379982844,j,0.38070420012809336,None,left,1,13,8,1,23,18,None,150.63030959991738,150.6307123999577,319.2492658998817,319.26408769981936,319.26408769981936,320.2639160999097,320.2639160999097,320.2474662999157,151.62902080011554,151.62907949998043,320.2547324998304,320.2639160999097,320.2639160999097,321.2470387998037,stimuli/box_coin_transparent.png,152.62853390001692,152.62855600006878,321.24709279998206,321.26217389991507,322.26159749994986,322.24519559997134,153.62670770008117,321.26217389991507,321.26217389991507,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
31,0,31,space,35.62098659994081,None,5,2.950730500044301,None,153.62816930003464,j,0.548483399907127,None,None,154.1940264001023,154.19423820008524,157.20789709989913,157.20795370009728,158.22288880008273,158.22291169990785,160.73780820006505,,,,,,,0,0,0,0,31,0,31,0,322.26159749994986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.62816930003464,322.2467151999008,322.26159749994986,322.26159749994986,322.26159749994986,322.26159749994986,322.8124942998402,j,0.548483399907127,None,left,0,13,8,1,24,18,None,154.1940264001023,154.19423820008524,322.81277689989656,322.82790309982374,322.82790309982374,325.8430466998834,325.8430466998834,325.82635099999607,157.20789709989913,157.20795370009728,325.83253100002185,325.8430466998834,325.8430466998834,326.84139129985124,stimuli/box_empty_transparent.png,158.22288880008273,158.22291169990785,326.8414490998257,326.8578360998072,329.37276029982604,329.35631539998576,160.73780820006505,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
32,0,32,space,35.62098659994081,None,5,2.950730500044301,None,160.73995620012283,j,0.36398099991492927,None,None,161.12206820002757,161.12240740004927,162.12033380009234,162.12038800003938,163.1355669000186,163.13559400010854,164.1518447000999,,,,,,,0,0,0,0,32,0,32,0,329.37276029982604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.73995620012283,329.3585322999861,329.37276029982604,329.37276029982604,329.37276029982604,329.37276029982604,329.74050899990834,j,0.36398099991492927,None,left,0,13,8,1,25,18,None,161.12206820002757,161.12240740004927,329.74096049997024,329.75577279995196,329.75577279995196,330.75549949985,330.75549949985,330.7387774998788,162.12033380009234,162.12038800003938,330.7447040998377,330.75549949985,330.75549949985,331.75406829989515,stimuli/box_empty_transparent.png,163.1355669000186,163.13559400010854,331.7541361998301,331.77101269993,332.78685899986885,332.77034789999016,164.1518447000999,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
33,0,33,space,35.62098659994081,None,5,2.950730500044301,None,164.15324770007282,k,0.35207280004397035,None,None,164.53591790003702,164.53610310005024,166.55016639991663,166.5502154000569,167.565547300037,167.56559289991856,169.08141790004447,,,,,,,0,0,0,0,33,0,33,0,332.78685899986885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.15324770007282,332.77179010002874,332.78685899986885,332.78685899986885,332.78685899986885,332.78685899986885,333.1543886999134,k,0.35207280004397035,None,left,0,13,8,1,25,18,None,164.53591790003702,164.53610310005024,333.1546409998555,333.1698777999263,333.1698777999263,335.18539869994856,335.18539869994856,335.16862489981577,166.55016639991663,166.5502154000569,335.17476249998435,335.18539869994856,335.18539869994856,336.18403079989366,stimuli/box_empty_transparent.png,167.565547300037,167.56559289991856,336.18415649980307,336.2002124998253,337.71661929995753,337.6999206999317,169.08141790004447,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
34,0,34,space,35.62098659994081,None,5,2.950730500044301,None,169.08264219993725,j,0.4224785999394953,None,None,169.53203999996185,169.53224559989758,172.54573830007575,172.54579130001366,173.56109440000728,173.5611376001034,176.0760041999165,,,,,,,0,0,0,0,34,0,34,0,337.71661929995753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.08264219993725,337.70119039993733,337.71661929995753,337.71661929995753,337.71661929995753,337.71661929995753,338.1505183998961,j,0.4224785999394953,None,left,1,13,9,1,26,19,None,169.53203999996185,169.53224559989758,338.150782099925,338.1658735999372,338.1658735999372,341.1806832998991,341.1806832998991,341.16419249982573,172.54573830007575,172.54579130001366,341.1711192999501,341.1806832998991,341.1806832998991,342.1795820998959,stimuli/box_coin_transparent.png,173.56109440000728,173.5611376001034,342.17969509982504,342.1953846998513,344.71038469998166,344.69451129995286,176.0760041999165,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
35,0,35,space,35.62098659994081,None,5,2.950730500044301,None,176.07702629989944,j,0.8675140000414103,None,None,176.97625970002264,176.9764890000224,178.4906715999823,178.4907343001105,179.5062202999834,179.50624340004288,180.50567350001074,,,,,,,0,0,0,0,35,0,35,0,344.71038469998166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.07702629989944,344.6955973999575,344.71038469998166,344.71038469998166,344.71038469998166,344.71038469998166,345.5947224998381,j,0.8675140000414103,None,left,1,13,10,1,27,20,None,176.97625970002264,176.9764890000224,345.59503029985353,345.60991619993,345.60991619993,347.12610340001993,347.12610340001993,347.1091521999333,178.4906715999823,178.4907343001105,347.11700029997155,347.12610340001993,347.12610340001993,348.1247240998782,stimuli/box_coin_transparent.png,179.5062202999834,179.50624340004288,348.1247802998405,348.14065949991345,349.1405431998428,349.1241809998173,180.50567350001074,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
36,0,36,space,35.62098659994081,None,5,2.950730500044301,None,180.50663929991424,j,0.31916960002854466,None,None,180.85653720004484,180.85675040003844,182.37151510012336,182.37154050008394,183.3863194999285,183.38636390003376,186.90044429991394,,,,,,,0,0,0,0,36,0,36,0,349.1405431998428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.50663929991424,349.125180499861,349.1405431998428,349.1405431998428,349.1405431998428,349.1405431998428,349.47501339996234,j,0.31916960002854466,None,left,1,13,11,1,28,21,None,180.85653720004484,180.85675040003844,349.4752897999715,349.4905924999621,349.4905924999621,351.0064342999831,351.0064342999831,350.9900065998081,182.37151510012336,182.37154050008394,350.99668929982,351.0064342999831,351.0064342999831,352.0048067998141,stimuli/box_coin_transparent.png,183.3863194999285,183.38636390003376,352.00492420000955,352.0213363999501,355.5353453999851,355.51893369993195,186.90044429991394,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
37,0,37,space,35.62098659994081,None,5,2.950730500044301,None,186.90164920012467,j,0.3277682000771165,None,None,187.25098509993404,187.25119290011935,189.2656213999726,189.2656465000473,190.281533600064,190.28158099995926,191.28042689990252,,,,,,,0,0,0,0,37,0,37,0,355.5353453999851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.90164920012467,355.5201921998523,355.5353453999851,355.5353453999851,355.5353453999851,355.5353453999851,355.8694623999763,j,0.3277682000771165,None,left,1,13,12,1,29,22,None,187.25098509993404,187.25119290011935,355.8697289999109,355.8848374998197,355.8848374998197,357.90078319981694,357.90078319981694,357.88411300000735,189.2656213999726,189.2656465000473,357.89078789995983,357.90078319981694,357.90078319981694,358.9000189998187,stimuli/box_coin_transparent.png,190.281533600064,190.28158099995926,358.90014439984225,358.91532309981994,359.91486079990864,359.8989192999434,191.28042689990252,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
38,0,38,space,35.62098659994081,None,5,2.950730500044301,None,191.2826360000763,k,0.35551430005580187,None,None,191.6643368001096,191.66451509995386,192.67995280004106,192.68000499997288,193.6952502001077,193.6952764999587,195.19373619998805,,,,,,,0,0,0,0,38,0,38,0,359.91486079990864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.2826360000763,359.9011756000109,359.91486079990864,359.91486079990864,359.91486079990864,359.91486079990864,360.2828146999236,k,0.35551430005580187,None,left,1,13,12,1,29,22,None,191.6643368001096,191.66451509995386,360.2830501999706,360.29828719981015,360.29828719981015,361.31476449989714,361.31476449989714,361.2984068999067,192.67995280004106,192.68000499997288,361.30422189994715,361.31476449989714,361.31476449989714,362.31373609998263,stimuli/box_empty_transparent.png,193.6952502001077,193.6952764999587,362.31381669989787,362.32940209982917,363.82863989984617,363.81224350002594,195.19373619998805,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
39,0,39,space,35.62098659994081,None,5,2.950730500044301,None,195.19567360007204,j,1.2395220999605954,None,['j'],196.46083429991268,196.46116730012,197.4761069000233,197.4761592000723,198.49099979992025,198.49104280001484,199.49036359996535,[0.3500828000251204],[0.1650107998866588],,,,,0,0,0,0,39,0,39,0,363.82863989984617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.19567360007204,363.81423119991086,363.82863989984617,363.82863989984617,363.82863989984617,363.82863989984617,365.0791968998965,j,1.2395220999605954,None,left,1,13,13,1,30,23,['j'],196.46083429991268,196.46116730012,365.0797199998051,365.09469159995206,365.09469159995206,366.11109299981035,366.11109299981035,366.09455419983715,197.4761069000233,197.4761592000723,366.1018922999501,366.11109299981035,366.11109299981035,367.1094829000067,stimuli/box_coin_transparent.png,198.49099979992025,198.49104280001484,367.10959609993733,367.12548339995556,368.12517289980315,368.1088705000002,199.49036359996535,,,[0.3500828000251204],[0.1650107998866588],,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
40,0,40,space,35.62098659994081,None,5,2.950730500044301,None,199.49258540011942,j,0.45160580007359385,None,None,199.97425629990175,199.97473259991966,201.48941019992344,201.4894367000088,202.5044509000145,202.5044964000117,203.5202589998953,,,,,,,0,0,0,0,40,0,40,0,368.12517289980315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.49258540011942,368.111126499949,368.12517289980315,368.12517289980315,368.12517289980315,368.12517289980315,368.5926757999696,j,0.45160580007359385,None,right,1,14,0,2,30,23,None,199.97425629990175,199.97473259991966,368.59329779981636,368.60854299995117,368.60854299995117,370.12457969994284,370.12457969994284,370.10787559999153,201.48941019992344,201.4894367000088,370.11408209986985,370.12457969994284,370.12457969994284,371.122937399894,stimuli/box_empty_transparent.png,202.5044509000145,202.5044964000117,371.12305529997684,371.1393714000005,372.1555363999214,372.1387660999317,203.5202589998953,,,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
41,0,41,space,35.62098659994081,None,5,2.950730500044301,None,203.52139699994586,k,0.5880979001522064,None,None,204.13773810002021,204.1379162000958,205.13664899999276,205.13667410006747,206.1359117999673,206.13594450009987,209.1491638000589,,,,,,,0,0,0,0,41,0,41,0,372.1555363999214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.52139699994586,372.1399560000282,372.1555363999214,372.1555363999214,372.1555363999214,372.1555363999214,372.7562163998373,k,0.5880979001522064,None,right,1,14,1,2,31,24,None,204.13773810002021,204.1379162000958,372.7564510998782,372.7714144999627,372.7714144999627,373.77128209988587,373.77128209988587,373.755141899921,205.13664899999276,205.13667410006747,373.7618038998917,373.77128209988587,373.77128209988587,374.75440620002337,stimuli/box_coin_transparent.png,206.1359117999673,206.13594450009987,374.7544926998671,374.769569600001,377.7843055999838,377.7676458999049,209.1491638000589,374.769569600001,374.769569600001,,,,,,,,,,,,917653,right,no,None,2025-05-16_13h25.05.159,RL_out-of-scanner,2024.2.4,59.86715476169726,2025-05-16 13h25.23.183743 -0700,
