thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome_left_box.stopped,outcome_right_box.stopped,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.all_keys.rt,trials.all_keys.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
8,0,8,space,4.109915900044143,None,5,7.605671299621463,None,39.23332270048559,k,0.27198030054569244,None,None,39.53369120042771,39.533948600292206,42.532182400114834,42.53221670072526,43.53216189984232,43.53220290038735,45.03157320059836,,,,,,,0,0,0,0,8,0,8,0,111.72044950071722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.23332270048559,111.70515390019864,111.72044950071722,111.72044950071722,111.72044950071722,111.72044950071722,112.00543559994549,k,0.27198030054569244,None,right,0,13,5,0,7,5,None,39.53369120042771,39.533948600292206,112.00578770041466,112.0204175002873,112.0204175002873,115.02069339994341,115.02069339994341,115.00395620055497,42.532182400114834,42.53221670072526,115.01086280029267,115.02069339994341,115.02069339994341,116.01949430070817,116.01949430070817,116.00394210033119,stimuli/box_empty_transparent.png,43.53216189984232,43.53220290038735,116.00405200012028,116.01949430070817,117.52001230046153,117.50335959997028,45.03157320059836,,,,,,,,,,,,,,,,77777,right,no,None,2025-05-21_13h12.07.863,RL_out-of-scanner,2024.2.4,60.0937703897127,2025-05-21 13h12.39.206334 -0500,
9,0,9,space,4.109915900044143,None,5,7.605671299621463,None,45.03328640013933,j,0.459485299885273,None,None,45.51595710031688,45.51625320035964,47.01831120066345,47.01835620030761,48.01558180060238,48.015608300454915,50.01502300053835,,,,,,,0,0,0,0,9,0,9,0,117.52001230046153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.03328640013933,117.5051218001172,117.52001230046153,117.52001230046153,117.52001230046153,117.52001230046153,117.98769930005074,j,0.459485299885273,None,right,0,13,5,0,7,5,None,45.51595710031688,45.51625320035964,117.98808579985052,118.003517200239,118.003517200239,119.50395710021257,119.50395710021257,119.49007070064545,47.01831120066345,47.01835620030761,119.49793259985745,119.50395710021257,119.50395710021257,120.50295040011406,120.50295040011406,120.48736920021474,stimuli/box_empty_transparent.png,48.01558180060238,48.015608300454915,120.4874342000112,120.50295040011406,122.5034403000027,122.48681190051138,50.01502300053835,,,,,,,,,,,,,,,,77777,right,no,None,2025-05-21_13h12.07.863,RL_out-of-scanner,2024.2.4,60.0937703897127,2025-05-21 13h12.39.206334 -0500,
10,0,10,space,4.109915900044143,None,5,7.605671299621463,None,50.01640580035746,k,0.3684533992782235,None,None,50.41582390014082,50.416086699813604,51.91546769998968,51.91550120059401,52.91503440029919,52.91506110038608,53.915061600506306,,,,,,,0,0,0,0,10,0,10,0,122.5034403000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.01640580035746,122.48825110029429,122.5034403000027,122.5034403000027,122.5034403000027,122.5034403000027,122.8875649003312,k,0.3684533992782235,None,right,1,13,6,0,8,6,None,50.41582390014082,50.416086699813604,122.88792200013995,122.90329120028764,122.90329120028764,124.40379930008203,124.40379930008203,124.38723830040544,51.91546769998968,51.91550120059401,124.39560880046338,124.40379930008203,124.40379930008203,125.40269909985363,125.40269909985363,125.38682220038027,stimuli/box_coin_transparent.png,52.91503440029919,52.91506110038608,125.38688699994236,125.40269909985363,126.40323690045625,126.38684959989041,53.915061600506306,,,,,,,,,,,,,,,,77777,right,no,None,2025-05-21_13h12.07.863,RL_out-of-scanner,2024.2.4,60.0937703897127,2025-05-21 13h12.39.206334 -0500,
11,0,11,space,4.109915900044143,None,5,7.605671299621463,None,53.91702370066196,k,0.5919721005484462,None,None,54.532892500050366,54.53319030068815,56.53198910038918,56.5320218000561,57.531979200430214,57.532010099850595,59.031179000623524,,,,,,,0,0,0,0,11,0,11,0,126.40323690045625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.91702370066196,126.3888699002564,126.40323690045625,126.40323690045625,126.40323690045625,126.40323690045625,127.00461760070175,k,0.5919721005484462,None,right,1,13,7,0,9,7,None,54.532892500050366,54.53319030068815,127.00503080058843,127.02006600052118,127.02006600052118,129.0203632004559,129.0203632004559,129.0037596002221,56.53198910038918,56.5320218000561,129.01283210050315,129.0203632004559,129.0203632004559,130.01974370051175,130.01974370051175,130.00376550015062,stimuli/box_coin_transparent.png,57.531979200430214,57.532010099850595,130.00384090002626,130.01974370051175,131.51973580010235,131.50296880025417,59.031179000623524,,,,,,,,,,,,,,,,77777,right,no,None,2025-05-21_13h12.07.863,RL_out-of-scanner,2024.2.4,60.0937703897127,2025-05-21 13h12.39.206334 -0500,
12,0,12,space,4.109915900044143,None,5,7.605671299621463,None,59.03248819988221,k,0.8266135007143021,None,None,59.882650500163436,59.88288290053606,60.88153940066695,60.8815747005865,61.88179610017687,61.88182280026376,64.88175760023296,,,,,,,0,0,0,0,12,0,12,0,131.51973580010235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.03248819988221,131.50432230066508,131.51973580010235,131.51973580010235,131.51973580010235,131.51973580010235,132.35440380033106,k,0.8266135007143021,None,right,1,13,8,0,10,8,None,59.882650500163436,59.88288290053606,132.35471800062805,132.36976230051368,132.36976230051368,133.37002519983798,133.37002519983798,133.35330739989877,60.88153940066695,60.8815747005865,133.36099790036678,133.37002519983798,133.37002519983798,134.36915510054678,134.36915510054678,134.35358600039035,stimuli/box_coin_transparent.png,61.88179610017687,61.88182280026376,134.35364990029484,134.36915510054678,137.36947169993073,137.35354240052402,64.88175760023296,,,,,,,,,,,,,,,,77777,right,no,None,2025-05-21_13h12.07.863,RL_out-of-scanner,2024.2.4,60.0937703897127,2025-05-21 13h12.39.206334 -0500,
13,0,13,space,4.109915900044143,None,5,7.605671299621463,None,64.88319389987737,k,0.7075487999245524,None,None,65.61591889988631,65.61619060020894,66.11527850013226,66.11532580014318,67.11477620061487,67.11480510048568,69.11448460072279,,,,,,,0,0,0,0,13,0,13,0,137.36947169993073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.88319389987737,137.3550312006846,137.36947169993073,137.36947169993073,137.36947169993073,137.36947169993073,138.0876553002745,k,0.7075487999245524,None,right,1,13,9,0,11,9,None,65.61591889988631,65.61619060020894,138.08802259992808,138.10338120069355,138.10338120069355,138.60350000020117,138.60350000020117,138.58703830000013,66.11527850013226,66.11532580014318,138.59772330056876,138.60350000020117,138.60350000020117,139.60236540064216,139.60236540064216,139.58656320068985,stimuli/box_coin_transparent.png,67.11477620061487,67.11480510048568,139.58663310017437,139.60236540064216,141.6027358006686,141.58627350069582,69.11448460072279,,,,,,,,,,,,,,,,77777,right,no,None,2025-05-21_13h12.07.863,RL_out-of-scanner,2024.2.4,60.0937703897127,2025-05-21 13h12.39.206334 -0500,
14,0,14,space,4.109915900044143,None,5,7.605671299621463,None,69.11580660007894,k,0.8782381992787123,None,None,70.01535699982196,70.01558220013976,71.51523650065064,71.5152681004256,72.53092550020665,72.53095920011401,73.53054810035974,,,,,,,0,0,0,0,14,0,14,0,141.6027358006686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.11580660007894,141.58763600047678,141.6027358006686,141.6027358006686,141.6027358006686,141.6027358006686,142.48710220027715,k,0.8782381992787123,None,right,1,13,10,0,12,10,None,70.01535699982196,70.01558220013976,142.48741149995476,142.50275730062276,142.50275730062276,144.00533299986273,144.00533299986273,143.9870071001351,71.51523650065064,71.5152681004256,143.9949203003198,144.00533299986273,144.00533299986273,,,145.00270720012486,stimuli/box_coin_transparent.png,72.53092550020665,72.53095920011401,145.0027914000675,145.0187231004238,146.01921680010855,146.00233789999038,73.53054810035974,,,,,,,,,,,,,,,,77777,right,no,None,2025-05-21_13h12.07.863,RL_out-of-scanner,2024.2.4,60.0937703897127,2025-05-21 13h12.39.206334 -0500,
15,0,15,space,4.109915900044143,None,5,7.605671299621463,None,73.53184359986335,k,0.2963765002787113,None,None,73.84835830051452,73.84861799981445,74.84787190053612,74.84791829995811,75.84792350046337,75.847950800322,77.84728949982673,,,,,,,0,0,0,0,15,0,15,0,146.01921680010855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.53184359986335,146.00367590039968,146.01921680010855,146.01921680010855,146.01921680010855,146.01921680010855,146.3200893001631,k,0.2963765002787113,None,right,1,13,11,0,13,11,None,73.84835830051452,73.84861799981445,146.32045030035079,146.33590890001506,146.33590890001506,147.3363495003432,147.3363495003432,147.31964400038123,74.84787190053612,74.84791829995811,147.3288763007149,147.3363495003432,147.3363495003432,148.33529500011355,148.33529500011355,148.31971130054444,stimuli/box_coin_transparent.png,75.84792350046337,75.847950800322,148.31977690011263,148.33529500011355,150.335691800341,150.31907280068845,77.84728949982673,,,,,,,,,,,,,,,,77777,right,no,None,2025-05-21_13h12.07.863,RL_out-of-scanner,2024.2.4,60.0937703897127,2025-05-21 13h12.39.206334 -0500,
16,0,16,space,4.109915900044143,None,5,7.605671299621463,None,77.84883600007743,k,0.3099213996902108,None,None,78.18150650057942,78.18172730039805,80.18116670008749,80.18121619988233,81.18083760049194,81.18086900003254,82.180634399876,,,,,,,0,0,0,0,16,0,16,0,150.335691800341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.84883600007743,150.32066449988633,150.335691800341,150.335691800341,150.335691800341,150.335691800341,150.65326150041074,k,0.3099213996902108,None,right,0,13,11,0,14,11,None,78.18150650057942,78.18172730039805,150.65355370007455,150.66919879987836,150.66919879987836,152.66962910071015,152.66962910071015,152.65292390063405,80.18116670008749,80.18121619988233,152.66084390040487,152.66962910071015,152.66962910071015,153.6684563998133,153.6684563998133,153.65262600034475,stimuli/box_empty_transparent.png,81.18083760049194,81.18086900003254,153.6526981005445,153.6684563998133,154.6689122999087,154.65242290031165,82.180634399876,,,,,,,,,,,,,,,,77777,right,no,None,2025-05-21_13h12.07.863,RL_out-of-scanner,2024.2.4,60.0937703897127,2025-05-21 13h12.39.206334 -0500,
17,0,17,space,4.109915900044143,None,5,7.605671299621463,None,82.18213040009141,j,0.6344734001904726,None,None,82.84817459993064,82.8484669001773,83.84778110031039,83.84783310070634,84.84792220033705,84.84795359987766,85.84718120004982,,,,,,,0,0,0,0,17,0,17,0,154.6689122999087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.18213040009141,154.6539626000449,154.6689122999087,154.6689122999087,154.6689122999087,154.6689122999087,155.31990659981966,j,0.6344734001904726,None,right,0,13,11,0,14,11,None,82.84817459993064,82.8484669001773,155.32029560022056,155.33566530048847,155.33566530048847,156.33630300033838,156.33630300033838,156.31953470036387,83.84778110031039,83.84783310070634,156.32748670037836,156.33630300033838,156.33630300033838,157.3352153999731,157.3352153999731,157.3197103999555,stimuli/box_empty_transparent.png,84.84792220033705,84.84795359987766,157.31978540029377,157.3352153999731,158.33558449987322,158.31896330043674,85.84718120004982,,,,,,,,,,,,,,,,77777,right,no,None,2025-05-21_13h12.07.863,RL_out-of-scanner,2024.2.4,60.0937703897127,2025-05-21 13h12.39.206334 -0500,
18,0,18,space,4.109915900044143,None,5,7.605671299621463,None,85.84896040055901,k,0.4759896006435156,None,None,86.34821770060807,86.34845340065658,89.84741780068725,89.84746280033141,90.84755600057542,90.8475927002728,92.84686490055174,,,,,,,0,0,0,0,18,0,18,0,158.33558449987322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.84896040055901,158.32080870028585,158.33558449987322,158.33558449987322,158.33558449987322,158.33558449987322,158.81997200008482,k,0.4759896006435156,None,right,1,13,12,0,15,12,None,86.34821770060807,86.34845340065658,158.8202857002616,158.83553769998252,158.83553769998252,162.33625739999115,162.33625739999115,162.31916800048202,89.84741780068725,89.84746280033141,162.32751710060984,162.33625739999115,162.33625739999115,163.3348702006042,163.3348702006042,163.3193442998454,stimuli/box_coin_transparent.png,90.84755600057542,90.8475927002728,163.31942960061133,163.3348702006042,165.33528230059892,165.31864900048822,92.84686490055174,,,,,,,,,,,,,,,,77777,right,no,None,2025-05-21_13h12.07.863,RL_out-of-scanner,2024.2.4,60.0937703897127,2025-05-21 13h12.39.206334 -0500,
19,0,19,space,4.109915900044143,None,5,7.605671299621463,None,92.84896400012076,k,0.402751199901104,None,None,93.28155420068651,93.28177839983255,94.28105800040066,94.28109630011022,95.28084520064294,95.28087130002677,96.78006239980459,,,,,,,0,0,0,0,19,0,19,0,165.33528230059892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.84896400012076,165.32080700062215,165.33528230059892,165.33528230059892,165.33528230059892,165.33528230059892,165.75331010017544,k,0.402751199901104,None,right,0,13,12,0,16,12,None,93.28155420068651,93.28177839983255,165.7536049000919,165.7687197998166,165.7687197998166,166.76942230015993,166.76942230015993,166.75282650068402,94.28105800040066,94.28109630011022,166.7611378999427,166.76942230015993,166.76942230015993,167.7684000004083,167.7684000004083,167.75263500027359,stimuli/box_empty_transparent.png,95.28084520064294,95.28087130002677,167.75269600003958,167.7684000004083,169.26843619998544,169.25185529980808,96.78006239980459,,,,,,,,,,,,,,,,77777,right,no,None,2025-05-21_13h12.07.863,RL_out-of-scanner,2024.2.4,60.0937703897127,2025-05-21 13h12.39.206334 -0500,
