thisN,thisTrialN,thisRepN,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome_left_box.stopped,outcome_right_box.stopped,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,trials.all_keys.rt,trials.all_keys.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,coins_won_text.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart
21,0,21,space,2.5132015999406576,None,5,1.2503874995745718,None,102.58133570011705,j,0.4158383999019861,None,None,103.01404070015997,103.0143822003156,106.01220809994265,106.01224600011483,107.01209450000897,107.0121343000792,108.5130120003596,,,,,,,0,0,0,0,21,0,21,0,117.38597290031612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.58133570011705,117.3721743999049,117.38597290031612,117.38597290031612,117.38597290031612,117.38597290031612,117.80475250026211,j,0.4158383999019861,None,left,0,12,4,1,18,13,None,103.01404070015997,103.0143822003156,117.80521980021149,117.81918440014124,117.81918440014124,120.81957870023325,120.81957870023325,120.80298190005124,106.01220809994265,106.01224600011483,120.81120110023767,120.81957870023325,120.81957870023325,121.81842090003192,121.81842090003192,121.80288009997457,stimuli/box_empty_transparent.png,107.01209450000897,107.0121343000792,121.8029740001075,121.81842090003192,123.32041680021212,123.30380279989913,108.5130120003596,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
22,0,22,space,2.5132015999406576,None,5,1.2503874995745718,None,108.51450000004843,k,0.3595091998577118,None,None,108.89793990040198,108.89822150021791,110.4119961000979,110.41203510016203,111.41221670014784,111.41224910039455,113.41141730034724,,,,,,,0,0,0,0,22,0,22,0,123.32041680021212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.51450000004843,123.30533790029585,123.32041680021212,123.32041680021212,123.32041680021212,123.32041680021212,123.68868640018627,k,0.3595091998577118,None,left,0,12,4,1,18,13,None,108.89793990040198,108.89822150021791,123.6890577999875,123.70376279996708,123.70376279996708,125.2192905000411,125.2192905000411,125.20276900008321,110.4119961000979,110.41203510016203,125.21103300014511,125.2192905000411,125.2192905000411,,,126.2030048999004,stimuli/box_empty_transparent.png,111.41221670014784,111.41224910039455,126.20308450004086,126.21854209993035,128.2187322000973,128.20220210030675,113.41141730034724,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
23,0,23,space,2.5132015999406576,None,5,1.2503874995745718,None,113.41362140001729,k,0.3229246996343136,None,None,113.76277590030804,113.76312680030242,115.26181040005758,115.2618489000015,116.26268480019644,116.26272550038993,117.76248410018161,,,,,,,0,0,0,0,23,0,23,0,128.2187322000973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.41362140001729,128.2044728999026,128.2187322000973,128.2187322000973,128.2187322000973,128.2187322000973,128.5535122002475,k,0.3229246996343136,None,left,0,12,4,1,18,13,None,113.76277590030804,113.76312680030242,128.5539771001786,128.56904130009934,128.56904130009934,130.06944670015946,130.06944670015946,130.05258420016617,115.26181040005758,115.2618489000015,130.06093819998205,130.06944670015946,130.06944670015946,,,131.05345549993217,stimuli/box_empty_transparent.png,116.26268480019644,116.26272550038993,131.0535671999678,131.0694168000482,132.5698675,132.55327580031008,117.76248410018161,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
24,0,24,space,2.5132015999406576,None,5,1.2503874995745718,None,117.76414939993992,k,0.8372408002614975,None,None,118.63013199996203,118.63039840012789,120.63008829997852,120.63013620022684,121.62845680024475,121.62851610034704,123.12931610038504,,,,,,,0,0,0,0,24,0,24,0,132.5698675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.76414939993992,132.55498800007626,132.5698675,132.5698675,132.5698675,132.5698675,133.4208792001009,k,0.8372408002614975,None,left,0,12,4,1,18,13,None,118.63013199996203,118.63039840012789,133.4212336000055,133.4363174000755,133.4363174000755,135.43568760016933,135.43568760016933,135.42084980010986,120.63008829997852,120.63013620022684,135.4295450001955,135.43568760016933,135.43568760016933,136.43507099989802,136.43507099989802,136.4192435001023,stimuli/box_empty_transparent.png,121.62845680024475,121.62851610034704,136.41935619991273,136.43507099989802,137.93581480020657,137.92010860005394,123.12931610038504,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
25,0,25,space,2.5132015999406576,None,5,1.2503874995745718,None,123.13079520035535,j,0.427006,None,None,123.57980060018599,123.58013730030507,124.5951927001588,124.59524339996278,125.5947537003085,125.59479250013828,129.09609450027347,,,,,,,0,0,0,0,25,0,25,0,137.93581480020657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.13079520035535,137.92163300001994,137.93581480020657,137.93581480020657,137.93581480020657,137.93581480020657,138.3705261000432,j,0.427006,None,left,1,12,5,1,19,14,None,123.57980060018599,123.58013730030507,138.37097349995747,138.38846240006387,138.38846240006387,139.40264370013028,139.40264370013028,139.38594140019268,124.5951927001588,124.59524339996278,139.3967186002992,139.40264370013028,139.40264370013028,140.4013632000424,140.4013632000424,140.38554230006412,stimuli/box_coin_transparent.png,125.5947537003085,125.59479250013828,140.38563159992918,140.4013632000424,143.9029920003377,143.8868828001432,129.09609450027347,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
26,0,26,space,2.5132015999406576,None,5,1.2503874995745718,None,129.09790460020304,j,0.39961110008880496,None,None,129.51360040018335,129.5139997000806,130.02928210003302,130.0293213003315,131.02806530008093,131.0280980002135,134.52770260022953,,,,,,,0,0,0,0,26,0,26,0,143.9029920003377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.09790460020304,143.8887483999133,143.9029920003377,143.9029920003377,143.9029920003377,143.9029920003377,144.30433170031756,j,0.39961110008880496,None,left,1,12,6,1,20,15,None,129.51360040018335,129.5139997000806,144.30485519999638,144.3198810000904,144.3198810000904,144.83592140022665,144.83592140022665,144.82005649991333,130.02928210003302,130.0293213003315,144.83007019991055,144.83592140022665,144.83592140022665,145.83446970023215,145.83446970023215,145.8188570002094,stimuli/box_coin_transparent.png,131.02806530008093,131.0280980002135,145.8189310003072,145.83446970023215,149.33487759996206,149.3184862001799,134.52770260022953,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
27,0,27,space,2.5132015999406576,None,5,1.2503874995745718,None,134.52954650018364,j,0.4849183,None,None,135.04551720013842,135.04584470018744,136.54467890039086,136.54472670005634,137.5449214000255,137.54496229998767,138.54654510039836,,,,,,,0,0,0,0,27,0,27,0,149.33487759996206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.52954650018364,149.32038559997454,149.33487759996206,149.33487759996206,149.33487759996206,149.33487759996206,149.83625579997897,j,0.4849183,None,left,1,12,7,1,21,16,None,135.04551720013842,135.04584470018744,149.8366825003177,149.8517901999876,149.8517901999876,151.35188140021637,151.35188140021637,151.33544620033354,136.54467890039086,136.54472670005634,151.34563890006393,151.35188140021637,151.35188140021637,,,152.3357031000778,stimuli/box_coin_transparent.png,137.5449214000255,137.54496229998767,152.3358061001636,152.35124649992213,153.35336290020496,153.33733629994094,138.54654510039836,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
28,0,28,space,2.5132015999406576,None,5,1.2503874995745718,None,138.54804990021512,j,0.6778629003092647,None,None,139.2467500003986,139.24714650027454,140.24649790022522,140.24654379999265,141.2463808003813,141.24641939997673,144.74542610021308,,,,,,,0,0,0,0,28,0,28,0,153.35336290020496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.54804990021512,153.33888840023428,153.35336290020496,153.35336290020496,153.35336290020496,153.35336290020496,154.03746889997274,j,0.6778629003092647,None,left,0,12,7,1,22,16,None,139.2467500003986,139.24714650027454,154.0379886003211,154.05311969993636,154.05311969993636,155.05180210014805,155.05180210014805,155.03726390004158,140.24649790022522,140.24654379999265,155.04597510024905,155.05180210014805,155.05180210014805,156.05296380026266,156.05296380026266,156.0371667998843,stimuli/box_empty_transparent.png,141.2463808003813,141.24641939997673,156.03725840011612,156.05296380026266,159.55278610019013,159.53621880011633,144.74542610021308,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
29,0,29,space,2.5132015999406576,None,5,1.2503874995745718,None,144.74700880004093,j,0.7816388998180628,None,None,145.54721930017695,145.54763620020822,147.54550600005314,147.5455470001325,148.56097340025008,148.56102000037208,149.56177070038393,,,,,,,0,0,0,0,29,0,29,0,159.55278610019013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.74700880004093,159.5378473000601,159.55278610019013,159.55278610019013,159.55278610019013,159.55278610019013,160.33795130020007,j,0.7816388998180628,None,left,0,12,7,1,23,16,None,145.54721930017695,145.54763620020822,160.3384790001437,160.35248399991542,160.35248399991542,162.35365150030702,162.35365150030702,162.33626769995317,147.54550600005314,147.5455470001325,162.34463619999588,162.35365150030702,162.35365150030702,,,163.35175170004368,stimuli/box_empty_transparent.png,148.56097340025008,148.56102000037208,163.35185889992863,163.36732299998403,164.3681594999507,164.35255980025977,149.56177070038393,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
30,0,30,space,2.5132015999406576,None,5,1.2503874995745718,None,149.5632829000242,j,0.6620119,None,None,150.24572720006108,150.24621080001816,151.24425540026277,151.24429740011692,152.2443826,152.24441489996389,153.24379930039868,,,,,,,0,0,0,0,30,0,30,0,164.3681594999507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.5632829000242,164.35412089992315,164.3681594999507,164.3681594999507,164.3681594999507,164.3681594999507,165.0364564000629,j,0.6620119,None,left,1,12,8,1,24,17,None,150.24572720006108,150.24621080001816,165.03704890003428,165.05139370029792,165.05139370029792,166.05145950010046,166.05145950010046,166.03501849994063,151.24425540026277,151.24429740011692,166.04521030001342,166.05145950010046,166.05145950010046,167.0506251002662,167.0506251002662,167.03517189994454,stimuli/box_coin_transparent.png,152.2443826,152.24441489996389,167.03524850029498,167.0506251002662,168.05120190000162,168.0345908002928,153.24379930039868,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
31,0,31,space,2.5132015999406576,None,5,1.2503874995745718,None,153.24523680005223,j,0.5000732000917196,None,None,153.76221390021965,153.76272020023316,156.76210110029206,156.76214610040188,157.77693670010194,157.7769703003578,160.29327830020338,,,,,,,0,0,0,0,31,0,31,0,168.05120190000162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.24523680005223,168.0360751003027,168.05120190000162,168.05120190000162,168.05120190000162,168.05120190000162,168.5529623,j,0.5000732000917196,None,left,1,12,9,1,25,18,None,153.76221390021965,153.76272020023316,168.55355890002102,168.56768399989232,168.56768399989232,171.5698246001266,171.5698246001266,171.55286689987406,156.76210110029206,156.76214610040188,171.56392419990152,171.5698246001266,171.5698246001266,,,172.56772440019995,stimuli/box_coin_transparent.png,157.77693670010194,157.7769703003578,172.56780380010605,172.5848772,175.1007794002071,175.08407159987837,160.29327830020338,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
32,0,32,space,2.5132015999406576,None,5,1.2503874995745718,None,160.29481310024858,j,0.7328689000569284,None,['j'],161.04515880020335,161.04553760029376,162.0452254,162.04526380030438,163.06199930002913,163.06203680019826,164.06123460037634,[0.33373539987951517],[0.05665000015869737],,,,,0,0,0,0,32,0,32,0,175.1007794002071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.29481310024858,175.08565220003948,175.1007794002071,175.1007794002071,175.1007794002071,175.1007794002071,175.83584660012275,j,0.7328689000569284,None,left,1,12,10,1,26,19,['j'],161.04515880020335,161.04553760029376,175.8363955002278,175.85120090004057,175.85120090004057,176.8521162001416,176.8521162001416,176.83599540032446,162.0452254,162.04526380030438,176.8458616998978,176.8521162001416,176.8521162001416,,,177.85278070019558,stimuli/box_coin_transparent.png,163.06199930002913,163.06203680019826,177.85287309996784,177.8673447999172,178.86826140014455,178.85202600015327,164.06123460037634,[0.33373539987951517],[0.05665000015869737],,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
33,0,33,space,2.5132015999406576,None,5,1.2503874995745718,None,164.06304670032114,j,0.5013656998053193,None,None,164.59446670021862,164.59483760036528,166.59362140018493,166.59367840038612,167.60992860002443,167.6099598,169.11108019994572,,,,,,,0,0,0,0,33,0,33,0,178.86826140014455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.06304670032114,178.85389010002837,178.86826140014455,178.86826140014455,178.86826140014455,178.86826140014455,179.38520170003176,j,0.5013656998053193,None,left,1,12,11,1,27,20,None,164.59446670021862,164.59483760036528,179.38568959990516,179.40084369992837,179.40084369992837,181.4031730000861,181.4031730000861,181.3843659,166.59362140018493,166.59367840038612,181.39724080031738,181.4031730000861,181.4031730000861,,,182.40071830013767,stimuli/box_coin_transparent.png,167.60992860002443,167.6099598,182.4007930001244,182.41727520013228,183.91871900018305,183.90187219996005,169.11108019994572,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
34,0,34,space,2.5132015999406576,None,5,1.2503874995745718,None,169.11260750005022,j,0.38292260002344847,None,None,169.51261730026454,169.51296580024064,172.52676210040227,172.52681290032342,173.52769780019298,173.52773730037734,176.02726660016924,,,,,,,0,0,0,0,34,0,34,0,183.91871900018305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169.11260750005022,183.90344429994002,183.91871900018305,183.91871900018305,183.91871900018305,183.91871900018305,184.3033692999743,j,0.38292260002344847,None,left,1,12,12,1,28,21,None,169.51261730026454,169.51296580024064,184.3038029000163,184.31831840006635,184.31831840006635,187.33695590030402,187.33695590030402,187.3175217001699,172.52676210040227,172.52681290032342,187.33050610031933,187.33695590030402,187.33695590030402,,,188.31847249995917,stimuli/box_coin_transparent.png,173.52769780019298,173.52773730037734,188.31858200021088,188.33451890014112,190.83512430032715,190.8180547999218,176.02726660016924,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
35,0,35,space,2.5132015999406576,None,5,1.2503874995745718,None,176.02906600013375,j,0.25335359992459416,None,None,176.31074710004032,176.31106890039518,177.80988029995933,177.80992510030046,178.8104305001907,178.81046800035983,179.80941430013627,,,,,,,0,0,0,0,35,0,35,0,190.83512430032715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176.02906600013375,190.81991010019556,190.83512430032715,190.83512430032715,190.83512430032715,190.83512430032715,191.1014972999692,j,0.25335359992459416,None,right,1,14,0,2,28,21,None,176.31074710004032,176.31106890039518,191.1019057,191.11708940006793,191.11708940006793,192.6177332000807,192.6177332000807,192.6006469000131,177.80988029995933,177.80992510030046,192.60961699998006,192.6177332000807,192.6177332000807,193.6167454002425,193.6167454002425,193.60121730016544,stimuli/box_empty_transparent.png,178.8104305001907,178.81046800035983,193.60130980005488,193.6167454002425,194.61821220023558,194.6002063001506,179.80941430013627,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
36,0,36,space,2.5132015999406576,None,5,1.2503874995745718,None,179.81084180017933,j,0.6236644,None,None,180.46182089997455,180.46220570011064,181.96039800019935,181.9604392000474,182.96023209998384,182.96028230013326,186.47611880023032,,,,,,,0,0,0,0,36,0,36,0,194.61821220023558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.81084180017933,194.60168009996414,194.61821220023558,194.61821220023558,194.61821220023558,194.61821220023558,195.25255660014227,j,0.6236644,None,right,1,14,0,2,28,21,None,180.46182089997455,180.46220570011064,195.2530473,195.26717559993267,195.26717559993267,196.76756589999422,196.76756589999422,196.75116500025615,181.96039800019935,181.9604392000474,196.76005200017244,196.76756589999422,196.76756589999422,197.76786229992285,197.76786229992285,197.75100870011374,stimuli/box_empty_transparent.png,182.96023209998384,182.96028230013326,197.75112360017374,197.76786229992285,201.28356079990044,201.2669076002203,186.47611880023032,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
37,0,37,space,2.5132015999406576,None,5,1.2503874995745718,None,186.47794510005042,j,0.4042462999932468,None,None,186.91128290025517,186.9116905000992,188.9098459002562,188.90988390007988,189.90974230039865,189.90977440029383,190.90910870023072,,,,,,,0,0,0,0,37,0,37,0,201.28356079990044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.47794510005042,201.2687826999463,201.28356079990044,201.28356079990044,201.28356079990044,201.28356079990044,201.7020157999359,j,0.4042462999932468,None,right,1,14,0,2,28,21,None,186.91128290025517,186.9116905000992,201.70253290003166,201.71677449997514,201.71677449997514,203.71731860004365,203.71731860004365,203.70061889989302,188.9098459002562,188.90988390007988,203.70888879988343,203.71731860004365,203.71731860004365,204.7163358000107,204.7163358000107,204.7005344000645,stimuli/box_empty_transparent.png,189.90974230039865,189.90977440029383,204.70060739992186,204.7163358000107,205.7166710998863,205.69989470019937,190.90910870023072,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
38,0,38,space,2.5132015999406576,None,5,1.2503874995745718,None,190.9109995001927,k,0.48803280014544725,None,None,191.4270093003288,191.42725459998474,192.42635530000553,192.42639819998294,193.42626310000196,193.42629490001127,194.9256419003941,,,,,,,0,0,0,0,38,0,38,0,205.7166710998863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.9109995001927,205.70184369990602,205.7166710998863,205.7166710998863,205.7166710998863,205.7166710998863,206.21775810001418,k,0.48803280014544725,None,right,1,14,1,2,29,22,None,191.4270093003288,191.42725459998474,206.2180894999765,206.2333080000244,206.2333080000244,207.23391119996086,207.23391119996086,207.21711930027232,192.42635530000553,192.42639819998294,207.22796600032598,207.23391119996086,207.23391119996086,208.23261759988964,208.23261759988964,208.21705310000107,stimuli/box_coin_transparent.png,193.42626310000196,193.42629490001127,208.2171284998767,208.23261759988964,209.73340230016038,209.71643490018323,194.9256419003941,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
39,0,39,space,2.5132015999406576,None,5,1.2503874995745718,None,194.9271608,k,0.4302241997793317,None,None,195.37678130017594,195.37705870019272,196.37602369999513,196.3760676,197.37642040010542,197.37645720038563,198.37535470025614,,,,,,,0,0,0,0,39,0,39,0,209.73340230016038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.9271608,209.71799990022555,209.73340230016038,209.73340230016038,209.73340230016038,209.73340230016038,210.16753110010177,k,0.4302241997793317,None,right,1,14,2,2,30,23,None,195.37678130017594,195.37705870019272,210.16789430007339,210.1836542999372,210.1836542999372,211.1835868000053,211.1835868000053,211.16679200017825,196.37602369999513,196.3760676,211.17750809993595,211.1835868000053,211.1835868000053,212.1829327000305,212.1829327000305,212.1672069001943,stimuli/box_coin_transparent.png,197.37642040010542,197.37645720038563,212.16729670017958,212.1829327000305,213.18342370027676,213.16614690003917,198.37535470025614,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
40,0,40,space,2.5132015999406576,None,5,1.2503874995745718,None,198.37678930023685,k,0.524361,None,None,198.9279153002426,198.92818449996412,200.42738320026547,200.4274224000983,201.44232670031488,201.44237080030143,202.44485020032153,,,,,,,0,0,0,0,40,0,40,0,213.18342370027676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.37678930023685,213.16762720001861,213.18342370027676,213.18342370027676,213.18342370027676,213.18342370027676,213.7186668999493,k,0.524361,None,right,1,14,3,2,31,24,None,198.9279153002426,198.92818449996412,213.71901950007305,213.7343083000742,213.7343083000742,215.23541320022196,215.23541320022196,215.2181529002264,200.42738320026547,200.4274224000983,215.2294117999263,215.23541320022196,215.23541320022196,,,216.23310519987717,stimuli/box_coin_transparent.png,201.44232670031488,201.44237080030143,216.23322020005435,216.24906470021233,217.2496974,217.2356338999234,202.44485020032153,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
41,0,41,space,2.5132015999406576,None,5,1.2503874995745718,None,202.44642930012196,k,0.44396259961649776,None,None,202.91105610039085,202.9113221,203.9094003001228,203.90944220032543,204.90976450033486,204.90980690019205,207.9087108001113,,,,,,,0,0,0,0,41,0,41,0,217.2496974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.44642930012196,217.23727140016854,217.2496974,217.2496974,217.2496974,217.2496974,217.7018074002117,k,0.44396259961649776,None,right,0,14,3,2,32,24,None,202.91105610039085,202.9113221,217.70215700007975,217.71731620002538,217.71731620002538,218.71662670001388,218.71662670001388,218.7001570002176,203.9094003001228,203.90944220032543,218.7084448998794,218.71662670001388,218.71662670001388,,,219.7005461,stimuli/box_empty_transparent.png,204.90976450033486,204.90980690019205,219.7006558002904,219.71649700030684,222.71611590031534,222.69949509995058,207.9087108001113,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
42,0,42,space,2.5132015999406576,None,5,1.2503874995745718,None,207.91031050030142,k,0.4445738000795245,None,None,208.3769543999806,208.37722739996389,210.39352910034359,210.3935670000501,211.39373880019411,211.39377250010148,214.89269140036777,,,,,,,0,0,0,0,42,0,42,0,222.71611590031534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.91031050030142,222.70116200018674,222.71611590031534,222.71611590031534,222.71611590031534,222.71611590031534,223.16770320013165,k,0.4445738000795245,None,right,1,14,4,2,33,25,None,208.3769543999806,208.37722739996389,223.16806280007586,223.18589140009135,223.18589140009135,225.20032780012116,225.20032780012116,225.18429820006713,210.39352910034359,210.3935670000501,225.19471150031313,225.20032780012116,225.20032780012116,226.1999991,226.1999991,226.1845281003043,stimuli/box_coin_transparent.png,211.39373880019411,211.39377250010148,226.18460630020127,226.1999991,229.7004897003062,229.6834829999134,214.89269140036777,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
43,0,43,space,2.5132015999406576,None,5,1.2503874995745718,None,214.8941451003775,k,0.3657816001214087,None,None,215.27874310035259,215.2790626003407,216.2766722002998,216.2767182001844,217.27669550012797,217.27673330018297,219.29147450020537,,,,,,,0,0,0,0,43,0,43,0,229.7004897003062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.8941451003775,229.68498230027035,229.7004897003062,229.7004897003062,229.7004897003062,229.7004897003062,230.06945409998298,k,0.3657816001214087,None,right,0,14,4,2,34,25,None,215.27874310035259,215.2790626003407,230.06990330014378,230.08429890032858,230.08429890032858,231.08288990007713,231.08288990007713,231.06743680033833,216.2766722002998,216.2767182001844,231.07602840010077,231.08288990007713,231.08288990007713,232.08365780021995,232.08365780021995,232.06748270010576,stimuli/box_empty_transparent.png,217.27669550012797,217.27673330018297,232.0675721,232.08365780021995,234.09903810033575,234.0822688001208,219.29147450020537,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
44,0,44,space,2.5132015999406576,None,5,1.2503874995745718,None,219.29298330005258,k,0.5381096000783145,None,None,219.85929840011522,219.85969630023465,222.35888530034572,222.3589270999655,223.35866030026227,223.35869320016354,225.35794660029933,,,,,,,0,0,0,0,44,0,44,0,234.09903810033575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.29298330005258,234.0838228999637,234.09903810033575,234.09903810033575,234.09903810033575,234.09903810033575,234.65001930017024,k,0.5381096000783145,None,right,1,14,5,2,35,26,None,219.85929840011522,219.85969630023465,234.65054660011083,234.66576820006594,234.66576820006594,237.1662912000902,237.1662912000902,237.149652,222.35888530034572,222.3589270999655,237.1597303999588,237.1662912000902,237.1662912000902,238.1654340000823,238.1654340000823,238.1494517000392,stimuli/box_coin_transparent.png,223.35866030026227,223.35869320016354,238.14954350003973,238.1654340000823,240.16543309995905,240.14873240003362,225.35794660029933,,,,,,,,,,,,,111111,right,no,None,2025-04-28_11h23.10.824,RL_out-of-scanner,2024.2.4,59.53763075980678,2025-04-28 11h23.35.571925 -0500
