thisN,thisTrialN,thisRepN,cue_resp_lp.keys,cue_resp_lp.rt,cue_resp_lp.duration,cue_resp_rp.keys,cue_resp_rp.rt,cue_resp_rp.duration,advance_press.keys,advance_press.rt,advance_press.duration,trigger_value.keys,trigger_value.rt,trigger_value.duration,cueOnTime,cue_resp.keys,cue_resp.rt,cue_resp.duration,all_keys.keys,cueOffTime,cueRespOnTime,cueRespOffTime,outcomeOnTime,outcomeOffTime,fixOnTime,fixOffTime,all_keys.rt,all_keys.duration,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,runs.thisRepN,runs.thisTrialN,runs.thisN,runs.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,prac_dir.started,welcome_text.started,advance_press_pd.started,prac_dir.stopped,advance_press_pd.keys,advance_press_pd.rt,advance_press_pd.duration,prac_left.started,left_box_lp.started,right_box_lp.started,cue_resp_lp.started,prac_left_text.started,prac_left.stopped,practice_loop.cue_resp_lp.keys,practice_loop.cue_resp_lp.rt,practice_loop.cue_resp_lp.duration,prac_left_response.started,left_box_lr.started,right_box_lr.started,prac_left_response.stopped,prac_right.started,left_box_rp.started,right_box_rp.started,cue_resp_rp.started,prac_right_text.started,prac_right.stopped,practice_loop.cue_resp_rp.keys,practice_loop.cue_resp_rp.rt,practice_loop.cue_resp_rp.duration,prac_right_response.started,left_box_rr.started,right_box_rr.started,prac_right_response.stopped,summary_instructions.started,summary_text.started,advance_to_runs.started,summary_instructions.stopped,advance_to_runs.keys,advance_to_runs.rt,advance_to_runs.duration,get_ready.started,get_ready_text.started,advance_press.started,get_ready.stopped,runs.advance_press.keys,runs.advance_press.rt,runs.advance_press.duration,scanner_trigger.started,scanner_text.started,trigger_value.started,scanner_trigger.stopped,runs.trigger_value.keys,runs.trigger_value.rt,runs.trigger_value.duration,trials.cueOnTime,cue.started,left_box.started,right_box.started,cue_resp.started,all_keys.started,cue.stopped,trials.cue_resp.keys,trials.cue_resp.rt,trials.cue_resp.duration,good_side,probability_sequence_value,magic_number,num_rewarded,num_switch,total_correct,num_gold_coins,trials.all_keys.keys,trials.cueOffTime,trials.cueRespOnTime,cue_response.started,left_box_response.started,right_box_response.started,left_box_response.stopped,right_box_response.stopped,cue_response.stopped,trials.cueRespOffTime,trials.outcomeOnTime,outcome.started,outcome_left_box.started,outcome_right_box.started,outcome_left_box.stopped,outcome_right_box.stopped,outcome.stopped,outcome_image,trials.outcomeOffTime,trials.fixOnTime,fixation.started,fixation_cross.started,fixation_cross.stopped,fixation.stopped,trials.fixOffTime,left_box.stopped,right_box.stopped,cue_resp.stopped,all_keys.stopped,trials.all_keys.rt,trials.all_keys.duration,run_feedback.started,coins_won_text.started,run_feedback.stopped,leftover_time_break.started,fixation_end.started,fixation_end.stopped,leftover_time_break.stopped,end_exp.started,end_exp.stopped,participant,handedness,practice,restart_from_run,date,expName,psychopyVersion,frameRate,expStart,
28,0,28,,,,,,,space,68.83658080000896,None,5,2.534737900015898,None,138.34230799996294,k,0.29835840000305325,None,None,138.65747519989964,138.6580110999057,139.65550679992884,139.6555640998995,140.6705888999859,140.670633599977,144.18461459991522,,,,,,,1,0,1,0,28,0,28,0,693.6494652999099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.34230799996294,693.6360866999021,693.6494652999099,693.6494652999099,693.6494652999099,693.6494652999099,693.9509493999649,k,0.29835840000305325,None,left,0,14,3,4,53,14,None,138.65747519989964,138.6580110999057,693.9517729999498,693.9656285999808,693.9656285999808,694.97039329994,694.97039329994,694.949142199941,139.65550679992884,139.6555640998995,694.9634598999983,694.97039329994,694.97039329994,,,695.9642594999168,stimuli/box_empty_transparent.png,140.6705888999859,140.670633599977,695.9643822999205,695.9803721999051,699.4944632999832,699.4782922999002,144.18461459991522,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
29,0,29,,,,,,,space,68.83658080000896,None,5,2.534737900015898,None,144.18741029989906,j,0.33213470003101975,None,None,144.5365830999799,144.53703419992235,146.55014799989294,146.55023209995124,147.56514979992062,147.56519569992088,148.56479340000078,,,,,,,1,0,1,0,29,0,29,0,699.4944632999832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.18741029989906,699.4811838999158,699.4944632999832,699.4944632999832,699.4944632999832,699.4944632999832,699.830180699937,j,0.33213470003101975,None,left,1,14,4,4,54,15,None,144.5365830999799,144.53703419992235,699.830794599955,699.8443106999621,699.8443106999621,701.8680184999248,701.8680184999248,701.8437880999409,146.55014799989294,146.55023209995124,701.8612863000017,701.8680184999248,701.8680184999248,,,702.85882329999,stimuli/box_coin_transparent.png,147.56514979992062,147.56519569992088,702.8589470000006,702.8749474999495,703.874982999987,703.8584686999675,148.56479340000078,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
30,0,30,,,,,,,space,68.83658080000896,None,5,2.534737900015898,None,148.56736190000083,j,0.3808697999920696,None,None,148.9660488999216,148.96650019998197,149.9641244999366,149.9641800998943,150.97910839994438,150.9791603999911,151.97847329999786,,,,,,,1,0,1,0,30,0,30,0,703.874982999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.56736190000083,703.8611344998935,703.874982999987,703.874982999987,703.874982999987,703.874982999987,704.2596467999974,j,0.3808697999920696,None,left,0,14,4,4,55,15,None,148.9660488999216,148.96650019998197,704.2602590000024,704.274422199931,704.274422199931,705.2798122999957,705.2798122999957,705.2577628999716,149.9641244999366,149.9641800998943,705.2720299999928,705.2798122999957,705.2798122999957,,,706.2727684999118,stimuli/box_empty_transparent.png,150.97910839994438,150.9791603999911,706.272911899956,706.2887432998978,707.2886986999074,707.2721510999836,151.97847329999786,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
31,0,31,,,,,,,space,68.83658080000896,None,5,2.534737900015898,None,151.98126159992535,j,0.377041699946858,None,None,152.380189999938,152.3806573000038,155.39304909994826,155.39310549991205,156.40772349992767,156.40778019989375,158.92312759999186,,,,,,,1,0,1,0,31,0,31,0,707.2886986999074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.98126159992535,707.2750363999512,707.2886986999074,707.2886986999074,707.2886986999074,707.2886986999074,707.6737796999514,j,0.377041699946858,None,left,1,14,5,4,56,16,None,152.380189999938,152.3806573000038,707.6744177999208,707.6880481999833,707.6880481999833,710.7103927999269,710.7103927999269,710.6866862999741,155.39304909994826,155.39310549991205,710.7037538998993,710.7103927999269,710.7103927999269,,,711.7013718999224,stimuli/box_coin_transparent.png,156.40772349992767,156.40778019989375,711.7015314999735,711.7179086999968,714.2328254999593,714.2168032999616,158.92312759999186,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
32,0,32,,,,,,,space,68.83658080000896,None,5,2.534737900015898,None,158.92553459992632,j,0.3294331000652164,None,None,159.27432839991525,159.2747829,160.27252999995835,160.272585199913,161.28754369996022,161.28759329998866,162.28701739991084,,,,,,,1,0,1,0,32,0,32,0,714.2328254999593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.92553459992632,714.2193072999362,714.2328254999593,714.2328254999593,714.2328254999593,714.2328254999593,714.5679267999949,j,0.3294331000652164,None,left,1,14,6,4,57,17,None,159.27432839991525,159.2747829,714.5685398998903,714.5824642999796,714.5824642999796,715.5900196000002,715.5900196000002,715.5661697000032,160.27252999995835,160.272585199913,715.5832165000029,715.5900196000002,715.5900196000002,,,716.5812084999634,stimuli/box_coin_transparent.png,161.28754369996022,161.28759329998866,716.5813450999558,716.5973101999843,717.596984499949,717.5806944998913,162.28701739991084,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
33,0,33,,,,,,,space,68.83658080000896,None,5,2.534737900015898,None,162.28951269993559,j,0.28796570003032684,None,None,162.60533009993378,162.60579329996835,164.61905449989717,164.6191084999591,165.6340827998938,165.63412879989482,167.14975549990777,,,,,,,1,0,1,0,33,0,33,0,717.596984499949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.28951269993559,717.5832830999279,717.596984499949,717.596984499949,717.596984499949,717.596984499949,717.8988082999131,j,0.28796570003032684,None,left,1,14,7,4,58,18,None,162.60533009993378,162.60579329996835,717.8995716999052,717.9134866999229,717.9134866999229,719.9370028999401,719.9370028999401,719.912693399936,164.61905449989717,164.6191084999591,719.9297680999152,719.9370028999401,719.9370028999401,,,720.927754699951,stimuli/box_coin_transparent.png,165.6340827998938,165.63412879989482,720.9278777999571,720.9437427999219,722.4597176999087,722.443431599997,167.14975549990777,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
34,0,34,,,,,,,space,68.83658080000896,None,5,2.534737900015898,None,167.15223599993624,j,0.2657173000043258,None,None,167.43503709998913,167.43549859989434,170.44794129999354,170.44799479993526,171.46284529997502,171.46289379999507,173.97788619995117,,,,,,,1,0,1,0,34,0,34,0,722.4597176999087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.15223599993624,722.4460066999309,722.4597176999087,722.4597176999087,722.4597176999087,722.4597176999087,722.7286256999942,j,0.2657173000043258,None,left,1,14,8,4,59,19,None,167.43503709998913,167.43549859989434,722.7292608999414,722.7429481999716,722.7429481999716,725.7653150999686,725.7653150999686,725.741570299957,170.44794129999354,170.44799479993526,725.7585706999525,725.7653150999686,725.7653150999686,,,726.7565013999119,stimuli/box_coin_transparent.png,171.46284529997502,171.46289379999507,726.7566468999721,726.7724527999526,729.2877340998966,729.2715322999284,173.97788619995117,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
35,0,35,,,,,,,space,68.83658080000896,None,5,2.534737900015898,None,173.9803541000001,j,0.37469210010021925,None,None,174.3794487999985,174.37992529990152,175.89310399990063,175.89315569994505,176.90838899998926,176.90843819989823,177.9079453999875,,,,,,,1,0,1,0,35,0,35,0,729.2877340998966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.9803541000001,729.2741258000024,729.2877340998966,729.2877340998966,729.2877340998966,729.2877340998966,729.6730461999541,j,0.37469210010021925,None,left,0,14,8,4,60,19,None,174.3794487999985,174.37992529990152,729.6736843999242,729.6874130999204,729.6874130999204,731.2080034998944,731.2080034998944,731.1867521998938,175.89310399990063,175.89315569994505,731.2012665999355,731.2080034998944,731.2080034998944,,,732.2020613999339,stimuli/box_empty_transparent.png,176.90838899998926,176.90843819989823,732.2021892999765,732.2182530999416,733.2177839999786,733.201621199958,177.9079453999875,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
36,0,36,,,,,,,space,68.83658080000896,None,5,2.534737900015898,None,177.91030429990496,j,0.34602189995348454,None,None,178.27567629993428,178.27613009989727,179.79015059990343,179.79020769998897,180.80525299999863,180.80530359991826,184.31944899994414,,,,,,,1,0,1,0,36,0,36,0,733.2177839999786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.91030429990496,733.2040782999247,733.2177839999786,733.2177839999786,733.2177839999786,733.2177839999786,733.5692720999941,j,0.34602189995348454,None,left,0,14,8,4,61,19,None,178.27567629993428,178.27613009989727,733.5698892999208,733.5842033999506,733.5842033999506,735.1046255999245,735.1046255999245,735.0837804999901,179.79015059990343,179.79020769998897,735.0979953999631,735.1046255999245,735.1046255999245,,,736.098925499944,stimuli/box_empty_transparent.png,180.80525299999863,180.80530359991826,736.0990533999866,736.1153970999876,739.6291332999244,739.6131246999139,184.31944899994414,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
37,0,37,,,,,,,space,68.83658080000896,None,5,2.534737900015898,None,184.32213429990225,j,0.33974640001542866,None,None,184.6874008999439,184.68785129999742,186.70120169990696,186.70125379995443,187.71654729999136,187.71660079993308,188.71597839996684,,,,,,,1,0,1,0,37,0,37,0,739.6291332999244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.32213429990225,739.6159119999502,739.6291332999244,739.6291332999244,739.6291332999244,739.6291332999244,739.9809977998957,j,0.33974640001542866,None,left,1,14,9,4,62,20,None,184.6874008999439,184.68785129999742,739.9816097998992,739.9957818998955,739.9957818998955,742.0201350999996,742.0201350999996,741.9948495998979,186.70120169990696,186.70125379995443,742.0129893999547,742.0201350999996,742.0201350999996,,,743.0102172999177,stimuli/box_coin_transparent.png,187.71654729999136,187.71660079993308,743.0103501999984,743.0262793999864,744.0259133999934,744.0096541999374,188.71597839996684,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
38,0,38,,,,,,,space,68.83658080000896,None,5,2.534737900015898,None,188.71835999994073,j,0.3299774000188336,None,None,189.0676523000002,189.0681155999191,190.06580799992662,190.0658626999939,191.0803657999495,191.08041539997794,192.5964862999972,,,,,,,1,0,1,0,38,0,38,0,744.0259133999934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.71835999994073,744.0121315999422,744.0259133999934,744.0259133999934,744.0259133999934,744.0259133999934,744.3612004999304,j,0.3299774000188336,None,left,1,14,10,4,63,21,None,189.0676523000002,189.0681155999191,744.3618730999297,744.3757758999709,744.3757758999709,745.3836338999681,745.3836338999681,745.3594443999464,190.06580799992662,190.0658626999939,745.3766422999324,745.3836338999681,745.3836338999681,,,746.3740346999839,stimuli/box_coin_transparent.png,191.0803657999495,191.08041539997794,746.3741650999291,746.3901675998932,747.9060249999166,747.8901567999274,192.5964862999972,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
39,0,39,,,,,,,space,68.83658080000896,None,5,2.534737900015898,None,192.59888009994756,j,0.36734840006101876,None,None,192.9975826999871,192.99807109998073,194.01202329993248,194.01208099990617,195.02696319995448,195.02699379995465,196.02695809991565,,,,,,,1,0,1,0,39,0,39,0,747.9060249999166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.59888009994756,747.8926500999369,747.9060249999166,747.9060249999166,747.9060249999166,747.9060249999166,748.2911806999473,j,0.36734840006101876,None,left,1,14,11,4,64,22,None,192.9975826999871,192.99807109998073,748.2918296999997,748.3059983999701,748.3059983999701,749.3309506999794,749.3309506999794,749.3056581999408,194.01202329993248,194.01208099990617,749.3247872999636,749.3309506999794,749.3309506999794,,,750.3206485999981,stimuli/box_coin_transparent.png,195.02696319995448,195.02699379995465,750.3207276999019,750.336618399946,751.3368825999787,751.3206317999866,196.02695809991565,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
40,0,40,,,,,,,space,68.83658080000896,None,5,2.534737900015898,None,196.02937119989656,j,0.3595325000351295,None,None,196.41195789992344,196.41242409998085,197.92553679994307,197.9255917998962,198.94103119999636,198.94107909989543,199.94057059998158,,,,,,,1,0,1,0,40,0,40,0,751.3368825999787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.02937119989656,751.3231414998882,751.3368825999787,751.3368825999787,751.3368825999787,751.3368825999787,751.7055485999444,j,0.3595325000351295,None,left,1,14,12,4,65,23,None,196.41195789992344,196.41242409998085,751.7061854999047,751.7196506999899,751.7196506999899,753.2439047999214,753.2439047999214,753.2191755999811,197.92553679994307,197.9255917998962,753.2371589998947,753.2439047999214,753.2439047999214,,,754.2346966000041,stimuli/box_coin_transparent.png,198.94103119999636,198.94107909989543,754.2348351998953,754.2508096999954,755.2504800999304,755.2342461999506,199.94057059998158,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
41,0,41,,,,,,,space,68.83658080000896,None,5,2.534737900015898,None,199.9430560999317,j,0.4551620000274852,None,None,200.42519069998525,200.42570529994555,201.43993479991332,201.4399857999524,202.45499489991926,202.4550423999317,205.4693395999493,,,,,,,1,0,1,0,41,0,41,0,755.2504800999304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.9430560999317,755.2368252999149,755.2504800999304,755.2504800999304,755.2504800999304,755.2504800999304,755.7187873999355,j,0.4551620000274852,None,left,1,14,13,4,66,24,None,200.42519069998525,200.42570529994555,755.719463699963,755.7332462999038,755.7332462999038,756.7583554999437,756.7583554999437,756.7335746999597,201.43993479991332,201.4399857999524,756.7511043999111,756.7583554999437,756.7583554999437,,,757.7486600999255,stimuli/box_coin_transparent.png,202.45499489991926,202.4550423999317,757.7487928998889,757.7643727998948,760.7790111999493,760.7630139999092,205.4693395999493,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
42,0,42,,,,,,,space,68.83658080000896,None,5,2.534737900015898,None,205.47182320000138,j,0.3467016000067815,None,None,205.8370502999751,205.83754049998242,207.85110979992896,207.85116399999242,208.86638629995286,208.8664324999554,212.38032309990376,,,,,,,1,0,1,0,42,0,42,0,760.7790111999493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.47182320000138,760.7655931999907,760.7790111999493,760.7790111999493,760.7790111999493,760.7790111999493,761.1305813998915,j,0.3467016000067815,None,left,1,14,14,4,67,25,None,205.8370502999751,205.83754049998242,761.131299899891,761.1454943999415,761.1454943999415,763.1685765999136,763.1685765999136,763.1447480999632,207.85110979992896,207.85116399999242,763.161781599978,763.1685765999136,763.1685765999136,,,764.1600594999036,stimuli/box_coin_transparent.png,208.86638629995286,208.8664324999554,764.1601816999028,764.1761358999647,767.6902917999541,767.6739975999808,212.38032309990376,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
43,0,43,,,,,,,space,68.83658080000896,None,5,2.534737900015898,None,212.38273259997368,j,0.3329218999715522,None,None,212.73229979991447,212.7328740999801,213.7300601999741,213.73011409991886,214.74492719990667,214.7449723999016,216.76055619993713,,,,,,,1,0,1,0,43,0,43,0,767.6902917999541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.38273259997368,767.67650089995,767.6902917999541,767.6902917999541,767.6902917999541,767.6902917999541,768.0258965999819,j,0.3329218999715522,None,right,1,8,0,5,67,25,None,212.73229979991447,212.7328740999801,768.0266433999641,768.0402164999396,768.0402164999396,769.044396799989,769.044396799989,769.0236919999588,213.7300601999741,213.73011409991886,769.0375382999191,769.044396799989,769.044396799989,,,770.0385978999548,stimuli/box_empty_transparent.png,214.74492719990667,214.7449723999016,770.0387214999646,770.0545518998988,772.0701987999491,772.0542346999282,216.76055619993713,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
44,0,44,,,,,,,space,68.83658080000896,None,5,2.534737900015898,None,216.76295999996364,k,0.27010369999334216,None,None,217.06210899993312,217.06263909989502,219.57532109995373,219.5753746998962,220.59058469999582,220.5906351999147,222.60575190000236,,,,,,,1,0,1,0,44,0,44,0,772.0701987999491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.76295999996364,772.0567302999552,772.0701987999491,772.0701987999491,772.0701987999491,772.0701987999491,772.3557049999945,k,0.27010369999334216,None,right,1,8,1,5,68,26,None,217.06210899993312,217.06263909989502,772.3563991999254,772.3700287999818,772.3700287999818,774.8938563999254,774.8938563999254,774.8689586999826,219.57532109995373,219.5753746998962,774.8868020999944,774.8938563999254,774.8938563999254,,,775.8842565999366,stimuli/box_coin_transparent.png,220.59058469999582,220.5906351999147,775.8843834999716,775.9000762999058,777.9156101999106,777.8994274999714,222.60575190000236,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
45,0,45,,,,,,,space,68.83658080000896,None,5,2.534737900015898,None,222.6081959999865,k,0.33971179998479784,None,None,222.973656999995,222.97408939991146,223.971976300003,223.97203179995995,224.98688869993202,224.9869391999673,226.00288019992877,,,,,,,1,0,1,0,45,0,45,0,777.9156101999106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.6081959999865,777.9019684999948,777.9156101999106,777.9156101999106,777.9156101999106,777.9156101999106,778.2672563999658,k,0.33971179998479784,None,right,1,8,2,5,69,27,None,222.973656999995,222.97408939991146,778.2678451999091,778.2820216999389,778.2820216999389,779.2904680999927,779.2904680999927,779.265578999999,223.971976300003,223.97203179995995,779.2836950999917,779.2904680999927,779.2904680999927,,,780.28041389992,stimuli/box_coin_transparent.png,224.98688869993202,224.9869391999673,780.280689499923,780.2966897999868,781.3130462999688,781.2965544000035,226.00288019992877,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
46,0,46,,,,,,,space,68.83658080000896,None,5,2.534737900015898,None,226.00528169993777,k,0.9477459999034181,None,['k'],226.970755099901,226.97116059996188,228.9856119999895,228.98566269990988,229.99952700000722,229.9996053999057,231.01539459999185,[0.366368499933742],[0.1806583000579849],,,,,1,0,1,0,46,0,46,0,781.3130462999688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.00528169993777,781.2990547999507,781.3130462999688,781.3130462999688,781.3130462999688,781.3130462999688,782.2643026999431,k,0.9477459999034181,None,right,0,8,2,5,70,27,['k'],226.970755099901,226.97116059996188,782.2649157999549,782.2787870999891,782.2787870999891,784.3002162999474,784.3002162999474,784.2792437999742,228.9856119999895,228.98566269990988,784.293336499948,784.3002162999474,784.3002162999474,,,785.2931944999145,stimuli/box_empty_transparent.png,229.99952700000722,229.9996053999057,785.2933538999641,785.3093047000002,786.3254446999636,786.3090732999844,231.01539459999185,,,,,[0.366368499933742],[0.1806583000579849],,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
47,0,47,,,,,,,space,68.83658080000896,None,5,2.534737900015898,None,231.0179079999216,j,0.30784610006958246,None,None,231.35070779989474,231.35120009991806,234.3636972999666,234.36375299992505,235.37841529992875,235.3784650999587,236.89424209995195,,,,,,,1,0,1,0,47,0,47,0,786.3254446999636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.0179079999216,786.3116759998957,786.3254446999636,786.3254446999636,786.3254446999636,786.3254446999636,786.6443049999652,j,0.30784610006958246,None,right,0,8,2,5,70,27,None,231.35070779989474,231.35120009991806,786.6449576999294,786.6584896999411,786.6584896999411,789.6778152999468,789.6778152999468,789.657335099997,234.3636972999666,234.36375299992505,789.6710998999188,789.6778152999468,789.6778152999468,,,790.6720782999182,stimuli/box_empty_transparent.png,235.37841529992875,235.3784650999587,790.6722176999319,790.6882007999811,792.2042616999242,792.187916399911,236.89424209995195,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
48,0,48,,,,,,,space,68.83658080000896,None,5,2.534737900015898,None,236.8966387999244,k,0.3371972000459209,None,None,237.26183380000293,237.2622449999908,238.77669470000546,238.77674989996012,239.79186120000668,239.79190779989585,243.30612510000356,,,,,,,1,0,1,0,48,0,48,0,792.2042616999242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.8966387999244,792.1904176999815,792.2042616999242,792.2042616999242,792.2042616999242,792.2042616999242,792.5554338999791,k,0.3371972000459209,None,right,1,8,3,5,71,28,None,237.26183380000293,237.2622449999908,792.5560047999024,792.5706390999258,792.5706390999258,794.094880699995,794.094880699995,794.0703300999012,238.77669470000546,238.77674989996012,794.0873833999503,794.094880699995,794.094880699995,,,795.0855259998934,stimuli/box_coin_transparent.png,239.79186120000668,239.79190779989585,795.0856577999657,795.1013349998975,798.6156323999166,798.5998003999703,243.30612510000356,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
49,0,49,,,,,,,space,68.83658080000896,None,5,2.534737900015898,None,243.30851449992042,k,0.29253639990929514,None,None,243.62426049995702,243.62465759995393,245.13840269995853,245.13845749991015,246.15359249990433,246.1536383999046,246.15438759990502,,,,,,,1,0,1,0,49,0,49,0,798.6156323999166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.30851449992042,798.6022883999394,798.6156323999166,798.6156323999166,798.6156323999166,798.6156323999166,798.9178229999961,k,0.29253639990929514,None,right,0,8,3,5,72,28,None,243.62426049995702,243.62465759995393,798.9184137999546,798.9321672999067,798.9321672999067,800.4524510999909,800.4524510999909,800.4320397999836,245.13840269995853,245.13845749991015,800.4458404999459,800.4524510999909,800.4524510999909,,,801.4472639999585,stimuli/box_empty_transparent.png,246.15359249990433,246.1536383999046,801.4473876999691,801.4837470999919,801.4837470999919,801.4480755999684,246.15438759990502,,,,,,,,,,,,,,,,783274,right,yes,None,2025-05-07_14h20.23.612,RL_out-of-scanner,2024.2.4,60.05039428312538,2025-05-07 14h20.32.862098 -0700,
