trial_number,run_number,side_picked,good_side,accuracy,outcome,reaction_time
0.0,1,,1.0,,,
1.0,1,0.0,1.0,0.0,0.0,0.3477690001018345
2.0,1,0.0,1.0,0.0,0.0,0.3015399002470076
3.0,1,1.0,1.0,1.0,1.0,0.3298037997446954
4.0,1,1.0,1.0,1.0,0.0,0.4483357002027333
5.0,1,0.0,1.0,0.0,0.0,0.770178799983114
6.0,1,1.0,1.0,1.0,1.0,0.2365800999104976
7.0,1,0.0,1.0,0.0,0.0,0.353630700148642
8.0,1,1.0,1.0,1.0,1.0,0.2772672995924949
9.0,1,0.0,1.0,0.0,0.0,0.3378348001278937
10.0,1,1.0,1.0,1.0,1.0,0.3756723999977112
11.0,1,1.0,1.0,1.0,1.0,0.2933014999143779
12.0,1,1.0,1.0,1.0,0.0,0.3808176000602543
13.0,1,1.0,1.0,1.0,1.0,0.3708668001927435
14.0,1,1.0,1.0,1.0,1.0,0.32620619982481
15.0,1,1.0,1.0,1.0,1.0,0.5154206999577582
16.0,1,0.0,1.0,0.0,0.0,0.4483940997160971
17.0,1,1.0,1.0,1.0,0.0,0.4894811999984085
18.0,1,0.0,1.0,0.0,0.0,0.4260570001788437
19.0,1,1.0,1.0,1.0,0.0,0.3491285000927746
20.0,1,1.0,1.0,1.0,1.0,1.3909577000886202
21.0,1,1.0,1.0,1.0,0.0,0.3210034002549946
22.0,1,1.0,1.0,1.0,1.0,0.2806474999524653
23.0,1,1.0,0.0,0.0,0.0,0.3666134001687169
24.0,1,1.0,0.0,0.0,0.0,0.321809200104326
25.0,1,0.0,0.0,1.0,1.0,0.3380845002830028
26.0,1,0.0,0.0,1.0,1.0,0.3951143003068864
27.0,1,1.0,0.0,0.0,0.0,0.5704157999716699
28.0,1,0.0,0.0,1.0,1.0,1.384188299998641
29.0,1,1.0,0.0,0.0,0.0,0.8077985001727939
30.0,1,1.0,0.0,0.0,0.0,0.6997662000358105
31.0,1,1.0,0.0,0.0,0.0,0.3604427999816835
32.0,1,,0.0,,,
33.0,1,1.0,0.0,0.0,0.0,0.3968228003941476
34.0,1,0.0,0.0,1.0,1.0,0.3400050001218915
35.0,1,0.0,0.0,1.0,1.0,0.5144472001120448
36.0,1,0.0,0.0,1.0,1.0,0.6094233999028802
37.0,1,0.0,0.0,1.0,1.0,0.4452727003954351
38.0,1,0.0,1.0,0.0,0.0,1.4068293999880552
39.0,1,0.0,1.0,0.0,0.0,1.2991050998680294
40.0,1,0.0,1.0,0.0,0.0,0.6770637999288738
41.0,1,1.0,1.0,1.0,1.0,0.7307140999473631
42.0,1,1.0,1.0,1.0,0.0,0.596864199731499
43.0,1,0.0,1.0,0.0,0.0,0.3822531001642346
44.0,1,1.0,1.0,1.0,0.0,0.4480639998801052
45.0,1,0.0,1.0,0.0,0.0,0.599891799967736
46.0,1,0.0,1.0,0.0,0.0,0.9224181999452412
47.0,1,1.0,1.0,1.0,1.0,0.4063645000569522
48.0,1,1.0,1.0,1.0,1.0,0.9666154002770782
49.0,1,1.0,1.0,1.0,1.0,0.6050342000089586
0.0,2,,1.0,,,
1.0,2,0.0,1.0,0.0,0.0,0.4847980998456478
2.0,2,1.0,1.0,1.0,1.0,0.6623207996599376
3.0,2,0.0,1.0,0.0,0.0,0.4041997999884188
4.0,2,0.0,1.0,0.0,0.0,0.6655124998651445
5.0,2,0.0,1.0,0.0,0.0,0.5228777998127043
6.0,2,1.0,1.0,1.0,1.0,0.2795521002262831
7.0,2,0.0,1.0,0.0,0.0,0.6260603000409901
8.0,2,1.0,1.0,1.0,1.0,0.7627432998269796
9.0,2,1.0,1.0,1.0,1.0,0.298204000107944
10.0,2,1.0,1.0,1.0,1.0,0.3644114998169243
11.0,2,1.0,1.0,1.0,1.0,0.6300850999541581
12.0,2,1.0,1.0,1.0,0.0,0.3208260000683367
13.0,2,1.0,1.0,1.0,0.0,0.559260199777782
14.0,2,0.0,1.0,0.0,0.0,0.877959799952805
15.0,2,1.0,1.0,1.0,1.0,0.3479941003024578
16.0,2,1.0,1.0,1.0,1.0,0.4190022000111639
17.0,2,1.0,1.0,1.0,1.0,0.3171354001387954
18.0,2,1.0,1.0,1.0,0.0,0.3636136995628476
19.0,2,1.0,1.0,1.0,1.0,0.6492308997549117
20.0,2,1.0,1.0,1.0,0.0,0.3624660996720195
21.0,2,1.0,1.0,1.0,1.0,0.5088102999143302
22.0,2,1.0,1.0,1.0,1.0,0.4623992997221648
23.0,2,1.0,1.0,1.0,1.0,0.2988076996989548
24.0,2,1.0,0.0,0.0,0.0,0.3099560998380184
25.0,2,1.0,0.0,0.0,0.0,0.4546187999658286
26.0,2,1.0,0.0,0.0,0.0,1.1463369000703096
27.0,2,1.0,0.0,0.0,0.0,0.3859067000448704
28.0,2,,0.0,,,
29.0,2,1.0,0.0,0.0,0.0,0.2892024000175297
30.0,2,0.0,0.0,1.0,1.0,0.438593199942261
31.0,2,1.0,0.0,0.0,0.0,0.4271271997131407
32.0,2,1.0,0.0,0.0,0.0,0.2619960000738501
33.0,2,1.0,0.0,0.0,0.0,0.4798837001435458
34.0,2,1.0,0.0,0.0,0.0,0.4514579996466636
35.0,2,1.0,0.0,0.0,0.0,0.7182733002118766
36.0,2,0.0,0.0,1.0,1.0,0.6531411996111274
37.0,2,0.0,0.0,1.0,1.0,0.2914542998187244
38.0,2,0.0,0.0,1.0,0.0,0.6467073000967503
39.0,2,0.0,0.0,1.0,1.0,0.4437396000139415
40.0,2,0.0,0.0,1.0,1.0,0.8544075000099838
41.0,2,0.0,0.0,1.0,1.0,1.149286599829793
42.0,2,1.0,0.0,0.0,0.0,0.2547747995704412
43.0,2,0.0,0.0,1.0,0.0,0.3884414997883141
44.0,2,0.0,0.0,1.0,1.0,0.2821047999896109
45.0,2,0.0,0.0,1.0,1.0,0.5516979000531137
46.0,2,0.0,0.0,1.0,0.0,0.5622227001003921
47.0,2,0.0,0.0,1.0,0.0,0.4998798999004066
48.0,2,0.0,0.0,1.0,1.0,0.327686000149697
49.0,2,0.0,0.0,1.0,1.0,0.3866820000112057
0.0,3,0.0,1.0,0.0,0.0,1.2338744001463056
1.0,3,1.0,1.0,1.0,1.0,0.6035956996493042
