trial_number,run_number,side_picked,good_side,accuracy,outcome,reaction_time
0.0,1,0.0,1.0,0.0,0.0,0.7478828000603244
1.0,1,1.0,1.0,1.0,1.0,0.3018243999686092
2.0,1,1.0,1.0,1.0,1.0,0.3632898000068962
3.0,1,1.0,1.0,1.0,1.0,0.2591874999925494
4.0,1,1.0,1.0,1.0,0.0,0.3541096999542787
5.0,1,0.0,1.0,0.0,0.0,0.2653578999452293
6.0,1,0.0,1.0,0.0,0.0,0.3136055000359192
7.0,1,1.0,1.0,1.0,1.0,0.337664799997583
8.0,1,1.0,1.0,1.0,0.0,0.3123021000064909
9.0,1,0.0,1.0,0.0,0.0,0.2984961000038311
10.0,1,0.0,1.0,0.0,0.0,0.3261293999385088
11.0,1,1.0,1.0,1.0,1.0,0.4956801000516861
12.0,1,1.0,1.0,1.0,1.0,0.4991200000513345
13.0,1,1.0,1.0,1.0,1.0,0.2756501999683678
14.0,1,1.0,1.0,1.0,1.0,0.2979952999157831
15.0,1,1.0,0.0,0.0,0.0,0.4191822999855503
16.0,1,0.0,0.0,1.0,1.0,0.2965538999997079
17.0,1,0.0,0.0,1.0,1.0,0.394418100011535
18.0,1,0.0,0.0,1.0,1.0,0.2388946000719443
19.0,1,0.0,0.0,1.0,0.0,0.278271000017412
20.0,1,1.0,0.0,0.0,0.0,0.2746467998949811
21.0,1,0.0,0.0,1.0,1.0,0.8332309999968857
22.0,1,0.0,0.0,1.0,1.0,0.3084294999716803
23.0,1,0.0,0.0,1.0,0.0,0.3249242000747472
24.0,1,1.0,0.0,0.0,0.0,0.2647392000071704
25.0,1,0.0,0.0,1.0,1.0,0.3128532000118866
26.0,1,0.0,0.0,1.0,0.0,0.2851277000736445
27.0,1,1.0,0.0,0.0,0.0,0.2849394999211654
28.0,1,0.0,0.0,1.0,1.0,0.3095077000325545
29.0,1,0.0,1.0,0.0,0.0,0.2862171001033857
30.0,1,1.0,1.0,1.0,1.0,0.2885305000236258
31.0,1,0.0,1.0,0.0,0.0,0.3339734999462962
32.0,1,1.0,1.0,1.0,1.0,0.3120085999835282
33.0,1,1.0,1.0,1.0,1.0,0.3281368999741971
34.0,1,1.0,1.0,1.0,1.0,0.3034409000538289
35.0,1,1.0,1.0,1.0,1.0,0.3232859999407083
36.0,1,1.0,1.0,1.0,1.0,0.3285399000160396
37.0,1,1.0,1.0,1.0,0.0,0.2700759000144899
38.0,1,0.0,1.0,0.0,0.0,0.3158467999892309
39.0,1,1.0,1.0,1.0,0.0,0.2556605000281706
40.0,1,0.0,1.0,0.0,0.0,0.3241333999903872
41.0,1,0.0,1.0,0.0,0.0,0.2877340000122785
42.0,1,1.0,1.0,1.0,1.0,1.0662965999217704
43.0,1,1.0,1.0,1.0,1.0,1.1302410999778658
44.0,1,1.0,1.0,1.0,1.0,0.30304090003483
45.0,1,1.0,1.0,1.0,1.0,0.2919551000231877
46.0,1,1.0,1.0,1.0,0.0,0.332735100062564
47.0,1,0.0,1.0,0.0,0.0,0.3045367000158876
48.0,1,1.0,1.0,1.0,1.0,0.4279270999832079
49.0,1,1.0,1.0,1.0,1.0,0.3219897000817582
0.0,2,1.0,1.0,1.0,1.0,0.7146765999495983
1.0,2,1.0,1.0,1.0,1.0,0.2481675000162795
2.0,2,1.0,1.0,1.0,0.0,0.2562847000081092
3.0,2,0.0,1.0,0.0,0.0,0.2849031999940052
4.0,2,1.0,1.0,1.0,1.0,0.2761451000114903
5.0,2,1.0,1.0,1.0,0.0,0.3105935000348836
6.0,2,0.0,1.0,0.0,0.0,0.2634131000377238
7.0,2,1.0,1.0,1.0,1.0,0.2917418000288307
8.0,2,1.0,1.0,1.0,0.0,0.2575339999748394
9.0,2,0.0,1.0,0.0,0.0,0.2895732000470161
10.0,2,1.0,1.0,1.0,1.0,0.7801296000834554
11.0,2,1.0,1.0,1.0,1.0,0.2747881000395864
12.0,2,1.0,1.0,1.0,1.0,0.2812991000246256
13.0,2,1.0,1.0,1.0,1.0,0.2967168999603018
14.0,2,1.0,1.0,1.0,1.0,0.2269763000076636
15.0,2,1.0,1.0,1.0,1.0,0.2697961000958457
16.0,2,1.0,1.0,1.0,0.0,0.3079289000015706
17.0,2,0.0,1.0,0.0,0.0,0.284374599927105
18.0,2,1.0,1.0,1.0,1.0,0.2791169999400154
19.0,2,1.0,1.0,1.0,0.0,0.260738700046204
20.0,2,0.0,1.0,0.0,0.0,0.2516923999646678
21.0,2,1.0,1.0,1.0,1.0,0.274089700076729
22.0,2,1.0,1.0,1.0,0.0,0.2975345000158995
23.0,2,0.0,1.0,0.0,0.0,0.3039548000087961
24.0,2,1.0,1.0,1.0,0.0,0.2342126000439748
25.0,2,0.0,1.0,0.0,0.0,0.298071900033392
26.0,2,1.0,1.0,1.0,1.0,0.2708116999128833
27.0,2,1.0,0.0,0.0,0.0,0.3031723999883979
28.0,2,0.0,0.0,1.0,1.0,0.2944752000039443
29.0,2,0.0,0.0,1.0,1.0,0.2574354000389576
