trial_number,run_number,side_picked,good_side,accuracy,outcome,reaction_time
0.0,1,0.0,1.0,0.0,0.0,0.7096130000427365
1.0,1,0.0,1.0,0.0,0.0,0.9958775998093188
2.0,1,1.0,1.0,1.0,1.0,0.3060500998981297
3.0,1,1.0,1.0,1.0,0.0,0.4561128001660108
4.0,1,0.0,1.0,0.0,0.0,0.5803974000737071
5.0,1,1.0,1.0,1.0,1.0,0.3971889000385999
6.0,1,0.0,1.0,0.0,0.0,0.3498983001336455
7.0,1,1.0,1.0,1.0,1.0,0.3221972999162972
8.0,1,1.0,1.0,1.0,1.0,0.2459909999743104
9.0,1,1.0,1.0,1.0,1.0,0.3117758999578655
10.0,1,1.0,1.0,1.0,1.0,0.4430321999825537
11.0,1,1.0,1.0,1.0,1.0,0.2679810998961329
12.0,1,1.0,1.0,1.0,1.0,0.2789590000174939
13.0,1,1.0,1.0,1.0,0.0,0.2776407999917865
14.0,1,1.0,1.0,1.0,1.0,0.908037000335753
15.0,1,1.0,1.0,1.0,0.0,0.2656311998143792
16.0,1,0.0,1.0,0.0,0.0,0.326986700296402
17.0,1,0.0,1.0,0.0,0.0,0.3243630998767912
18.0,1,0.0,1.0,0.0,0.0,0.3480921001173556
19.0,1,1.0,1.0,1.0,0.0,0.2669819998554885
20.0,1,0.0,1.0,0.0,0.0,0.3690777001902461
21.0,1,0.0,1.0,0.0,0.0,0.4272907003760338
22.0,1,1.0,1.0,1.0,1.0,0.2946242000907659
23.0,1,1.0,1.0,1.0,1.0,0.2676709000952542
24.0,1,1.0,1.0,1.0,1.0,0.2509509003721177
25.0,1,1.0,1.0,1.0,0.0,0.4044232000596821
26.0,1,0.0,1.0,0.0,0.0,0.4176956000737846
27.0,1,1.0,1.0,1.0,1.0,0.2302449000999331
28.0,1,1.0,1.0,1.0,1.0,0.2424775999970734
29.0,1,0.0,1.0,0.0,0.0,0.4381384998559952
30.0,1,1.0,1.0,1.0,1.0,0.4086424997076392
31.0,1,1.0,0.0,0.0,0.0,0.9595235995948316
32.0,1,0.0,0.0,1.0,1.0,0.6545850001275539
33.0,1,1.0,0.0,0.0,0.0,0.8660715003497899
34.0,1,0.0,0.0,1.0,0.0,0.7841483000665903
35.0,1,1.0,0.0,0.0,0.0,0.2651438000611961
36.0,1,0.0,0.0,1.0,0.0,0.3044747002422809
37.0,1,0.0,0.0,1.0,1.0,0.3073426000773906
38.0,1,1.0,0.0,0.0,0.0,0.6866263998672366
39.0,1,0.0,0.0,1.0,1.0,0.3404433000832796
40.0,1,0.0,0.0,1.0,1.0,0.3072007996961474
41.0,1,,0.0,,,
42.0,1,0.0,0.0,1.0,1.0,0.2751071001403034
43.0,1,0.0,0.0,1.0,1.0,0.3367421999573707
44.0,1,1.0,0.0,0.0,0.0,0.2397340000607073
45.0,1,0.0,0.0,1.0,1.0,0.5442166002467275
46.0,1,0.0,0.0,1.0,1.0,0.3187806997448206
47.0,1,0.0,0.0,1.0,0.0,0.2816237001679837
48.0,1,1.0,0.0,0.0,0.0,0.3843890000134706
49.0,1,1.0,0.0,0.0,0.0,0.4573943000286817
0.0,2,1.0,1.0,1.0,1.0,0.9629103001207112
1.0,2,1.0,1.0,1.0,1.0,0.2638274002820253
2.0,2,1.0,1.0,1.0,1.0,0.4271705998107791
3.0,2,1.0,1.0,1.0,1.0,0.2919681002385914
4.0,2,1.0,1.0,1.0,0.0,0.2415735996328294
5.0,2,1.0,1.0,1.0,0.0,0.4803670002147555
6.0,2,0.0,1.0,0.0,0.0,0.3110051001422107
7.0,2,1.0,1.0,1.0,1.0,0.287247700151056
8.0,2,1.0,1.0,1.0,1.0,0.3613073998130858
9.0,2,1.0,1.0,1.0,1.0,0.303972200024873
10.0,2,1.0,1.0,1.0,0.0,0.3038678001612425
11.0,2,1.0,1.0,1.0,1.0,0.2693134001456201
12.0,2,1.0,1.0,1.0,1.0,0.2917170003056526
13.0,2,1.0,1.0,1.0,0.0,0.3711314997635782
14.0,2,0.0,1.0,0.0,0.0,0.6308018998242915
15.0,2,1.0,1.0,1.0,1.0,0.2973187998868525
16.0,2,1.0,1.0,1.0,1.0,0.4294590000063181
17.0,2,1.0,1.0,1.0,1.0,0.4162563001736998
18.0,2,1.0,1.0,1.0,1.0,0.4793676999397576
19.0,2,1.0,1.0,1.0,1.0,0.4364824998192489
20.0,2,1.0,0.0,0.0,0.0,0.3084967997856438
21.0,2,1.0,0.0,0.0,0.0,0.4758691997267306
22.0,2,1.0,0.0,0.0,0.0,0.2475046999752521
23.0,2,1.0,0.0,0.0,0.0,0.3017047997564077
24.0,2,1.0,0.0,0.0,0.0,0.2447935999371111
25.0,2,0.0,0.0,1.0,1.0,0.2950780000537634
26.0,2,0.0,0.0,1.0,1.0,0.2841683998703956
27.0,2,0.0,0.0,1.0,1.0,0.3185427999123931
28.0,2,,0.0,,,
29.0,2,0.0,0.0,1.0,1.0,0.2480989000760018
30.0,2,0.0,0.0,1.0,1.0,0.2977406997233629
31.0,2,0.0,0.0,1.0,1.0,0.4372097998857498
32.0,2,0.0,0.0,1.0,1.0,0.3351500001735985
33.0,2,0.0,0.0,1.0,0.0,0.4832105999812484
34.0,2,1.0,0.0,0.0,0.0,0.4329734002240002
35.0,2,0.0,0.0,1.0,0.0,0.4165559997782111
36.0,2,1.0,0.0,0.0,0.0,0.3144157999195158
37.0,2,1.0,0.0,0.0,0.0,0.5997647000476718
38.0,2,0.0,0.0,1.0,1.0,0.3222513999789953
39.0,2,0.0,0.0,1.0,0.0,0.2899549999274313
40.0,2,1.0,0.0,0.0,0.0,0.2529106996953487
41.0,2,0.0,0.0,1.0,1.0,0.3104964001104235
42.0,2,0.0,0.0,1.0,1.0,0.319731299765408
43.0,2,,0.0,,,
44.0,2,0.0,0.0,1.0,1.0,0.2927385000512004
45.0,2,0.0,0.0,1.0,1.0,0.2740842001512646
46.0,2,0.0,1.0,0.0,0.0,0.2932714000344276
47.0,2,1.0,1.0,1.0,1.0,0.2402460998855531
48.0,2,1.0,1.0,1.0,0.0,0.4408933999948203
49.0,2,0.0,1.0,0.0,0.0,0.5013246000744402
