trial_number,run_number,side_picked,good_side,accuracy,outcome,reaction_time
0.0,1,0.0,1.0,0.0,0.0,1.1118136999430135
1.0,1,0.0,1.0,0.0,0.0,0.3751324999611825
2.0,1,0.0,1.0,0.0,0.0,0.3278602999635041
3.0,1,1.0,1.0,1.0,1.0,0.3041411000303924
4.0,1,1.0,1.0,1.0,0.0,0.3214090999681502
5.0,1,0.0,1.0,0.0,0.0,0.3262616000138223
6.0,1,1.0,1.0,1.0,0.0,0.3014858999522403
7.0,1,1.0,1.0,1.0,1.0,0.4575951000442728
8.0,1,0.0,1.0,0.0,0.0,0.3007366000674665
9.0,1,0.0,1.0,0.0,0.0,0.6577165999915451
10.0,1,1.0,1.0,1.0,1.0,0.3095030999975279
11.0,1,1.0,1.0,1.0,1.0,0.3127704999642446
12.0,1,0.0,1.0,0.0,0.0,0.3029567000921815
13.0,1,1.0,1.0,1.0,1.0,0.308710900018923
14.0,1,1.0,1.0,1.0,1.0,0.5236135999439284
15.0,1,1.0,1.0,1.0,1.0,0.4046987999463454
16.0,1,1.0,1.0,1.0,1.0,0.4036121999379247
17.0,1,1.0,1.0,1.0,1.0,0.3402559000533074
18.0,1,1.0,0.0,0.0,0.0,0.3185971999773755
19.0,1,0.0,0.0,1.0,1.0,0.3162056999281049
20.0,1,0.0,0.0,1.0,0.0,0.2941909999353811
21.0,1,0.0,0.0,1.0,0.0,0.3195774999912828
22.0,1,1.0,0.0,0.0,0.0,0.307380500016734
23.0,1,0.0,0.0,1.0,1.0,0.4869383999612182
24.0,1,0.0,0.0,1.0,1.0,0.3051999999443069
25.0,1,0.0,0.0,1.0,1.0,0.3743477000389248
26.0,1,0.0,0.0,1.0,1.0,0.3301258999854326
27.0,1,0.0,0.0,1.0,0.0,0.3390756000299006
28.0,1,1.0,0.0,0.0,0.0,0.3169005999807268
29.0,1,1.0,0.0,0.0,0.0,0.3239394999109208
30.0,1,0.0,0.0,1.0,1.0,0.3527034000726416
31.0,1,0.0,0.0,1.0,0.0,0.2953709999565035
32.0,1,1.0,0.0,0.0,0.0,0.3187715000240132
33.0,1,0.0,0.0,1.0,1.0,0.3234452999895438
34.0,1,0.0,0.0,1.0,0.0,0.3198097000131383
35.0,1,0.0,0.0,1.0,1.0,0.3453343999572098
36.0,1,0.0,0.0,1.0,1.0,0.3929863000521436
37.0,1,0.0,0.0,1.0,1.0,0.3413148999679833
38.0,1,0.0,0.0,1.0,1.0,0.3423129000002518
39.0,1,0.0,0.0,1.0,1.0,0.3993077999912202
40.0,1,0.0,0.0,1.0,1.0,0.2967214999953285
41.0,1,0.0,1.0,0.0,0.0,0.2820505000418052
42.0,1,0.0,1.0,0.0,0.0,0.5449503000127152
43.0,1,1.0,1.0,1.0,1.0,0.349080300075002
44.0,1,1.0,1.0,1.0,0.0,0.3286630999064073
45.0,1,0.0,1.0,0.0,0.0,0.2823483999818563
46.0,1,,1.0,,,
47.0,1,1.0,1.0,1.0,1.0,0.3454168000025674
48.0,1,1.0,1.0,1.0,1.0,0.3399712999816984
49.0,1,1.0,1.0,1.0,1.0,0.2879863000707701
0.0,2,0.0,1.0,0.0,0.0,0.713550699991174
1.0,2,1.0,1.0,1.0,1.0,0.3347214999375865
2.0,2,,1.0,,,
3.0,2,0.0,1.0,0.0,0.0,0.2806961999740451
4.0,2,1.0,1.0,1.0,0.0,0.308450200012885
5.0,2,0.0,1.0,0.0,0.0,0.2964970000321045
6.0,2,0.0,1.0,0.0,0.0,0.2900488999439403
