trial_number,run_number,side_picked,good_side,accuracy,outcome,reaction_time
45.0,3,1.0,0.0,0.0,0.0,0.6295874994248152
46.0,3,1.0,0.0,0.0,0.0,0.3588239997625351
47.0,3,0.0,0.0,1.0,1.0,0.3421024000272155
48.0,3,0.0,0.0,1.0,0.0,0.7923771003261209
49.0,3,1.0,0.0,0.0,0.0,0.276703399606049
0.0,4,1.0,1.0,1.0,1.0,0.5108390003442764
1.0,4,1.0,1.0,1.0,1.0,0.507463600486517
2.0,4,1.0,1.0,1.0,1.0,0.350968100130558
3.0,4,1.0,1.0,1.0,0.0,0.3066837005317211
4.0,4,0.0,1.0,0.0,0.0,0.2968512997031212
5.0,4,1.0,1.0,1.0,1.0,1.114329599775374
6.0,4,1.0,1.0,1.0,0.0,0.5607195999473333
7.0,4,0.0,1.0,0.0,0.0,0.3416376998648047
8.0,4,1.0,1.0,1.0,1.0,0.3125380994752049
9.0,4,1.0,1.0,1.0,1.0,0.4127543997019529
10.0,4,1.0,1.0,1.0,1.0,0.4738993998616934
11.0,4,0.0,1.0,0.0,0.0,0.5140896001830697
12.0,4,1.0,1.0,1.0,1.0,0.7581901997327805
13.0,4,1.0,1.0,1.0,1.0,0.3738155998289585
14.0,4,1.0,1.0,1.0,1.0,0.3440717998892069
15.0,4,1.0,1.0,1.0,1.0,0.6818250007927418
16.0,4,1.0,0.0,0.0,0.0,0.5998877994716167
17.0,4,0.0,0.0,1.0,1.0,0.4020619997754693
18.0,4,0.0,0.0,1.0,0.0,0.6096699004992843
19.0,4,1.0,0.0,0.0,0.0,0.3761414000764489
20.0,4,0.0,0.0,1.0,1.0,0.3203018000349402
21.0,4,1.0,0.0,0.0,0.0,0.9835596000775696
22.0,4,0.0,0.0,1.0,1.0,0.3272665999829769
23.0,4,0.0,0.0,1.0,1.0,0.4245205000042915
24.0,4,0.0,0.0,1.0,0.0,0.3427458992227912
25.0,4,1.0,0.0,0.0,0.0,0.3975444007664919
26.0,4,0.0,0.0,1.0,0.0,0.4706713994964957
27.0,4,1.0,0.0,0.0,0.0,0.3611340001225471
28.0,4,0.0,0.0,1.0,1.0,0.438400499522686
29.0,4,0.0,0.0,1.0,1.0,0.3554564993828535
30.0,4,0.0,0.0,1.0,1.0,0.7307258993387222
31.0,4,0.0,1.0,0.0,0.0,0.6786446999758482
32.0,4,1.0,1.0,1.0,1.0,0.3345126993954181
33.0,4,1.0,1.0,1.0,0.0,0.4092540005221963
34.0,4,0.0,1.0,0.0,0.0,0.5440520998090506
35.0,4,1.0,1.0,1.0,1.0,0.3272770000621676
36.0,4,1.0,1.0,1.0,1.0,0.5841603996232152
37.0,4,1.0,1.0,1.0,0.0,0.273530799895525
38.0,4,0.0,1.0,0.0,0.0,0.4029485005885362
39.0,4,1.0,1.0,1.0,1.0,0.3797292001545429
40.0,4,1.0,1.0,1.0,1.0,0.3244026992470026
41.0,4,1.0,1.0,1.0,0.0,0.3591733006760478
42.0,4,0.0,1.0,0.0,0.0,0.5843607997521758
43.0,4,0.0,1.0,0.0,0.0,0.5437269993126392
44.0,4,1.0,1.0,1.0,0.0,0.3385718008503318
45.0,4,0.0,1.0,0.0,0.0,0.323722300119698
46.0,4,1.0,1.0,1.0,1.0,0.2799631999805569
47.0,4,1.0,1.0,1.0,1.0,0.3904039999470114
48.0,4,1.0,1.0,1.0,1.0,0.3404521001502871
49.0,4,1.0,1.0,1.0,1.0,0.2988987006247043
0.0,5,0.0,1.0,0.0,0.0,0.4532519998028874
1.0,5,1.0,1.0,1.0,1.0,0.4000799003988504
2.0,5,1.0,1.0,1.0,1.0,0.2637002002447843
3.0,5,1.0,1.0,1.0,1.0,0.3072726000100374
4.0,5,1.0,1.0,1.0,0.0,0.5011620000004768
5.0,5,0.0,1.0,0.0,0.0,0.3516563000157475
6.0,5,1.0,1.0,1.0,0.0,0.4955666000023484
7.0,5,1.0,1.0,1.0,1.0,0.3145991992205381
8.0,5,1.0,1.0,1.0,1.0,0.3456654008477926
9.0,5,1.0,1.0,1.0,1.0,0.4731256999075413
10.0,5,1.0,1.0,1.0,1.0,0.3454687995836139
11.0,5,1.0,1.0,1.0,1.0,0.3098019007593393
12.0,5,1.0,1.0,1.0,1.0,0.2949041994288564
13.0,5,1.0,0.0,0.0,0.0,0.3800817001610994
14.0,5,0.0,0.0,1.0,1.0,0.3569192001596093
15.0,5,0.0,0.0,1.0,1.0,0.3532696003094315
16.0,5,0.0,0.0,1.0,0.0,0.5294313998892903
17.0,5,,0.0,,,
18.0,5,1.0,0.0,0.0,0.0,0.3569534001871943
19.0,5,0.0,0.0,1.0,0.0,0.3376609003171325
20.0,5,1.0,0.0,0.0,0.0,0.2819686997681856
21.0,5,0.0,0.0,1.0,1.0,0.3300227997824549
22.0,5,0.0,0.0,1.0,0.0,0.4325096998363733
23.0,5,1.0,0.0,0.0,0.0,0.2962676994502544
24.0,5,1.0,0.0,0.0,0.0,0.2905663996934891
25.0,5,0.0,0.0,1.0,1.0,0.4965464994311332
26.0,5,0.0,0.0,1.0,0.0,1.0277807991951704
27.0,5,1.0,0.0,0.0,0.0,0.3325802991166711
28.0,5,1.0,0.0,0.0,0.0,0.3430931996554136
29.0,5,0.0,0.0,1.0,1.0,0.364903099834919
30.0,5,0.0,0.0,1.0,1.0,0.4178660996258259
31.0,5,0.0,0.0,1.0,1.0,0.3217633999884128
32.0,5,0.0,0.0,1.0,1.0,0.6564208995550871
33.0,5,0.0,0.0,1.0,1.0,0.5822145994752645
34.0,5,0.0,0.0,1.0,1.0,0.7034655995666981
35.0,5,0.0,1.0,0.0,0.0,0.4010717999190092
36.0,5,1.0,1.0,1.0,1.0,0.4072207007557153
37.0,5,1.0,1.0,1.0,1.0,0.367757000029087
38.0,5,1.0,1.0,1.0,1.0,0.8107422003522515
39.0,5,1.0,1.0,1.0,0.0,0.4781598001718521
40.0,5,1.0,1.0,1.0,1.0,0.3175795003771782
41.0,5,1.0,1.0,1.0,0.0,0.6509839994832873
42.0,5,0.0,1.0,0.0,0.0,0.3403503997251391
43.0,5,1.0,1.0,1.0,1.0,0.7652877997606993
44.0,5,1.0,1.0,1.0,1.0,0.3881986001506448
45.0,5,1.0,1.0,1.0,1.0,0.3641824992373585
46.0,5,1.0,1.0,1.0,1.0,0.3820412997156381
47.0,5,1.0,1.0,1.0,0.0,0.3113839002326131
48.0,5,0.0,1.0,0.0,0.0,0.3494625994935632
49.0,5,1.0,1.0,1.0,1.0,0.5573235005140305
0.0,6,1.0,1.0,1.0,1.0,0.5226288996636868
1.0,6,1.0,1.0,1.0,1.0,0.3327588001266122
2.0,6,1.0,1.0,1.0,0.0,0.3598936991766095
3.0,6,0.0,1.0,0.0,0.0,0.3034832999110222
4.0,6,1.0,1.0,1.0,0.0,0.3453901996836066
5.0,6,0.0,1.0,0.0,0.0,0.4350709002465009
6.0,6,1.0,1.0,1.0,1.0,0.2780673997476697
7.0,6,1.0,1.0,1.0,1.0,0.5014404002577066
8.0,6,1.0,1.0,1.0,1.0,0.3402130007743835
9.0,6,1.0,1.0,1.0,1.0,0.2509114993736148
10.0,6,1.0,1.0,1.0,1.0,0.2871367996558547
11.0,6,1.0,1.0,1.0,0.0,0.5783565994352102
12.0,6,0.0,1.0,0.0,0.0,0.3089028000831604
13.0,6,1.0,1.0,1.0,0.0,0.3533132998272776
