trial_number,run_number,side_picked,good_side,accuracy,outcome,reaction_time
39.0,3,1.0,1.0,1.0,1.0,0.3237876000348478
40.0,3,1.0,1.0,1.0,1.0,0.3265704999212175
41.0,3,1.0,1.0,1.0,0.0,0.311687899986282
42.0,3,0.0,1.0,0.0,0.0,0.4425556999631226
43.0,3,1.0,1.0,1.0,1.0,0.3376321999821812
44.0,3,1.0,1.0,1.0,1.0,0.4312118999660015
45.0,3,1.0,1.0,1.0,1.0,0.3444639998488128
46.0,3,1.0,1.0,1.0,1.0,0.3573893001303077
47.0,3,1.0,1.0,1.0,1.0,0.3072370998561382
48.0,3,1.0,1.0,1.0,1.0,0.5958862002007663
49.0,3,1.0,1.0,1.0,0.0,0.4219640002120286
