trial_number,run_number,side_picked,good_side,accuracy,outcome,reaction_time
0.0,1,,1.0,,,
1.0,1,1.0,1.0,1.0,1.0,0.4315823999932036
2.0,1,1.0,1.0,1.0,1.0,0.3487312000361271
3.0,1,0.0,1.0,0.0,0.0,0.2894695000140928
4.0,1,0.0,1.0,0.0,0.0,0.606456600013189
5.0,1,1.0,1.0,1.0,1.0,0.2839090999914333
6.0,1,0.0,1.0,0.0,0.0,0.5281918000546284
7.0,1,0.0,1.0,0.0,0.0,0.6531546000041999
8.0,1,1.0,1.0,1.0,1.0,0.4731901999912224
9.0,1,0.0,1.0,0.0,0.0,0.3829727999982424
10.0,1,1.0,1.0,1.0,1.0,0.3523245999822393
11.0,1,1.0,1.0,1.0,0.0,0.5152494999929331
12.0,1,1.0,1.0,1.0,1.0,0.4985873000114225
13.0,1,1.0,1.0,1.0,1.0,0.4369511000113562
14.0,1,1.0,1.0,1.0,0.0,0.5913627999834716
15.0,1,1.0,1.0,1.0,1.0,0.4688478999887593
16.0,1,0.0,1.0,0.0,0.0,0.5489267000230029
17.0,1,1.0,1.0,1.0,0.0,0.482070800033398
18.0,1,1.0,1.0,1.0,1.0,0.4804506999789737
19.0,1,1.0,1.0,1.0,0.0,0.4206118999863975
20.0,1,0.0,1.0,0.0,0.0,0.7067002999829128
21.0,1,1.0,1.0,1.0,1.0,0.4638893000083044
22.0,1,0.0,1.0,0.0,0.0,0.3064780999557115
23.0,1,1.0,1.0,1.0,1.0,0.3748114999616518
24.0,1,0.0,1.0,0.0,0.0,0.6120164999738336
25.0,1,1.0,1.0,1.0,0.0,0.2788101999904029
26.0,1,1.0,1.0,1.0,1.0,0.4186466000392101
27.0,1,1.0,1.0,1.0,1.0,0.3088728000293486
28.0,1,0.0,1.0,0.0,0.0,0.4701847999822348
29.0,1,1.0,1.0,1.0,1.0,0.3765354999923147
30.0,1,1.0,1.0,1.0,1.0,0.3535370000172406
31.0,1,1.0,0.0,0.0,0.0,0.7194590999861248
32.0,1,0.0,0.0,1.0,1.0,0.3264519999502226
33.0,1,,0.0,,,
34.0,1,1.0,0.0,0.0,0.0,0.2639311000239104
35.0,1,0.0,0.0,1.0,0.0,0.6819496999960393
36.0,1,1.0,0.0,0.0,0.0,0.5744225999806076
37.0,1,1.0,0.0,0.0,0.0,0.5568678999552503
38.0,1,,0.0,,,
39.0,1,1.0,0.0,0.0,0.0,0.3290409999899566
40.0,1,0.0,0.0,1.0,0.0,0.3433414999744855
41.0,1,0.0,0.0,1.0,1.0,0.4101949000032618
42.0,1,0.0,0.0,1.0,1.0,0.3957166000036523
43.0,1,1.0,0.0,0.0,0.0,0.4889197999727912
44.0,1,1.0,0.0,0.0,0.0,0.3679553000256419
45.0,1,0.0,0.0,1.0,1.0,0.4039805000065826
46.0,1,0.0,0.0,1.0,1.0,0.5484203000087291
47.0,1,0.0,0.0,1.0,1.0,0.4390461000148207
48.0,1,1.0,0.0,0.0,0.0,0.3042077000136487
49.0,1,0.0,0.0,1.0,1.0,0.42493929999182
0.0,2,,1.0,,,
1.0,2,1.0,1.0,1.0,1.0,0.5368339000269771
2.0,2,0.0,1.0,0.0,0.0,0.3409293999429792
3.0,2,1.0,1.0,1.0,1.0,0.4238380999304354
4.0,2,0.0,1.0,0.0,0.0,0.5135001000016928
5.0,2,1.0,1.0,1.0,0.0,1.0311633000383154
6.0,2,0.0,1.0,0.0,0.0,0.8227269999915734
7.0,2,1.0,1.0,1.0,1.0,0.4677287000231445
8.0,2,1.0,1.0,1.0,1.0,0.4367087000282481
9.0,2,0.0,1.0,0.0,0.0,0.3297125999815762
10.0,2,1.0,1.0,1.0,1.0,0.3319313999963924
11.0,2,0.0,1.0,0.0,0.0,0.5610184000106528
12.0,2,1.0,1.0,1.0,1.0,0.5065740999998525
13.0,2,0.0,1.0,0.0,0.0,0.4905354999937117
14.0,2,1.0,1.0,1.0,0.0,0.4037947000470012
15.0,2,0.0,1.0,0.0,0.0,0.4248410000000149
16.0,2,1.0,1.0,1.0,0.0,0.2855808000313118
17.0,2,0.0,1.0,0.0,0.0,0.3375162000302225
18.0,2,,1.0,,,
19.0,2,1.0,1.0,1.0,1.0,0.4004632000578567
20.0,2,1.0,1.0,1.0,1.0,0.4895724999951198
21.0,2,1.0,1.0,1.0,1.0,0.3585272000636905
22.0,2,1.0,1.0,1.0,0.0,0.4344791999319568
23.0,2,0.0,1.0,0.0,0.0,0.3926991000771522
24.0,2,1.0,1.0,1.0,1.0,0.8084574999520555
25.0,2,0.0,0.0,1.0,1.0,0.3690302000613883
26.0,2,1.0,0.0,0.0,0.0,0.4241862000199035
27.0,2,0.0,0.0,1.0,1.0,0.5868507000850514
28.0,2,1.0,0.0,0.0,0.0,0.3820342000108212
29.0,2,0.0,0.0,1.0,1.0,0.4299218000378459
30.0,2,0.0,0.0,1.0,1.0,0.7364517999812961
31.0,2,0.0,0.0,1.0,1.0,0.953280600020662
32.0,2,1.0,0.0,0.0,0.0,0.3190888999961316
33.0,2,0.0,0.0,1.0,0.0,0.404573900043033
34.0,2,1.0,0.0,0.0,0.0,0.3788504999829456
35.0,2,0.0,0.0,1.0,1.0,0.3921487999614328
36.0,2,,0.0,,,
37.0,2,1.0,0.0,0.0,0.0,0.3880518999649212
38.0,2,0.0,0.0,1.0,1.0,0.2903556999517604
39.0,2,1.0,0.0,0.0,0.0,0.3839837999548763
40.0,2,0.0,0.0,1.0,0.0,0.4290205999277532
41.0,2,1.0,0.0,0.0,0.0,0.570515500032343
42.0,2,0.0,0.0,1.0,1.0,0.321003400022164
43.0,2,0.0,0.0,1.0,0.0,0.5412404999369755
44.0,2,1.0,0.0,0.0,0.0,0.5419658001046628
45.0,2,0.0,0.0,1.0,1.0,0.3216570999938994
46.0,2,,0.0,,,
47.0,2,0.0,0.0,1.0,1.0,0.3920726999640465
48.0,2,1.0,0.0,0.0,0.0,0.3860629999544471
49.0,2,0.0,0.0,1.0,1.0,0.4891855999594554
0.0,3,0.0,1.0,0.0,0.0,1.100765599985607
1.0,3,1.0,1.0,1.0,1.0,0.3853565000463277
2.0,3,,1.0,,,
3.0,3,0.0,1.0,0.0,0.0,0.4394589000148698
4.0,3,1.0,1.0,1.0,1.0,0.4225032000103965
5.0,3,0.0,1.0,0.0,0.0,0.4475345000391826
6.0,3,1.0,1.0,1.0,0.0,0.3040685999440029
7.0,3,0.0,1.0,0.0,0.0,0.8140048999339342
8.0,3,1.0,1.0,1.0,1.0,0.3938943000975996
9.0,3,0.0,1.0,0.0,0.0,0.3597601000219583
10.0,3,1.0,1.0,1.0,0.0,0.3441202000249177
11.0,3,0.0,1.0,0.0,0.0,0.3294326000614092
12.0,3,1.0,1.0,1.0,1.0,0.3782695000991225
13.0,3,0.0,1.0,0.0,0.0,0.3053032000316307
14.0,3,0.0,1.0,0.0,0.0,0.5687452999409288
15.0,3,1.0,1.0,1.0,1.0,0.4007126999786123
16.0,3,0.0,1.0,0.0,0.0,0.4162726999493316
17.0,3,1.0,1.0,1.0,1.0,0.4369199000066146
18.0,3,0.0,1.0,0.0,0.0,0.5838910000165924
19.0,3,1.0,1.0,1.0,1.0,0.4190459999954328
20.0,3,0.0,1.0,0.0,0.0,0.3711659000255167
21.0,3,1.0,1.0,1.0,1.0,0.2782502999762073
22.0,3,0.0,0.0,1.0,1.0,0.4171530000166967
23.0,3,1.0,0.0,0.0,0.0,0.4420522999716922
24.0,3,0.0,0.0,1.0,0.0,0.3107536000898108
25.0,3,1.0,0.0,0.0,0.0,0.4070559000829234
26.0,3,0.0,0.0,1.0,1.0,0.3107727000024169
27.0,3,1.0,0.0,0.0,0.0,1.163903399952687
28.0,3,1.0,0.0,0.0,0.0,0.4322422000113874
29.0,3,0.0,0.0,1.0,0.0,0.762568200007081
30.0,3,1.0,0.0,0.0,0.0,1.1294725000625476
31.0,3,0.0,0.0,1.0,0.0,0.359875800088048
32.0,3,1.0,0.0,0.0,0.0,0.3434514999389648
33.0,3,,0.0,,,
34.0,3,0.0,0.0,1.0,1.0,0.3276669000042602
35.0,3,1.0,0.0,0.0,0.0,0.3816080000251531
36.0,3,0.0,0.0,1.0,1.0,1.211525100050494
37.0,3,1.0,0.0,0.0,0.0,0.3476720999460667
38.0,3,0.0,0.0,1.0,0.0,0.4796799999894574
39.0,3,1.0,0.0,0.0,0.0,0.762461100006476
40.0,3,0.0,0.0,1.0,1.0,1.2395614000270143
41.0,3,,0.0,,,
42.0,3,0.0,0.0,1.0,1.0,0.3445882999803871
43.0,3,1.0,0.0,0.0,0.0,0.3428455999819562
44.0,3,0.0,0.0,1.0,1.0,0.4327109000878408
45.0,3,1.0,1.0,1.0,1.0,0.3016048999270424
46.0,3,,1.0,,,
47.0,3,0.0,1.0,0.0,0.0,0.351061400026083
48.0,3,1.0,1.0,1.0,1.0,0.342787200002931
49.0,3,0.0,1.0,0.0,0.0,0.5627281999913976
