trial_number,run_number,side_picked,good_side,accuracy,outcome,reaction_time
17.0,3,0.0,0.0,1.0,1.0,0.8334839001763612
18.0,3,0.0,0.0,1.0,1.0,0.3868847000412643
19.0,3,1.0,0.0,0.0,0.0,0.3200498998630792
20.0,3,0.0,0.0,1.0,0.0,0.4138364000245929
21.0,3,0.0,0.0,1.0,1.0,0.3551605001557618
22.0,3,0.0,0.0,1.0,1.0,0.3764740999322384
23.0,3,0.0,0.0,1.0,0.0,0.3495912998914718
24.0,3,0.0,0.0,1.0,1.0,0.4625142000149935
25.0,3,0.0,0.0,1.0,1.0,0.2880719001404941
26.0,3,0.0,0.0,1.0,1.0,0.2470717998221516
27.0,3,0.0,0.0,1.0,1.0,0.2397704001050442
28.0,3,0.0,0.0,1.0,0.0,0.4271331001073122
29.0,3,0.0,0.0,1.0,0.0,0.3171200000215322
30.0,3,1.0,0.0,0.0,0.0,0.2820386998355388
31.0,3,1.0,0.0,0.0,0.0,0.3428252998273819
32.0,3,1.0,0.0,0.0,0.0,0.2628256001044065
33.0,3,0.0,0.0,1.0,0.0,0.3180487998761236
34.0,3,0.0,0.0,1.0,1.0,0.2411309001035988
35.0,3,0.0,0.0,1.0,1.0,0.3260360001586377
36.0,3,0.0,0.0,1.0,1.0,0.2933523999527097
37.0,3,0.0,0.0,1.0,0.0,0.4159312001429498
38.0,3,0.0,0.0,1.0,1.0,0.387509899912402
39.0,3,0.0,0.0,1.0,1.0,0.300372099969536
40.0,3,0.0,0.0,1.0,0.0,0.3610640000551939
41.0,3,0.0,0.0,1.0,1.0,0.2925051997881382
42.0,3,0.0,1.0,0.0,0.0,0.2253397000022232
43.0,3,1.0,1.0,1.0,1.0,0.3233638000674546
44.0,3,1.0,1.0,1.0,1.0,0.3942539999261498
45.0,3,1.0,1.0,1.0,1.0,0.3948822000529617
46.0,3,0.0,1.0,0.0,0.0,0.4451923999004066
47.0,3,1.0,1.0,1.0,1.0,0.3332473000045866
48.0,3,1.0,1.0,1.0,1.0,0.3892166998703033
49.0,3,1.0,1.0,1.0,0.0,0.3296932999510318
