trial_number,run_number,side_picked,good_side,accuracy,outcome,reaction_time
40.0,1,0,1.0,0.0,0,0.4516058000735938
41.0,1,1,1.0,1.0,1,0.5880979001522064
42.0,1,1,1.0,1.0,0,0.3970147001091391
43.0,1,1,1.0,1.0,1,0.3532818001694977
44.0,1,1,1.0,1.0,1,0.38410530006513
45.0,1,1,1.0,1.0,1,0.5121136999223381
46.0,1,1,1.0,1.0,0,0.4624929998535663
47.0,1,1,1.0,1.0,0,0.8768079001456499
48.0,1,0,1.0,0.0,0,0.4934555001091212
49.0,1,0,1.0,0.0,0,0.3724133998621255
0.0,2,0,1.0,0.0,0,1.1447036999743432
1.0,2,0,1.0,0.0,0,0.3610151000320911
2.0,2,1,1.0,1.0,1,0.3347247999627143
3.0,2,1,1.0,1.0,1,0.4056148999370634
4.0,2,1,1.0,1.0,1,0.3680895001161843
5.0,2,1,1.0,1.0,0,0.4340905998833477
6.0,2,0,1.0,0.0,0,0.395295700058341
7.0,2,0,1.0,0.0,0,0.3581542999017983
8.0,2,1,1.0,1.0,1,0.353964600013569
9.0,2,1,1.0,1.0,0,0.3540161999408155
10.0,2,0,1.0,0.0,0,0.5010876001324505
11.0,2,0,1.0,0.0,0,0.5038437999319285
12.0,2,0,1.0,0.0,0,0.3408180000260472
13.0,2,1,1.0,1.0,1,0.3669196998234838
14.0,2,0,1.0,0.0,0,0.7730932999402285
15.0,2,1,1.0,1.0,1,0.437754699960351
16.0,2,0,1.0,0.0,0,0.416969999903813
17.0,2,1,1.0,1.0,1,0.3336313001345843
18.0,2,1,1.0,1.0,1,0.2838836999144405
19.0,2,1,1.0,1.0,1,0.521502599818632
20.0,2,1,1.0,1.0,1,0.318043400067836
21.0,2,1,1.0,1.0,1,0.3695638000499457
22.0,2,1,1.0,1.0,0,0.4306522000115365
23.0,2,1,1.0,1.0,1,0.3317174999974668
24.0,2,1,1.0,1.0,1,0.3729892999399453
25.0,2,1,1.0,1.0,1,0.3624561999458819
26.0,2,1,1.0,1.0,1,0.404195100069046
27.0,2,1,0.0,0.0,0,0.6949509000405669
28.0,2,0,0.0,1.0,1,0.4069322000723332
29.0,2,0,0.0,1.0,0,0.3504526999313384
30.0,2,0,0.0,1.0,1,0.4815359998028725
31.0,2,0,0.0,1.0,1,0.4264490001369267
32.0,2,0,0.0,1.0,0,0.3670818000100553
33.0,2,1,0.0,0.0,0,0.3707099999301135
34.0,2,1,0.0,0.0,0,0.2907321001403034
35.0,2,0,0.0,1.0,1,0.4592668998520821
36.0,2,0,0.0,1.0,1,0.3383859000168741
37.0,2,0,0.0,1.0,1,0.4744592998176813
38.0,2,0,0.0,1.0,1,0.4054060999769717
39.0,2,0,1.0,0.0,0,0.4287930999416858
40.0,2,1,1.0,1.0,1,0.3725814002100378
41.0,2,1,1.0,1.0,1,0.3532619001343846
42.0,2,1,1.0,1.0,0,0.3437310999725014
43.0,2,0,1.0,0.0,0,0.3801564997993409
44.0,2,0,1.0,0.0,0,0.481738000176847
45.0,2,1,1.0,1.0,0,0.297539799939841
46.0,2,1,1.0,1.0,1,0.3258495000191033
47.0,2,1,1.0,1.0,1,0.3491104999557137
48.0,2,1,1.0,1.0,1,0.2575842998921871
49.0,2,1,1.0,1.0,1,0.3899385998956859
0.0,3,0,1.0,0.0,0,1.1306920000351963
1.0,3,1,1.0,1.0,1,0.4172229000832885
2.0,3,1,1.0,1.0,0,0.3344537999946624
3.0,3,1,1.0,1.0,1,0.2975924999918788
4.0,3,1,1.0,1.0,0,0.4481243998743593
5.0,3,1,1.0,1.0,1,0.3030401000287384
6.0,3,1,1.0,1.0,1,0.6946706001181155
7.0,3,1,1.0,1.0,0,0.9871213999576868
8.0,3,1,1.0,1.0,1,0.3907210000324994
9.0,3,0,1.0,0.0,0,0.4263414999004453
10.0,3,1,1.0,1.0,0,0.4842038999777287
11.0,3,1,1.0,1.0,1,0.4433284001424908
12.0,3,1,1.0,1.0,1,0.3717185000423342
13.0,3,1,1.0,1.0,0,0.3128785002045333
14.0,3,1,1.0,1.0,1,0.4680617998819798
15.0,3,1,1.0,1.0,1,0.5523572000674903
16.0,3,1,1.0,1.0,1,0.3639979001600295
17.0,3,1,1.0,1.0,1,0.4084751000627875
18.0,3,1,0.0,0.0,0,0.4477427001111209
19.0,3,1,0.0,0.0,0,0.3394237000029534
20.0,3,1,0.0,0.0,0,0.3655298999510705
21.0,3,1,0.0,0.0,0,0.3910380001179874
22.0,3,0,0.0,1.0,1,0.4553823999594897
23.0,3,0,0.0,1.0,1,1.296076999977231
24.0,3,0,0.0,1.0,0,0.683671599952504
25.0,3,0,0.0,1.0,0,1.0781886000186205
26.0,3,0,0.0,1.0,1,0.4057386999484151
27.0,3,0,0.0,1.0,1,0.3434473001398146
28.0,3,0,0.0,1.0,1,0.4665665999054909
29.0,3,0,0.0,1.0,1,0.3807772998698056
30.0,3,0,0.0,1.0,1,0.4035070999525487
31.0,3,0,0.0,1.0,0,0.301534199854359
32.0,3,1,0.0,0.0,0,0.7306536000687629
33.0,3,1,0.0,0.0,0,1.063340299995616
34.0,3,0,0.0,1.0,1,0.3420170999597758
35.0,3,0,0.0,1.0,1,0.3680543000809848
36.0,3,0,0.0,1.0,0,0.3706783999223262
37.0,3,0,0.0,1.0,1,0.344815099844709
38.0,3,0,0.0,1.0,0,1.1615176000632346
39.0,3,0,0.0,1.0,1,0.3947298999410122
40.0,3,0,0.0,1.0,1,0.3429690001066774
41.0,3,0,1.0,0.0,0,0.3292593001388013
42.0,3,0,1.0,0.0,0,0.3710094001144171
43.0,3,0,1.0,0.0,0,0.5053713000379503
44.0,3,1,1.0,1.0,1,0.4463374998886138
45.0,3,1,1.0,1.0,1,0.4723547000903636
46.0,3,1,1.0,1.0,1,1.0851525999605656
47.0,3,1,1.0,1.0,1,0.3951248000375926
48.0,3,1,1.0,1.0,1,0.3955091000534594
49.0,3,1,1.0,1.0,0,0.5559410999994725
