trial_number,run_number,side_picked,good_side,accuracy,outcome,reaction_time
40.0,1,1.0,1.0,1.0,1.0,0.4748035999946296
41.0,1,1.0,1.0,1.0,1.0,0.4283055999549106
42.0,1,1.0,1.0,1.0,1.0,0.4511113999760709
43.0,1,1.0,1.0,1.0,1.0,0.3743826999561861
44.0,1,1.0,1.0,1.0,1.0,0.4814066999824717
45.0,1,1.0,1.0,1.0,0.0,0.3218129999586381
46.0,1,1.0,1.0,1.0,1.0,0.4475746999960392
47.0,1,1.0,0.0,0.0,0.0,0.267046199995093
48.0,1,1.0,0.0,0.0,0.0,0.4956276000011712
49.0,1,1.0,0.0,0.0,0.0,0.7638971999986097
0.0,2,0.0,1.0,0.0,0.0,1.061457799980417
1.0,2,1.0,1.0,1.0,1.0,0.3024842999875545
2.0,2,1.0,1.0,1.0,0.0,0.7261988999671303
3.0,2,1.0,1.0,1.0,0.0,0.2583571000141091
4.0,2,1.0,1.0,1.0,0.0,0.5063703000196256
5.0,2,0.0,1.0,0.0,0.0,0.3246312999981455
6.0,2,0.0,1.0,0.0,0.0,0.3435710999765433
7.0,2,1.0,1.0,1.0,1.0,0.3376050000078976
8.0,2,1.0,1.0,1.0,1.0,0.4005299999844283
9.0,2,1.0,1.0,1.0,1.0,0.3291629000450484
10.0,2,1.0,1.0,1.0,1.0,0.438668199989479
11.0,2,1.0,1.0,1.0,0.0,0.6628000999917276
12.0,2,1.0,1.0,1.0,1.0,0.3572836999665014
13.0,2,1.0,1.0,1.0,1.0,0.6972743999795057
14.0,2,1.0,1.0,1.0,1.0,0.924185000010766
15.0,2,,1.0,,,
16.0,2,1.0,1.0,1.0,0.0,0.4985213999752886
17.0,2,1.0,1.0,1.0,0.0,0.4482484000036493
18.0,2,,1.0,,,
19.0,2,1.0,1.0,1.0,1.0,0.4463513999944553
20.0,2,1.0,0.0,0.0,0.0,0.6071064000134356
21.0,2,1.0,0.0,0.0,0.0,0.5179288999643177
22.0,2,0.0,0.0,1.0,1.0,0.4253951999708079
23.0,2,0.0,0.0,1.0,1.0,0.4916289999964647
24.0,2,,0.0,,,
25.0,2,0.0,0.0,1.0,1.0,0.4384003999875858
26.0,2,0.0,0.0,1.0,1.0,0.3863033999805338
27.0,2,0.0,0.0,1.0,1.0,0.3075916999951005
28.0,2,0.0,0.0,1.0,0.0,0.4042991999885998
29.0,2,0.0,0.0,1.0,1.0,0.3708849000395275
30.0,2,,0.0,,,
31.0,2,0.0,0.0,1.0,0.0,0.8298348999815062
32.0,2,,0.0,,,
33.0,2,0.0,0.0,1.0,1.0,0.4647004999569617
34.0,2,0.0,0.0,1.0,1.0,0.8280540999840014
35.0,2,0.0,0.0,1.0,1.0,0.3820248999982141
36.0,2,0.0,0.0,1.0,0.0,0.0786931000184267
37.0,2,0.0,0.0,1.0,1.0,0.4131132999900728
38.0,2,,0.0,,,
39.0,2,0.0,0.0,1.0,1.0,0.4734812999959104
40.0,2,0.0,0.0,1.0,1.0,0.5834059999906458
41.0,2,0.0,0.0,1.0,1.0,0.4827580999699421
42.0,2,0.0,0.0,1.0,1.0,0.5032020999933593
43.0,2,0.0,1.0,0.0,0.0,0.4119471000158228
44.0,2,0.0,1.0,0.0,0.0,1.062303399958182
45.0,2,1.0,1.0,1.0,1.0,0.0580866999807767
46.0,2,1.0,1.0,1.0,1.0,0.4988576000323519
47.0,2,1.0,1.0,1.0,0.0,0.6082893999991938
48.0,2,1.0,1.0,1.0,1.0,0.2654953000019304
49.0,2,1.0,1.0,1.0,0.0,0.4733599000028334
0.0,3,0.0,1.0,0.0,0.0,0.7822578999912366
1.0,3,1.0,1.0,1.0,1.0,0.4402195999864489
2.0,3,1.0,1.0,1.0,1.0,0.67124379996676
3.0,3,1.0,1.0,1.0,1.0,0.3862290999968536
4.0,3,1.0,1.0,1.0,1.0,0.5112199999857694
5.0,3,1.0,1.0,1.0,0.0,0.7467968999990262
6.0,3,1.0,1.0,1.0,1.0,0.2993787000305019
7.0,3,,1.0,,,
8.0,3,1.0,1.0,1.0,1.0,0.4223018999909982
9.0,3,1.0,1.0,1.0,0.0,0.6095915000187233
10.0,3,1.0,1.0,1.0,0.0,0.8548377999686636
11.0,3,1.0,1.0,1.0,1.0,0.5345807999838144
12.0,3,1.0,1.0,1.0,1.0,0.7985900000203401
13.0,3,1.0,1.0,1.0,1.0,0.9743992000003344
14.0,3,1.0,1.0,1.0,1.0,0.7091969999601133
15.0,3,1.0,1.0,1.0,1.0,1.4593444999773055
16.0,3,1.0,1.0,1.0,1.0,0.5038300000014715
17.0,3,1.0,1.0,1.0,1.0,0.8763845000066794
18.0,3,1.0,0.0,0.0,0.0,0.4503197000012733
19.0,3,1.0,0.0,0.0,0.0,0.4976708999602124
20.0,3,0.0,0.0,1.0,1.0,0.4413865000242367
21.0,3,,0.0,,,
22.0,3,0.0,0.0,1.0,1.0,1.0705762999714352
23.0,3,0.0,0.0,1.0,1.0,0.4719040000345558
24.0,3,0.0,0.0,1.0,1.0,0.512109600007534
25.0,3,0.0,0.0,1.0,0.0,0.6828850999590941
26.0,3,,0.0,,,
27.0,3,0.0,0.0,1.0,0.0,0.2790593999670818
28.0,3,0.0,0.0,1.0,1.0,0.2604027999914251
29.0,3,0.0,0.0,1.0,1.0,0.4649141000118106
30.0,3,0.0,0.0,1.0,0.0,0.3612357000238262
31.0,3,0.0,0.0,1.0,1.0,0.5580237000249326
32.0,3,0.0,1.0,0.0,0.0,0.3496014000265859
33.0,3,0.0,1.0,0.0,0.0,0.7941646999679506
34.0,3,0.0,1.0,0.0,0.0,0.767816000035964
35.0,3,0.0,1.0,0.0,0.0,0.3798647000221535
36.0,3,0.0,1.0,0.0,0.0,0.7082468000007793
37.0,3,1.0,1.0,1.0,1.0,0.3014492999645881
38.0,3,,1.0,,,
39.0,3,1.0,1.0,1.0,0.0,0.4922361999633722
40.0,3,1.0,1.0,1.0,1.0,0.6398004000075161
41.0,3,1.0,1.0,1.0,1.0,0.5028881999896839
42.0,3,1.0,1.0,1.0,1.0,0.4899286000290885
43.0,3,1.0,1.0,1.0,1.0,0.3990480999927968
44.0,3,,1.0,,,
45.0,3,1.0,1.0,1.0,1.0,0.29957860003924
46.0,3,,1.0,,,
47.0,3,1.0,1.0,1.0,0.0,0.5274937999784015
48.0,3,1.0,1.0,1.0,1.0,0.3382347999722697
49.0,3,1.0,1.0,1.0,1.0,0.4274451000383124
