trial_number,run_number,side_picked,good_side,accuracy,outcome,reaction_time
0.0,1,,1.0,,,
1.0,1,1.0,1.0,1.0,1.0,0.2364260839531198
2.0,1,1.0,1.0,1.0,1.0,0.4173143330262974
3.0,1,1.0,1.0,1.0,1.0,0.2627089589368552
4.0,1,1.0,1.0,1.0,1.0,0.6607350000413135
5.0,1,1.0,1.0,1.0,1.0,0.3128249170258641
6.0,1,1.0,1.0,1.0,1.0,0.4154537499416619
7.0,1,1.0,1.0,1.0,0.0,0.6882830410031602
8.0,1,0.0,1.0,0.0,0.0,0.2911647919099778
9.0,1,0.0,1.0,0.0,0.0,0.4945015830453485
10.0,1,1.0,1.0,1.0,0.0,0.2863265839405358
11.0,1,0.0,1.0,0.0,0.0,0.3558396660955623
12.0,1,1.0,1.0,1.0,1.0,0.3001091670012101
13.0,1,1.0,1.0,1.0,1.0,0.2886430829530582
14.0,1,1.0,1.0,1.0,0.0,0.2852739159716293
15.0,1,0.0,1.0,0.0,0.0,0.3822017080383375
16.0,1,1.0,1.0,1.0,1.0,0.2508591249352321
17.0,1,1.0,1.0,1.0,0.0,0.2881300410954281
18.0,1,0.0,1.0,0.0,0.0,0.2858139160089195
19.0,1,1.0,1.0,1.0,1.0,0.2708965840283781
20.0,1,1.0,0.0,0.0,0.0,0.3073622499359771
21.0,1,0.0,0.0,1.0,1.0,0.3012962499633431
22.0,1,0.0,0.0,1.0,1.0,0.2470516660250723
23.0,1,0.0,0.0,1.0,0.0,0.2611239170655608
24.0,1,1.0,0.0,0.0,0.0,0.241196500021033
25.0,1,0.0,0.0,1.0,1.0,0.2813563749659806
26.0,1,0.0,0.0,1.0,1.0,0.359308333019726
27.0,1,0.0,0.0,1.0,1.0,0.2880208749556914
28.0,1,0.0,0.0,1.0,1.0,0.3946978340391069
29.0,1,0.0,0.0,1.0,1.0,0.4696672919671982
30.0,1,0.0,0.0,1.0,0.0,0.6874524999875575
31.0,1,1.0,0.0,0.0,0.0,0.2675370000069961
32.0,1,0.0,0.0,1.0,1.0,0.34545937506482
33.0,1,0.0,0.0,1.0,1.0,0.3482482909457758
34.0,1,0.0,0.0,1.0,1.0,0.3286991659551859
35.0,1,0.0,0.0,1.0,0.0,0.3483833749778569
36.0,1,1.0,0.0,0.0,0.0,0.3457952500320971
37.0,1,0.0,0.0,1.0,1.0,0.329773582983762
38.0,1,0.0,0.0,1.0,1.0,0.3425283340038731
39.0,1,0.0,0.0,1.0,1.0,0.3430556249804795
