trial_number,run_number,side_picked,good_side,accuracy,outcome,reaction_time
0.0,1,0.0,1.0,0.0,0.0,1.1257074996829033
1.0,1,1.0,1.0,1.0,1.0,0.3348253997974098
2.0,1,1.0,1.0,1.0,1.0,0.5152910999022424
3.0,1,1.0,1.0,1.0,1.0,0.4389050002209842
4.0,1,1.0,1.0,1.0,1.0,0.4843293996527791
5.0,1,1.0,1.0,1.0,0.0,0.604286799672991
6.0,1,0.0,1.0,0.0,0.0,0.3966479999944567
7.0,1,0.0,1.0,0.0,0.0,1.0918699000030756
8.0,1,0.0,1.0,0.0,0.0,0.3206277000717819
9.0,1,0.0,1.0,0.0,0.0,1.0223450004123151
10.0,1,1.0,1.0,1.0,1.0,0.273507300298661
11.0,1,1.0,1.0,1.0,1.0,0.4964979002252221
12.0,1,1.0,1.0,1.0,1.0,0.4463422996923327
13.0,1,1.0,1.0,1.0,1.0,0.4646312999539077
14.0,1,1.0,1.0,1.0,0.0,0.5434053996577859
15.0,1,0.0,1.0,0.0,0.0,0.8775626998394728
16.0,1,1.0,1.0,1.0,1.0,0.3037956999614835
17.0,1,1.0,1.0,1.0,1.0,1.2041349997743964
18.0,1,1.0,1.0,1.0,0.0,0.2914451002143323
19.0,1,1.0,1.0,1.0,1.0,0.5279614999890327
20.0,1,1.0,1.0,1.0,1.0,0.9066377002745868
21.0,1,1.0,1.0,1.0,1.0,0.3822277998551726
22.0,1,1.0,1.0,1.0,1.0,0.3337289001792669
23.0,1,1.0,0.0,0.0,0.0,0.3013009000569582
24.0,1,1.0,0.0,0.0,0.0,0.3546310001984238
25.0,1,0.0,0.0,1.0,1.0,0.5214615999720991
26.0,1,0.0,0.0,1.0,0.0,0.3282258999533951
27.0,1,0.0,0.0,1.0,0.0,0.3567185001447797
28.0,1,1.0,0.0,0.0,0.0,0.408625999931246
29.0,1,1.0,0.0,0.0,0.0,0.413840000052005
30.0,1,0.0,0.0,1.0,1.0,0.8427313999272883
31.0,1,0.0,0.0,1.0,0.0,0.6592499995604157
32.0,1,1.0,0.0,0.0,0.0,0.3241635002195835
33.0,1,0.0,0.0,1.0,1.0,0.431840100325644
34.0,1,0.0,0.0,1.0,1.0,0.2778221000917256
35.0,1,0.0,0.0,1.0,1.0,0.4982427000068128
36.0,1,0.0,0.0,1.0,1.0,0.5270242998376489
37.0,1,0.0,0.0,1.0,1.0,0.5249620000831783
38.0,1,0.0,0.0,1.0,0.0,0.53132010018453
39.0,1,1.0,0.0,0.0,0.0,0.6082100002095103
40.0,1,0.0,0.0,1.0,1.0,0.3204212998971343
41.0,1,0.0,1.0,0.0,0.0,0.6988300997763872
42.0,1,1.0,1.0,1.0,1.0,0.2924795001745224
43.0,1,1.0,1.0,1.0,1.0,0.2865319000557065
44.0,1,1.0,1.0,1.0,1.0,0.3589963000267744
45.0,1,1.0,1.0,1.0,0.0,0.3525343998335302
46.0,1,1.0,1.0,1.0,1.0,0.6817605998367071
47.0,1,1.0,1.0,1.0,1.0,0.3655124995857477
48.0,1,1.0,1.0,1.0,0.0,0.3689234000630677
49.0,1,1.0,1.0,1.0,1.0,0.3274303996004164
0.0,2,,1.0,,,
1.0,2,0.0,1.0,0.0,0.0,0.3512595999054611
2.0,2,0.0,1.0,0.0,0.0,0.3470457997173071
3.0,2,0.0,1.0,0.0,0.0,0.2912250002846122
4.0,2,1.0,1.0,1.0,1.0,1.1746926000341773
5.0,2,1.0,1.0,1.0,0.0,0.2618044000118971
6.0,2,1.0,1.0,1.0,1.0,0.346170200034976
7.0,2,1.0,1.0,1.0,0.0,0.4354575998149812
8.0,2,1.0,1.0,1.0,1.0,0.2525096000172198
9.0,2,0.0,1.0,0.0,0.0,0.3089298997074365
10.0,2,1.0,1.0,1.0,1.0,0.652914899867028
11.0,2,1.0,1.0,1.0,1.0,0.7947428999468684
12.0,2,1.0,1.0,1.0,0.0,0.3671519001945853
13.0,2,0.0,1.0,0.0,0.0,0.4712319998070597
14.0,2,1.0,1.0,1.0,1.0,0.2335184998810291
15.0,2,1.0,1.0,1.0,1.0,1.449515700340271
16.0,2,1.0,1.0,1.0,1.0,0.505600200034678
17.0,2,1.0,1.0,1.0,1.0,0.3678667997010052
18.0,2,1.0,1.0,1.0,1.0,0.3393602003343403
19.0,2,1.0,1.0,1.0,0.0,0.271756200119853
20.0,2,1.0,1.0,1.0,1.0,0.3171157999895513
21.0,2,1.0,1.0,1.0,1.0,0.4075776003301143
22.0,2,1.0,0.0,0.0,0.0,0.3284126003272831
23.0,2,1.0,0.0,0.0,0.0,0.3187405001372099
24.0,2,1.0,0.0,0.0,0.0,0.2963350000791251
25.0,2,1.0,0.0,0.0,0.0,0.2876515998505056
26.0,2,0.0,0.0,1.0,1.0,0.3157195001840591
27.0,2,0.0,0.0,1.0,1.0,0.3194707999937236
28.0,2,0.0,0.0,1.0,1.0,0.3886664998717606
29.0,2,0.0,0.0,1.0,1.0,0.289400199893862
30.0,2,0.0,0.0,1.0,0.0,0.9562793001532556
31.0,2,0.0,0.0,1.0,0.0,0.6409720000810921
32.0,2,1.0,0.0,0.0,0.0,0.3297140998765826
33.0,2,0.0,0.0,1.0,1.0,0.6051380001008511
34.0,2,0.0,0.0,1.0,0.0,0.3122910000383854
35.0,2,0.0,0.0,1.0,1.0,0.3565655001439154
36.0,2,0.0,0.0,1.0,0.0,0.4763400997035205
37.0,2,0.0,0.0,1.0,1.0,0.4999327999539673
38.0,2,0.0,1.0,0.0,0.0,0.9056584001518786
39.0,2,0.0,1.0,0.0,0.0,0.2850473001599312
40.0,2,0.0,1.0,0.0,0.0,0.308950699865818
41.0,2,1.0,1.0,1.0,1.0,0.6620895001105964
42.0,2,1.0,1.0,1.0,1.0,0.5539800999686122
43.0,2,1.0,1.0,1.0,1.0,0.2605570997111499
44.0,2,1.0,1.0,1.0,1.0,0.3614736003801226
45.0,2,1.0,1.0,1.0,1.0,0.3375488999299705
46.0,2,1.0,1.0,1.0,1.0,0.4275945001281798
47.0,2,1.0,1.0,1.0,1.0,0.3630273998714983
48.0,2,1.0,1.0,1.0,1.0,0.5944356000982225
49.0,2,,1.0,,,
0.0,3,0.0,1.0,0.0,0.0,0.5157516999170184
1.0,3,1.0,1.0,1.0,1.0,0.7539304997771978
2.0,3,1.0,1.0,1.0,1.0,0.2704534996300936
3.0,3,1.0,1.0,1.0,1.0,0.3426739000715315
4.0,3,1.0,1.0,1.0,1.0,0.6322405999526381
5.0,3,1.0,1.0,1.0,0.0,0.2696098000742495
6.0,3,0.0,1.0,0.0,0.0,0.3402456999756396
7.0,3,1.0,1.0,1.0,0.0,0.4446384999901056
8.0,3,1.0,1.0,1.0,0.0,0.5155925001017749
9.0,3,0.0,1.0,0.0,0.0,0.4426818997599184
10.0,3,0.0,1.0,0.0,0.0,0.3837164998985827
11.0,3,1.0,1.0,1.0,1.0,0.3234168998897075
12.0,3,1.0,1.0,1.0,0.0,0.3441136996261775
13.0,3,1.0,1.0,1.0,1.0,0.2864405997097492
14.0,3,1.0,1.0,1.0,1.0,0.4417646997608244
15.0,3,1.0,1.0,1.0,1.0,0.4522589999251067
16.0,3,1.0,1.0,1.0,1.0,0.2710170997306704
17.0,3,1.0,1.0,1.0,1.0,0.5598810003139079
18.0,3,1.0,0.0,0.0,0.0,0.3255022000521421
19.0,3,1.0,0.0,0.0,0.0,0.4761326001025736
20.0,3,0.0,0.0,1.0,1.0,0.671614000108093
21.0,3,0.0,0.0,1.0,1.0,0.3795057996176183
22.0,3,0.0,0.0,1.0,0.0,0.3207418997772038
23.0,3,1.0,0.0,0.0,0.0,0.4722728999331593
24.0,3,1.0,0.0,0.0,0.0,0.4264031001366675
25.0,3,0.0,0.0,1.0,1.0,0.2911352999508381
26.0,3,0.0,0.0,1.0,0.0,0.7345631998032331
27.0,3,0.0,0.0,1.0,1.0,0.4900874998420477
28.0,3,0.0,0.0,1.0,0.0,0.4590833000838756
29.0,3,1.0,0.0,0.0,0.0,1.2235352997668087
30.0,3,0.0,0.0,1.0,1.0,0.4316417002119124
31.0,3,0.0,0.0,1.0,0.0,0.6038855998776853
32.0,3,0.0,0.0,1.0,1.0,0.38889279961586
33.0,3,0.0,0.0,1.0,1.0,0.3494602995924651
34.0,3,0.0,0.0,1.0,1.0,0.619937099982053
35.0,3,0.0,0.0,1.0,1.0,0.3169567999430001
36.0,3,0.0,0.0,1.0,1.0,0.36201799986884
37.0,3,0.0,0.0,1.0,1.0,0.3075131000950932
38.0,3,0.0,0.0,1.0,0.0,0.3965378999710083
39.0,3,0.0,0.0,1.0,1.0,0.4527828996069729
40.0,3,0.0,0.0,1.0,0.0,0.579764399677515
41.0,3,0.0,0.0,1.0,1.0,0.4567778003402054
42.0,3,0.0,0.0,1.0,1.0,0.3301223996095359
43.0,3,0.0,0.0,1.0,1.0,0.2806863002479076
44.0,3,0.0,1.0,0.0,0.0,0.3269761996343732
45.0,3,0.0,1.0,0.0,0.0,0.2737675998359918
46.0,3,0.0,1.0,0.0,0.0,0.3434581998735666
47.0,3,0.0,1.0,0.0,0.0,0.3293554000556469
48.0,3,1.0,1.0,1.0,1.0,0.2482469999231398
49.0,3,1.0,1.0,1.0,1.0,0.3219876997172832
